Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.7365685434210928;0;[];0;0;380;[0.04515108155247479, 0.016, 0.1693642116070948];[];False;1;;[0.032137414152863315, 0.03862385025486402, 0.04515108155247479];[0.0159, 0.0, 0.016];[0.18679073702265564, 0.17810478861803442, 0.1693642116070948];8.15098238008874e-11;False;0.03860892807689561
1;380;1.5542103398444833;4.310434452744661;[[0.1747030134721856, 0.0032665223117399993, 0.07329057858822777]];3.422161094114428;-0.03314595209500474;426.44246066289253;[];[0.24038415281189957, 0.014969977547999676, 0.26792633113841635];False;18;0.2683799504570655;[0.01143987543527671, 0.06652500920338096, 0.12195659035367454, 0.17738817150396813, 0.2328197526542617, 0.28825133380455525, 0.3436829149548488, 0.3991144961051424, 0.45454607725543594, 0.5099776584057295, 0.5480296709813022, 0.55, 0.534590760443977, 0.47915917929368346, 0.4237275981433899, 0.36829601699309633, 0.31286443584280277, 0.2574328546925092, 0.20200127354221564, 0.14656969239192208, 0.0911381112416285, 0.035706530091334926, 0.0, 0.01972505105895865, 0.07515663220925223, 0.1305882133595458, 0.1747030134721856, 0.15359447777836094, 0.0, 0.004811893889556938, 0.1632182655574748, 0.20932017225079547, 0.24038415281189957];[0.0159, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.010983489710647339, 0.011552213597734203, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.010306479981373092, 0.016, 0.0, 0.016, 0.0032665223117399993, 0.003966441166335009, 0.009059341617511246, 0.009218894857416783, 0.014471348548498558, 0.016, 0.014969977547999676];[0.19798844816105796, 0.2341251834883381, 0.2704891938805697, 0.30685320427280127, 0.34321721466503285, 0.37958122505726444, 0.415945235449496, 0.4523092458417276, 0.4886732562339592, 0.5250372666261908, 0.55, 0.548707432416229, 0.5385987229815777, 0.5022347125893462, 0.4658707021971146, 0.429506691804883, 0.3931426814126514, 0.3567786710204198, 0.32041466062818824, 0.28405065023595666, 0.24768663984372508, 0.2113226294514935, 0.18789857037961988, 0.1749586190592619, 0.13859460866703033, 0.10223059827479875, 0.07329057858822777, 0.0, 0.5332927071595043, 0.55, 0.0, 0.16006962607844227, 0.26792633113841635];6.477050173386916e-09;False;3.0540746571851822
2;380;0.464054493650176;0.6607426161309886;[[0.3902189203806089, 0.008927129214265608, 0.3464902231908656]];4.478590080388186;-0.8460331159103205;464.8436421268753;[0.3839556767281802, 0.016, 0.34424028150884334];[];False;1;;[0.05744643450479915, 0.0, 0.3902189203806089, 0.3839556767281802];[0.0159, 0.015005209816815837, 0.008927129214265608, 0.016];[0.22445054855491636, 0.24011122923849448, 0.3464902231908656, 0.34424028150884334];1.3498723281566258e-09;False;0.4737661340766891
3;380;2.5935418576520926;0;[];0;0;380;[0.19462438213432495, 0.016, 0.18385135181528217];[];False;1;;[0.20319874643396243, 0.19892500372661961, 0.19462438213432495];[0.0159, 0.0, 0.016];[0.19087559532141946, 0.1873744833544106, 0.18385135181528217];7.129582349227156e-11;False;0.03377084126841393
4;380;1.580999560888701;0;[];0;0;380;[0.10658874715389474, 0.016, 0.063227768961947];[];False;1;;[0.13175016104823425, 0.11920889205387694, 0.10658874715389474];[0.0159, 0.0, 0.016];[0.07500953409546841, 0.06913711824521793, 0.063227768961947];8.930794425957719e-11;False;0.04230268004303891
5;380;2.4145557423195187;0;[];0;0;380;[];[0.2663106540841311, 0.0013080915844068159, 0.23792503731458323];False;6;0.27532653351515757;[0.02030772311606116, 0.0, 0.01107642461123007, 0.0426579569154225, 0.07423948921961493, 0.10582102152380736, 0.1374025538279998, 0.16898408613219223, 0.20056561843638465, 0.23214715074057707, 0.2637286830447695, 0.2663106540841311];[0.0159, 0.005611595791891164, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.0013080915844068159];[0.13884830995043984, 0.14586817645799174, 0.1496970164371178, 0.16061395378220253, 0.17153089112728725, 0.18244782847237198, 0.1933647658174567, 0.20428170316254143, 0.21519864050762616, 0.2261155778527109, 0.2370325151977956, 0.23792503731458323];7.098404177027312e-10;False;0.3362315897051406
6;380;0.9597850211497068;0;[];0;0;380;[0.05621754698242274, 0.016, 0.01635946824326371];[];False;1;;[0.04014312747990612, 0.04815514221627021, 0.05621754698242274];[0.0159, 0.0, 0.016];[0.008113656782512817, 0.012223638043514047, 0.01635946824326371];7.739631587322892e-11;False;0.036660474205731944
7;380;1.3710077954576005;0;[];0;0;380;[0.06605710552107223, 0.016, 0.14898634910108366];[];False;1;;[0.08450731899588988, 0.07531113108837889, 0.06605710552107223];[0.0159, 0.0, 0.016];[0.17214133851996136, 0.16060013689738595, 0.14898634910108366];9.188235874357718e-11;False;0.04352210831582819
8;380;3.4087463875307282;0;[];0;0;380;[0.008324021775803086, 0.016, 0.19381924591131572];[];False;2;;[0.01737921054671996, 0.004567881583456121, 0.0, 0.008324021775803086];[0.0159, 0.0, 0.005669147782030659, 0.016];[0.22877082353806305, 0.2113498177617219, 0.2051383551040057, 0.19381924591131572];1.1368734999748962e-10;False;0.05385052395682087
9;380;1.4228857180094985;4.079578628234965;[[0.04204552565268327, 0.0067850062859218935, 0.5174397729357064]];5.20608783984306;0.20414541841788927;428.9659788801306;[];[0.257582183669033, 0.0012884583601132892, 0.3088633063289439];False;43;0.2683799504570655;[0.06405918268254555, 0.10047415792994774, 0.1371181581789059, 0.17376215842786408, 0.21040615867682225, 0.24705015892578042, 0.2836941591747386, 0.3203381594236968, 0.356982159672655, 0.35767107907689394, 0.39362615992161315, 0.4302701601705713, 0.4669141604195295, 0.5035581606684877, 0.5402021609174459, 0.55, 0.523153838833596, 0.4865098385846378, 0.4498658383356796, 0.4132218380867214, 0.3765778378377632, 0.339933837588805, 0.3032898373398468, 0.2666458370908886, 0.23000183684193046, 0.1933578365929723, 0.15671383634401412, 0.12006983609505595, 0.08342583584609778, 0.04678183559713961, 0.01013783534818144, 0.0017944223860603369, 0.0, 0.02650616490077673, 0.04204552565268327, 0.009272380038108319, 0.0, 0.01720222002046527, 0.06801131105016779, 0.1452950021384439, 0.22257869322672003, 0.2998623843149961, 0.3771460754032722, 0.4544297664915483, 0.5317134575798245, 0.55, 0.4910028513318995, 0.41371916024362343, 0.33643546915534733, 0.25915177806707124, 0.18186808697879514, 0.10458439589051903, 0.08199824452523226, 0.027300704802242934, 0.0, 0.04998298628603317, 0.12726667737430927, 0.2045503684625854, 0.2818340595508615, 0.3591177506391376, 0.4364014417274137, 0.5136851328156898, 0.55, 0.5090311760960341, 0.431747485007758, 0.3544637939194819, 0.2771801028312058, 0.1998964117429297, 0.1811987090709296, 0.12261272065465362, 0.04532902956637751, 0.0, 0.0319546615218986, 0.10923835261017471, 0.18652204369845082, 0.257582183669033];[0.0159, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.015699194673263417, 0.0, 0.016, 0.0, 0.016, 0.0, 0.004278065283697393, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.01235698595985756, 0.011573480939065468, 0.0, 0.0067850062859218935, 0.0, 0.0019196557322847503, 0.005481021868550949, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.01221414719454058, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.011324001522755823, 0.0, 0.005652049878634109, 0.016, 0.0, 0.016, 0.0, 0.016, 0.0, 0.016, 0.00848175304819122, 0.0, 0.016, 0.0, 0.016, 0.0, 0.003870975085937436, 0.016, 0.0, 0.009384444024983458, 0.016, 0.0, 0.016, 0.0012884583601132892];[0.218067548960804, 0.19102189960127008, 0.16380615181809133, 0.13659040403491257, 0.1093746562517338, 0.08215890846855503, 0.05494316068537626, 0.02772741290219749, 0.0005116651190187199, 0.0, 0.02670408266416005, 0.05391983044733882, 0.08113557823051759, 0.10835132601369636, 0.13556707379687513, 0.14284399540694273, 0.16278282158005392, 0.18999856936323267, 0.21721431714641143, 0.24443006492959019, 0.27164581271276894, 0.2988615604959477, 0.32607730827912645, 0.3532930560623052, 0.38050880384548397, 0.4077245516286627, 0.4349402994118415, 0.46215604719502024, 0.489371794978199, 0.5165875427613777, 0.5438032905445566, 0.55, 0.5486672703104543, 0.5289809616722647, 0.5174397729357064, 0.5354506027267433, 0.5405463375270643, 0.55, 0.5220773251022234, 0.47960525293118994, 0.4371331807601565, 0.39466110858912307, 0.35218903641808963, 0.3097169642470562, 0.26724489207602276, 0.2571953287271239, 0.22477281990498937, 0.18230074773395596, 0.13982867556292256, 0.09735660339188915, 0.05488453122085573, 0.012412459049822314, 0.0, 0.030059613121211096, 0.045063005018687874, 0.0725316852922445, 0.11500375746327793, 0.15747582963431134, 0.19994790180534475, 0.24241997397637816, 0.2848920461474116, 0.32736411831844503, 0.34732133876449967, 0.3698361904894784, 0.41230826266051185, 0.4547803348315453, 0.4972524070025787, 0.5397244791736121, 0.55, 0.5178034486553545, 0.4753313764843211, 0.4504203274896886, 0.43285930431328773, 0.3903872321422543, 0.34791515997122086, 0.3088633063289439];9.182582393255288e-09;False;4.321675912618592
