Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.1924540608277008;0;[];0;0;380;[];[0.03181578815622925, 0.012563737222158132, 0.018731224599271894];True;2;0.27532653351515757;[0.0017108513379913625, 0.0, 0.005683252527283223, 0.03181578815622925];[0.0239, 0.023321514931592364, 0.021399853677913104, 0.012563737222158132];[0.005299930407724797, 0.004073629939874884, 0.0, 0.018731224599271894];9.031353385198265e-11;False;0.0427789997605603
1;380;0.6707925154298541;0;[];0;0;380;[];[0.021591137662500627, 0.0013280590506669185, 0.024643612722103494];False;1;0.27532653351515757;[0.009288759584898984, 0.020943514136732275, 0.021591137662500627];[0.0239, 0.0, 0.0013280590506669185];[0.007564276075935225, 0.023744519868119894, 0.024643612722103494];6.936413643553789e-11;False;0.03285585503531048
2;380;0.2547494160792668;12.567829939703445;[[0.05607332019113382, 0.01719546137349507, 0.006418807140833404]];4.892299725479346;-0.232952554473121;421.69799427278133;[];[0.026611126593777755, 0.01118683102622094, 0.02187471162021591];False;4;0.2683799504570655;[0.004682236392292107, 0.1, 0.04911556263503806, 0.0, 0.05607332019113382, 0.027393643471363693, 0.0, 0.026611126593777755];[0.0239, 0.00831819250963211, 0.0, 0.008029030610810327, 0.01719546137349507, 0.024, 0.01750058555600438, 0.01118683102622094];[0.009728041745801346, 0.00847330813698656, 0.007803481115129265, 0.007156939014040287, 0.006418807140833404, 0.011779795344980477, 0.01690039000696132, 0.02187471162021591];8.092190334953517e-10;False;0.3411233541329003
3;380;0.2780054194208954;0;[];0;0;380;[0.008778429354197065, 0.024, 0.044275558923705174];[];False;2;;[0.011558607551057642, 0.010997006078979967, 0.010171420517551008, 0.008778429354197065];[0.0239, 0.014224105648013002, 0.0, 0.024];[0.011207734576340994, 0.0, 0.016475996418462834, 0.044275558923705174];1.5485846515672866e-10;False;0.07335213186008001
4;380;0.8572256640105201;0;[];0;0;380;[];[0.04908210063960354, 0.019218276461995865, 0.016598211325824466];True;2;0.27532653351515757;[0.0030919147294807383, 0.05279440661403611, 0.1, 0.04908210063960354];[0.0239, 0.022325896998187707, 0.020830872031959276, 0.019218276461995865];[0.008407491831262048, 0.0, 0.007985125609078296, 0.016598211325824466];3.166728419030744e-10;False;0.14999908485642957
5;380;2.8451025404588677;0;[];0;0;380;[];[0.037039457570822984, 0.006928851061648771, 0.014785260252689152];False;1;0.27532653351515757;[0.007255316019029835, 0.014622232586683841, 0.037039457570822984];[0.0239, 0.019702295054613173, 0.006928851061648771];[0.004858843090064778, 0.0, 0.014785260252689152];8.341121853478371e-11;False;0.039509565682322396
6;380;3.4298247733702567;0;[];0;0;380;[0.0010705275312891376, 0.024, 0.052599789850906804];[];False;2;;[0.010264166707808869, 0.01017486982287379, 0.005676943820150798, 0.0010705275312891376];[0.0239, 0.023434752157849046, 0.0, 0.024];[0.0005159073804010333, 0.0, 0.02598649687488618, 0.052599789850906804];1.5224136297978818e-10;False;0.07211248361882984
7;380;4.326350100694334;0;[];0;0;380;[];[0.030492006987685297, 0.023085289949738234, 0.025760701742406862];False;0;0.27532653351515757;[0.00863254602653214, 0.030492006987685297];[0.0239, 0.023085289949738234];[0.0024463928608677633, 0.025760701742406862];6.749315390390307e-11;False;0.03196962284109697
8;380;1.9171219073065655;0;[];0;0;380;[0.04140142651635742, 0.024, 0.01819670800888614];[];False;2;;[0.004692775123210852, 0.0, 0.018306210663546596, 0.04140142651635742];[0.0239, 0.019023379505312, 0.0, 0.024];[0.004914680779771997, 0.006266902203498554, 0.011541830065279889, 0.01819670800888614];1.4311609749726315e-10;False;0.06779010010395403
9;380;0.5161944935380454;0;[];0;0;380;[];[0.034322415957188636, 0.011092394063764537, 0.016921404876116406];False;1;0.27532653351515757;[0.0030607438276187113, 0.015515510330426934, 0.034322415957188636];[0.0239, 0.018797402137203347, 0.011092394063764537];[0.011206104332847609, 0.0, 0.016921404876116406];9.280687055951045e-11;False;0.0439600237540311
10;380;0.5139589170716791;0;[];0;0;380;[0.0231522431992087, 0.024, 0.001534726615712939];[];False;2;;[0.007084790808754901, 0.015101745133010557, 0.02104773528956, 0.0231522431992087];[0.0239, 0.0, 0.017726078881549076, 0.024];[0.010182571626442958, 0.004336153505617782, 0.0, 0.001534726615712939];1.0949333974403598e-10;False;0.05186393838125996
11;380;0.05879875451856029;0;[];0;0;380;[];[0.02502017935095205, 0.015518245424039725, 0.02531930323648533];True;0;0.27532653351515757;[0.005252237428614572, 0.02502017935095205];[0.0239, 0.015518245424039725];[0.0018740719133644662, 0.02531930323648533];6.711726445685121e-11;False;0.03179157450349363
12;380;1.1096648499351152;0;[];0;0;380;[0.017327583129835178, 0.024, 0.02692874782669418];[];False;1;;[0.0002525134883627946, 0.008772224645590142, 0.017327583129835178];[0.0239, 0.0, 0.024];[0.003850565682441785, 0.015365566794083378, 0.02692874782669418];1.17896250400911e-10;False;0.05584416258074269
13;380;0.9600704190151479;0;[];0;0;380;[];[0.06738478202947931, 0.0007270862960062864, 0.01610457658171603];False;1;0.27532653351515757;[0.0068089992391873605, 0.1, 0.06738478202947931];[0.0239, 0.006734656025781369, 0.0007270862960062864];[0.009030782145157625, 0.014270697861303082, 0.01610457658171603];2.704783011146694e-10;False;0.12811802046839277
14;380;5.30286257720116;0;[];0;0;380;[];[0.04961615236965572, 0.019752250935317475, 0.016871532642357082];True;0;0.27532653351515757;[0.004532748776823287, 0.04961615236965572];[0.0239, 0.019752250935317475];[0.0021203499071637062, 0.016871532642357082];1.0052592830008057e-10;False;0.047616325917744416
