Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;1.046516298227726;0;[];0;0;380;[];[0.02435559122064898, 0.011945494464133549, 0.024221840353780524];False;0;0.27532653351515757;[0.0039022650513957564, 0.02435559122064898];[0.0229, 0.011945494464133549];[0.009367351351770314, 0.024221840353780524];5.816233524868187e-11;False;0.027549874526611364
1;380;1.7987741638001389;0;[];0;0;380;[];[0.012642337685186106, 0.0023230229620523016, 0.042850236621264005];False;1;0.27532653351515757;[0.0050088926340227675, 0.011939302677840019, 0.012642337685186106];[0.0229, 0.0, 0.0023230229620523016];[0.007545870574635966, 0.039598728936780514, 0.042850236621264005];9.300799467259584e-11;False;0.04405529063174649
2;380;0.5781810148819649;0;[];0;0;380;[0.012040841853506236, 0.023, 0.038752820528198846];[];False;1;;[0.004675761091052214, 0.008350278508485702, 0.012040841853506236];[0.0229, 0.0, 0.023];[0.002800982443049744, 0.020737738263309317, 0.038752820528198846];1.240673600091335e-10;False;0.058767244927240274
3;380;0.5824699118673526;10.311918819474016;[[0.055837293831939305, 0.018542212973208166, 0.014757866266493566]];1.7407078004369372;0.7056542479157026;481.3400130873551;[];[0.047578247428242335, 0.015718023629571552, 0.015048579824171935];True;11;0.27532653351515757;[0.0066699449985851604, 0.0, 0.06029871029742327, 0.1, 0.07510188984150418, 0.07244019486379097, 0.005179100025005212, 0.0, 0.062081994813780544, 0.1, 0.07065691034743371, 0.0033958155086479536, 0.0, 0.0638652793301378, 0.1, 0.06887362583107645, 0.055837293831939305];[0.0229, 0.020619205503045183, 0.0, 0.013575896517115766, 0.022089830686905468, 0.023, 0.0, 0.0017709985372767133, 0.023, 0.010033899442562335, 0.0, 0.023, 0.021838797422401385, 0.0, 0.012356304597759566, 0.023, 0.018542212973208166];[0.004631117870268622, 0.004396339743923458, 0.002273860738824946, 0.0008763987789685052, 0.0, 9.369009188267584e-05, 0.0024612409225902975, 0.002643542185986448, 0.0048287917532979195, 0.006163483150941403, 0.0071963425840055415, 0.009563893414713164, 0.009683424115896356, 0.011931444245420786, 0.01320336508085131, 0.014298995076128408, 0.014757866266493566];1.2481278501101511e-09;False;0.5824699118673526
4;380;2.008197217493669;0;[];0;0;380;[0.014035819175435973, 0.023, 0.0023437362033176244];[];False;2;;[0.004623907432032542, 0.0, 0.00468562937212931, 0.014035819175435973];[0.0229, 0.011525913144657429, 0.0, 0.023];[0.0027132210421963615, 0.002621662160951503, 0.0025288811116882335, 0.0023437362033176244];1.0460672996598518e-10;False;0.049549287745755025
5;380;1.3436291226715913;0;[];0;0;380;[];[0.025046013886364425, 0.011737335773694794, 0.023468502239212232];True;3;0.27532653351515757;[0.0024832752191053143, 0.0, 0.006102464372263959, 0.01571733710957234, 0.025046013886364425];[0.0229, 0.01977554454264653, 0.012097427367179073, 0.0, 0.011737335773694794];[0.010636573081267706, 0.007560130094868877, 0.0, 0.011911530212292276, 0.023468502239212232];1.1793768556768636e-10;False;0.055863789262525165
6;380;1.0276754344807115;0;[];0;0;380;[];[0.020117895053690067, 0.01946360156917033, 0.035338066348834754];False;1;0.27532653351515757;[0.011616187987128844, 0.0, 0.020117895053690067];[0.0229, 0.021642114271275888, 0.01946360156917033];[0.00976850059710136, 0.01912818123256622, 0.035338066348834754];8.63428753182429e-11;False;0.040898209659460845
7;380;0.36484634258129106;0;[];0;0;380;[];[0.04896261272619138, 0.007702716224066617, 0.01262748807619963];False;2;0.27532653351515757;[0.006948778874751753, 0.017280314506974544, 0.1, 0.04896261272619138];[0.0229, 0.02181031441979639, 0.013085720933461517, 0.007702716224066617];[0.0009753603327739214, 0.0, 0.007809245676682924, 0.01262748807619963];3.072272834622229e-10;False;0.14552498750860804
8;380;3.807152778223155;0;[];0;0;380;[];[0.014087622641098259, 0.0018157414665046934, 0.037393652241372095];False;2;0.27532653351515757;[0.011167008763967468, 0.009003877191323431, 0.0, 0.014087622641098259];[0.0229, 0.021094072818245733, 0.01357703281632254, 0.0018157414665046934];[0.0035029075792735315, 0.0, 0.014580596971169578, 0.037393652241372095];1.1080844017438969e-10;False;0.05248686474230146
9;380;0.06854028239670032;0;[];0;0;380;[0.025620968452184912, 0.023, 0.013473414613636183];[];False;1;;[0.007390698351830156, 0.016485974719981006, 0.025620968452184912];[0.0229, 0.0, 0.023];[0.0018412901677783483, 0.007644681231180188, 0.013473414613636183];1.0711867835851175e-10;False;0.05073912757483924
