Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.008208705355915204;0.34496351211754417;[[0.030256060929870182, 0.004806364710944063, 0.22607738630053445]];4.094079392473133;0.6155978195246711;450.370708338086;[0.009321944647212765, 0.01, 0.20783733510200217];[];False;1;;1.0011429342628874e-10;False;0.039675594751188946
1;380;2.5299290402021847e-05;10.168745939557764;[[0.007442602290079566, 0.009882969301189546, 0.2188834871881197]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.007261369857750746, 0.01, 0.21884449318763274];[];False;0;;3.151080604960405e-11;False;0.000244529559903887
2;380;0.033591956410412974;0.10314786060055962;[[0.2386201297177116, 0.009484556038122932, 0.01930561751176789], [0.33827347413998166, 0.006229944965070125, 0.04079390618605605]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;3;;3.4280925424621375e-10;False;0.1367398170109726
3;380;0.0031498893176769237;0.07603389943511203;[[0.05571865843980841, 0.007794217504178155, 0.11465636442195755], [0.07304150992474719, 0.00023288315276820404, 0.04105854968005957]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;2.813342636750223e-10;False;0.07918378875278896
4;380;0.058783888387913055;0;[];0;0;380;[0.18925397180514136, 0.01, 0.1562989612818588];[];False;1;;7.938858825207434e-11;False;0.037604158014598085
5;380;0.0149039084890139;3.8835615431089057;[[0.23424311466118442, 0.0009040941323988361, 0.02676400319224256]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.2445948293537305, 0.01, 0.000892446869701656];[];False;1;;1.1983831845842582e-10;False;0.044216549570611136
6;380;0.008445252669167812;5.587899284138272;[[0.0848450333842047, 0.007070571007774591, 0.15973835320084184]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.33570436297607525, 0.0034546941774825997, 0.287116660328372];False;10;0.23373679830588984;2.9319545698103853e-09;False;1.3676808573143386
7;380;0.013468191441577381;5.274757769958272;[[0.11649075637784256, 0.0008683279779824801, 0.04662374433457524]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[0.2630888890952953, 0.0035657381836607747, 0.3088116168979538];False;10;0.2523603297418939;7.651224521834647e-09;False;3.6127502728476957
8;380;0.000533534430402935;1.7507522461355205;[[0.1359026513965867, 0.009850509808321294, 0.10298250629500273], [0.04545965024180969, 0.004552254417622861, 0.5560242160882779]];6.17755061959958;0.1874635248330048;473.2693773900932;[];[];False;6;;4.506736676724754e-09;False;1.7512857805659234
9;380;0.009308370015719478;10.662187342606343;[[0.048597832326105, 0.0063997984055893286, 0.13918657540805365]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.26228403151385443, 0.005352196908435848, 0.2982318235502897];False;4;0.18846145777887674;3.0600615417236807e-09;False;1.4324462235210134
10;380;0.037791156555623755;0;[];0;0;380;[0.1543480282373332, 0.01, 0.11023140327721853];[];False;1;;4.7463957757752306e-11;False;0.022482351768915484
11;380;0.016188140690184868;1.943493557926482;[[0.013646313226066471, 0.005359871662441557, 0.21492404039364937], [0.21219719906453932, 0.002565745377494594, 0.5152008461281837]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[];False;6;;4.3578231909624785e-09;False;1.959681698616667
12;380;0.008431595562461902;2.706295478942521;[[0.007941725429313767, 0.004995982869824652, 0.22903287143333872], [0.375389859293134, 0.00751146957339411, 0.2536191266556074]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[];False;39;;5.771161406291627e-09;False;2.714727074504983
13;380;0.003130223391035555;5.605820216739335;[[0.16018467519689067, 0.009626214243387691, 0.1601394410711076]];3.6722759558964895;0.8067142102387143;419.1114406296339;[0.1413778260363895, 0.01, 0.11381902221562161];[];False;1;;3.5234301432585843e-10;False;0.05683745813479109
14;380;0.013417708091504103;4.931132297242421;[[0.21916720174034326, 0.0042525786027133, 0.2075139580315609]];0.1048703219096532;-1.3288773888387821;412.0367646617399;[0.22268404712795087, 0.01, 0.34698340406375594];[];False;1;;3.457271783381921e-10;False;0.15365761173819886
15;380;0.0008645967624660785;1.115488902026011;[[0.06496620025668444, 0.00916031664939438, 0.028888761150880755]];3.3136287745929813;-0.7257680173248643;419.1114406296339;[0.06401989152976247, 0.01, 0.02160755863508523];[];False;0;;4.003223151728504e-11;False;0.008254892995497611
16;380;0.0002870202537401206;0.40300199272559506;[[0.18634326085360622, 0.009631908615073006, 0.11898626990616212]];2.644710060723903;-0.6737505699458293;436.7508539799367;[0.21093303081992085, 0.01, 0.06096011148099184];[];False;1;;1.6173079029917176e-10;False;0.06629538097001458
17;380;0.020381831000764513;4.440853461815607;[[0.24120986290915264, 0.006195520656637449, 0.12239314370711021]];0.1122460947850073;-0.7853553674032338;400.7450187005097;[0.2574067698319342, 0.01, 0.3255951346942402];[];False;2;;4.849099279407951e-10;False;0.22487066645233253
18;380;0.002990766753372483;0.8839842542774404;[[0.04235590932152735, 0.007124925145703414, 0.18558012189493056]];5.012793459047631;0.033205135454426084;530.9194767459312;[];[0.26687011091156687, 0.003146742134821036, 0.28142483350693726];False;2;0.12410180179343006;7.0633545125717e-10;False;0.3268926770316364
19;380;0.011961808170666232;7.293036292532744;[[0.16354717886819564, 0.00010830363412244262, 0.10523234795065929]];1.8761965153077251;1.2105403537272998;409.494335816729;[0.16727333260697363, 0.01, 0.10189994237090513];[];False;1;;7.361070318616618e-11;False;0.02304489463733702
20;380;0.016343535607704983;7.383726095081227;[[0.09514815424946522, 0.00702207621448501, 0.2187905998781336]];1.5856127203923847;-1.386358336191516;444.1743259711958;[0.09832376232317967, 0.01, 0.21853402397832655];[];False;1;;1.5525317633358339e-10;False;0.03366119701107982
21;380;0.002257908914618693;2.4886891678036944;[[0.010227972826382466, 0.008573955799962587, 0.21640765672255924]];6.118410256333906;0.4203130599596782;496.768984169103;[];[0.2718403291295148, 0.002504066601959869, 0.32555296700286884];False;10;0.18846145777887674;4.012076606753729e-09;False;1.8858094658722402
22;380;0.00680769611139351;1.2287805493734747;[[0.10193521197489067, 0.005065081548552006, 0.08708042645886956]];0.6561167426714559;0.33833299902239344;421.69799427278133;[];[0.26296991435735595, 0.0017271366744875808, 0.3088134222021668];True;3;0.2683799504570655;6.20208904013396e-10;False;0.2866438718710705
23;380;0.0002191039576294261;5.342673422809065;[[0.13105091651372297, 0.00985001294520181, 0.08535635695821697]];2.059255582825546;1.342703585143009;421.69799427278133;[0.1310857333743835, 0.01, 0.08527453294738488];[];False;0;;9.19796330459092e-11;False;0.0003934699495600231
24;380;0.03229209984930706;2.3191542414946085;[[0.11529372040533872, 0.004910103006249611, 0.0668382314066799], [0.13318370435088703, 0.0003889327893492157, 0.5811090814715907]];5.544240004892425;0.38355590896257696;436.7508539799367;[];[];False;35;;4.990979248035372e-09;False;2.3514463413439155
25;380;0.0022315337065221875;3.208845302367445;[[0.25616702133708014, 0.009372028553453317, 0.062425344213027034], [0.5265463922801079, 0.007487700308208833, 0.3976666462417713]];1.3381186336666735;0.5447828243240124;506.3272559178258;[];[];False;86;;6.873258978600291e-09;False;3.211076836073967
26;380;0.02424681253864279;0.5089903907505072;[[0.20625360649536562, 0.008342250668208175, 0.08878927930141058]];5.996090593436215;0.8859720483711593;464.8436421268753;[0.19127400906310002, 0.01, 0.16899809922624215];[];False;2;;2.3240137024487544e-10;False;0.10787863239533477
27;380;0.024134072006630775;3.3424834202404323;[[0.13015735824050578, 0.006577364715889469, 0.008075835890340053]];5.205656546845284;-0.3238355437039296;485.2082870573262;[];[0.263871242789419, 0.0016156193493293107, 0.2880018852033496];False;31;0.20641329805171382;4.1025516339467964e-09;False;1.9331308245250283
28;380;0.0010233390818651525;9.06907258331183;[[0.20400754118257017, 0.00924516760956364, 0.09915304239814665]];5.596861213044321;0.12925325885417482;428.9659788801306;[];[0.2965927603991346, 0.005305733955749858, 0.2623906831032712];False;11;0.2683799504570655;3.753049844007496e-09;False;1.7632670572699825
29;380;0.0001495084434965179;7.5717097337673795;[[0.11999735794665883, 0.009835349578508222, 0.07267539269520214]];0.576062048940449;-0.8785199243408053;473.2693773900932;[0.13644424184261444, 0.01, 0.11234419660280581];[];False;1;;1.4819791938932903e-10;False;0.04745231054071464
30;380;0.0014735825458880572;0.3798008740714551;[[0.010279625262258656, 0.009100603434498263, 0.06398120247413894], [0.34130210360969787, 0.005820947102379093, 0.08444556951753267]];1.5168883881818744;0.5098116228212228;419.1114406296339;[];[];False;9;;8.655680729287032e-10;False;0.3812744566173431
31;380;0.004178081381875258;3.6949397135674413;[[0.24089044487464056, 0.009207738304959013, 0.10244745243929052]];2.9971428263892776;-0.9268648616245603;426.44246066289253;[0.2553091686691262, 0.01, 0.0626627975511029];[];False;2;;4.783867797639873e-10;False;0.17102601052258612
32;380;0.010893046591864223;8.562271504955861;[[0.006664675802533339, 0.004938441968538333, 0.01171055184447426]];1.9684017032888572;-1.063519003283474;450.370708338086;[0.01496730632472304, 0.01, 0.004532928553930584];[];False;1;;8.502091805841279e-11;False;0.02942973988210179
33;380;0.011541950980977515;3.7947687681425615;[[0.2475790344345094, 0.004754167387267939, 0.24589130907952716], [0.5110737560338101, 0.004295872451846429, 0.18823094307878507]];3.4112242255098537;0.3858854424510879;538.7568813673284;[];[];False;27;;8.148721909970734e-09;False;3.806310719123539
34;380;0.001018446063070983;3.694540749388966;[[0.06717979937519043, 0.009240350115511055, 0.14146260546684092]];6.178738141055445;-0.10438498271834035;428.9659788801306;[];[0.2620698511107369, 0.003734445431893715, 0.3005110132683297];True;8;0.2683799504570655;6.73591652698823e-09;False;3.176349263430205
35;380;0.004756424735233477;1.2624372146957241;[[0.1658755532991213, 0.006086714529755524, 0.2453442546347544]];5.322704713840294;0.9059319915183554;433.55285670546846;[0.15326471408002681, 0.01, 0.25964014162840404];[];False;1;;7.873012565810462e-11;False;0.029700122037496023
36;380;0.0033740081357097134;2.8041598184645316;[[0.08855127221075111, 0.006718322630424921, 0.14306371047124797]];1.531584851167144;-1.0262162907126349;400.7450187005097;[0.09867710083980229, 0.01, 0.14383051958008028];[];False;1;;6.345992333561881e-11;False;0.022934752324244023
37;380;0.018853270236793684;2.4360365669260218;[[0.00747624148264811, 0.0044823466714850975, 0.024721879336565115]];5.420183382438959;-0.7637584152484104;455.86529629651864;[0.0017144660495499713, 0.01, 0.031548342673775466];[];False;1;;7.723872084172164e-11;False;0.02935294433123118
38;380;0.017964511468362844;0.39561127240423494;[[0.19864018349274315, 0.004110374814348787, 0.03425474930102583], [0.1337133577010288, 0.007466905812265701, 0.20617626528434355]];5.161951798563712;-0.3687309750196729;538.7568813673284;[];[];False;7;;9.486138147334198e-10;False;0.4135757838725978
39;380;0.0018333485097977885;8.168841997020264;[[0.13629678673015394, 0.009349947147601524, 0.24004332963905928]];0.1995536254189643;-0.3767094447055684;506.3272559178258;[];[0.2652593015031007, 0.006516234105377357, 0.31435864136555924];False;24;0.18846145777887674;9.214294729097483e-09;False;4.333390429803564
40;380;0.014038535522266252;4.391276156167544;[[0.21814444173063124, 0.002100767789084645, 0.24643072503659794]];2.7183447310614395;-0.7535145643563507;419.1114406296339;[0.23104253332392233, 0.01, 0.20717017517025316];[];False;1;;1.285279190017541e-10;False;0.05709872738948881
41;380;0.01981891855339576;2.1135547129408323;[[0.18756160618090822, 0.0084361097138273, 0.050983046634722924]];3.401576108587414;0.7790241404284378;459.3721671579427;[0.16888896120902266, 0.01, 0.047663598890525065];[];False;2;;3.9796711069934897e-10;False;0.1218959408699303
42;380;0.012476385686332504;1.5344604863808735;[[0.09262758138217835, 0.009054155257162445, 0.0828882308762594]];3.58520835415246;-1.0661731835822648;444.1743259711958;[0.09210517181219281, 0.01, 0.08061442364268136];[];False;0;;2.532720541315888e-10;False;0.014993871211978626
43;380;0.00608593441295301;0.026268435310270764;[[0.04084889448410915, 0.00713950112691034, 0.02994991019121277], [0.02641939450443749, 0.003772223599214615, 0.00996933270874728]];3.848104941605967;-0.5620721470103022;444.1743259711958;[];[];False;0;;1.2455362796712888e-10;False;0.03235436972322378
44;380;0.01391997364636223;2.280855580154724;[[0.13590440629206701, 0.0031580199188094354, 0.13527057902957285]];1.4977522565817347;-0.009855658120447645;477.8436481302492;[];[0.32997339329636854, 0.004095355533459962, 0.27680540473121307];True;5;0.20641329805171382;4.1391528769428944e-09;False;1.953307551771151
45;380;0.029969570070401026;0.2598408580139266;[[0.08743220918912085, 0.0013254678360196685, 0.1115812344377009]];4.061546333935424;-1.1281126280728102;428.9659788801306;[0.08331993287782416, 0.01, 0.10427056610795427];[];False;0;;9.852592629216664e-11;False;0.042036226448699934
46;380;0.025747957644766947;1.626104122989063;[[0.1488462169453934, 0.00351073966700641, 0.21357833018212424]];4.351463744377297;0.7725759723559102;433.55285670546846;[0.13498448295618362, 0.01, 0.20627190132784518];[];False;2;;1.2434110346201054e-10;False;0.046437850301324544
