Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.008208705355915204;0.19712200692431095;[[0.030256060929870182, 0.004806364710944063, 0.22607738630053445]];4.094079392473133;0.6155978195246711;450.370708338086;[0.009321944647212765, 0.01, 0.20783733510200217];[];False;1;;1.0011429342628874e-10;False;0.039675594751188946
1;380;2.5299290402021847e-05;5.8107119654615795;[[0.007442602290079566, 0.009882969301189546, 0.2188834871881197]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.007261369857750746, 0.01, 0.21884449318763274];[];False;0;;3.151080604960405e-11;False;0.000244529559903887
2;380;0.033591956410412974;0.05894163462889121;[[0.2386201297177116, 0.009484556038122932, 0.01930561751176789], [0.29556489795900875, 0.0005048411791554724, 0.031584639611361126]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;2.0423522664536438e-10;False;0.0925335910393042
3;380;0.0031498893176769237;0.04344794253434973;[[0.05571865843980841, 0.007794217504178155, 0.11465636442195755], [0.06561743071691628, 0.003207302843065951, 0.07260047028373014]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;1.8712670605846156e-10;False;0.04659783185202666
4;380;0.058783888387913055;0;[];0;0;380;[0.18925397180514136, 0.01, 0.1562989612818588];[];False;1;;7.938858825207434e-11;False;0.037604158014598085
5;380;0.0149039084890139;2.2191780246336603;[[0.23424311466118442, 0.0009040941323988361, 0.02676400319224256]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.2445948293537305, 0.01, 0.000892446869701656];[];False;1;;1.1983831845842582e-10;False;0.044216549570611136
6;380;0.008445252669167812;3.1930853052218695;[[0.0848450333842047, 0.007070571007774591, 0.15973835320084184]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.33570436297607525, 0.0034546941774825997, 0.287116660328372];True;10;0.23373679830588984;2.9319545698103853e-09;False;1.3676808573143386
7;380;0.013468191441577381;3.014147297119013;[[0.11649075637784256, 0.0008683279779824801, 0.04662374433457524], [0.044172619103691066, 0.00012417661717835593, 0.34856073264139875]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[];False;8;;6.457480418059944e-09;False;3.0276154885605906
8;380;0.000533534430402935;1.0004298549345831;[[0.1359026513965867, 0.009850509808321294, 0.10298250629500273], [0.03226705046036018, 0.00980821260650394, 0.10216419220972899]];6.17755061959958;0.1874635248330048;473.2693773900932;[];[];False;2;;2.357998208704349e-09;False;1.0009633893649863
9;380;0.009308370015719478;6.092678481489338;[[0.048597832326105, 0.0063997984055893286, 0.13918657540805365]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.26228403151385443, 0.005352196908435848, 0.2982318235502897];False;4;0.18846145777887674;3.0600615417236807e-09;False;1.4324462235210134
10;380;0.037791156555623755;0;[];0;0;380;[0.1543480282373332, 0.01, 0.11023140327721853];[];False;1;;4.7463957757752306e-11;False;0.022482351768915484
11;380;0.016188140690184868;1.1105677473865612;[[0.013646313226066471, 0.005359871662441557, 0.21492404039364937], [0.1154071223685654, 0.009402376211049472, 0.3119955338097447]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[];False;4;;3.082350526217174e-09;False;1.126755888076746
12;380;0.008431595562461902;1.5464545593957262;[[0.007941725429313767, 0.004995982869824652, 0.22903287143333872], [0.03967632298351367, 0.007865418526300298, 0.467517443953941]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[];False;22;;3.3194464451767825e-09;False;1.554886154958188
13;380;0.003130223391035555;3.203325838136763;[[0.16018467519689067, 0.009626214243387691, 0.1601394410711076]];3.6722759558964895;0.8067142102387143;419.1114406296339;[0.1413778260363895, 0.01, 0.11381902221562161];[];False;1;;3.5234301432585843e-10;False;0.05683745813479109
14;380;0.013417708091504103;2.817789884138526;[[0.21916720174034326, 0.0042525786027133, 0.2075139580315609]];0.1048703219096532;-1.3288773888387821;412.0367646617399;[0.22268404712795087, 0.01, 0.34698340406375594];[];False;1;;3.457271783381921e-10;False;0.15365761173819886
15;380;0.0008645967624660785;0.6374222297291491;[[0.06496620025668444, 0.00916031664939438, 0.028888761150880755]];3.3136287745929813;-0.7257680173248643;419.1114406296339;[0.06401989152976247, 0.01, 0.02160755863508523];[];False;0;;4.003223151728504e-11;False;0.008254892995497611
16;380;0.0002870202537401206;0.2302868529860543;[[0.18634326085360622, 0.009631908615073006, 0.11898626990616212]];2.644710060723903;-0.6737505699458293;436.7508539799367;[0.21093303081992085, 0.01, 0.06096011148099184];[];False;1;;1.6173079029917176e-10;False;0.06629538097001458
17;380;0.020381831000764513;2.537630549608918;[[0.24120986290915264, 0.006195520656637449, 0.12239314370711021]];0.1122460947850073;-0.7853553674032338;400.7450187005097;[0.2574067698319342, 0.01, 0.3255951346942402];[];False;2;;4.849099279407951e-10;False;0.22487066645233253
18;380;0.002990766753372483;0.5051338595871088;[[0.04235590932152735, 0.007124925145703414, 0.18558012189493056]];5.012793459047631;0.033205135454426084;530.9194767459312;[];[0.26687011091156687, 0.003146742134821036, 0.28142483350693726];False;2;0.12410180179343006;7.0633545125717e-10;False;0.3268926770316364
19;380;0.011961808170666232;4.167449310018711;[[0.16354717886819564, 0.00010830363412244262, 0.10523234795065929]];1.8761965153077251;1.2105403537272998;409.494335816729;[0.16727333260697363, 0.01, 0.10189994237090513];[];False;1;;7.361070318616618e-11;False;0.02304489463733702
