Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0013681175593192006;0.24640250865538868;[[0.03436767309917659, 0.009051060785157345, 0.22263197746997343]];4.094079392473133;0.6155978195246711;450.370708338086;[0.007432153843077587, 0.01, 0.19916285922984436];[];False;1;;1.1915899538935213e-10;False;0.04185595061573998
1;380;4.216548400336974e-06;7.263389956826974;[[0.007427270465941136, 0.009897161550198258, 0.21888631512853146]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.007268015991825067, 0.01, 0.21885204990921375];[];False;0;;3.145467874947699e-11;False;0.00019686088270192464
2;380;0.005598659401735495;0.073677043286114;[[0.23650656424332486, 0.006669240660312845, 0.003458660878445075], [0.3076875245449463, 0.00455540291339648, 0.018807438502936622]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;1;;2.5179112549405416e-10;False;0.07927570268784952
3;380;0.0005249815529461539;0.05430992816793716;[[0.05767064923739129, 0.00954903625069636, 0.1146783613845636], [0.07004411458377613, 0.0038153929243061042, 0.06210849371177933]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.2221829476552727e-10;False;0.05483490972088331
4;380;0.009797314731318842;3.1957030851208326;[[0.21151746978788488, 0.004715292418525684, 0.14848760032550118]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.31737773548907533, 0.007126702708966478, 0.26678035426483704];False;2;0.18846145777887674;3.838961645989876e-10;False;0.17293061472010862
5;380;0.00221917802463366;4.680213591999804;[[0.1881482316284549, 0.008784253545249207, 0.24490927905009469]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.1723322455886511, 0.01, 0.204883163843046];[];False;1;;1.4070714549435718e-10;False;0.049177494585509324
6;380;0.0031930853052218695;3.035400989026901;[[0.13095629618529417, 0.008583910572666265, 0.15169725194491193]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.2834487566807325, 0.001217019251193884, 0.33429755931290644];False;10;0.2523603297418939;3.291626277031727e-09;False;1.538325264228422
7;380;0.003014147297119013;0.07505280495190471;[[0.17672702756982048, 0.0069093575549497455, 0.09776747337863247], [0.22336490820525312, 0.005947808530095486, 0.03897200548818542]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;0;;2.845399633158225e-10;False;0.07806695224902373
8;380;0.0010004298549345831;3.6798827042859843;[[0.011553260715682868, 0.009356082846421606, 0.18503926029687273]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.006226246928691379, 0.01, 0.04219232186146458];[];False;4;;3.051862132084035e-09;False;1.4283731997119313
9;380;0.006092678481489339;1.9851623357138974;[[0.1415523781027043, 0.004666504124300902, 0.22219863631481684]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.26219116036074586, 0.0019190815925341637, 0.2956686798161963];False;4;0.23373679830588984;1.154697611372045e-09;False;0.5415154198138145
10;380;0.00434626668606837;2.0601784501894596;[[0.2537659413043942, 0.007941090950591752, 0.003831915453112707], [0.46447021192398474, 0.0037676792501130842, 0.4481285405728159]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[];False;8;;4.703047361525175e-09;False;2.064524716875528
11;380;0.00044588569335632323;1.0619176921313305;[[0.11166494851867027, 0.009578784306881808, 0.014999489494072076], [0.207889955614775, 0.0008128368417445082, 0.157841765624394]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[];False;3;;2.334244777571213e-09;False;1.0623635778246865
12;380;5.674747662724038e-05;4.933362737574007;[[0.1410203441850449, 0.009845160761239894, 0.16330455008944592], [0.29623772170817114, 0.0024479265275030855, 0.058282015882537244]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;47;;1.0470869602363417e-08;False;4.933419485050634
