Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.011628999254213205;0.3942440138486219;[[0.028200254845216974, 0.0026840166738374216, 0.22780009071581497]];4.094079392473133;0.6155978195246711;450.370708338086;[0.01026684004928035, 0.01, 0.21217457303808107];[];False;1;;9.059194244475704e-11;False;0.038585416818913434
1;380;3.584066140286428e-05;11.621423930923159;[[0.0074502682021487816, 0.00987587317668519, 0.2188820732179138]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0072580467907135855, 0.01, 0.21884071482684225];[];False;0;;3.153886969966759e-11;False;0.00026836389850486353
2;380;0.04758860491475171;0;[];0;0;380;[0.23868757049229494, 0.01, 0.02003199224965599];[];False;2;;7.280391362449944e-11;False;0.034485181463663236
3;380;0.004260752797018877;1.0499631058923078;[[0.09564578558223473, 0.009516517224652176, 0.05606601306159281], [0.11900433404928241, 0.005229994635288105, 0.20646635493641086]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;3;;2.8669313644132e-09;False;1.0542238586893267
4;380;0.030898473124344968;19.594629462637684;[[0.029158414678238494, 0.007997300619611715, 0.10775203777781882]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.026677906229086314, 0.01, 0.10519115003234396];[];False;0;;1.414566070539376e-10;False;0.03498771180892261
5;380;0.02111387035943636;4.438356049267321;[[0.23800274748189193, 0.00540580002089835, 0.024723554325201673]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.2432312368832124, 0.01, 0.011656235330651556];[];False;1;;8.921104608000663e-11;False;0.03591922751733797
6;380;0.011964107947987733;6.386170610443739;[[0.08709204187206869, 0.005891642261014006, 0.16217626672244334]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.3003025581567799, 0.0017029133037764768, 0.3380642548030915];False;33;0.23373679830588984;9.357747672418838e-09;False;4.414918520545247
7;380;0.019079937875567957;6.028294594238026;[[0.11981655636157998, 0.005355131302141847, 0.04717087177666766]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[0.2641902846899787, 0.007788603958293519, 0.31068821742710545];False;2;0.2523603297418939;8.672278504437243e-10;False;0.40497218053712314
8;380;0.0007558404430708246;2.0008597098691663;[[0.13568135132313003, 0.009829888895121833, 0.10297792167994939], [0.07158985054932303, 0.009487555934528638, 0.307315475329514]];6.17755061959958;0.1874635248330048;473.2693773900932;[];[];False;6;;4.504521229252885e-09;False;2.001615550312237
9;380;0.013186857522269259;12.185356962978677;[[0.05025757302177253, 0.004941381074584882, 0.14237419913902216]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.2620955902153304, 0.003842855177387815, 0.3012115195501627];False;4;0.18846145777887674;3.0561336374322465e-09;False;1.4344641724175007
10;380;0.05353747178713365;0;[];0;0;380;[0.1543480282373332, 0.01, 0.11023140327721853];[];False;1;;4.7463957757752306e-11;False;0.022482351768915484
11;380;0.02293319931109523;2.2211354947731223;[[0.018709268318986713, 0.003468151521792205, 0.21895934663184888], [0.23939760287027706, 0.008446839380991963, 0.4131023334640398]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[];False;7;;4.9919078873040925e-09;False;2.2440686940842176
12;380;0.011944760380154362;3.0929091187914524;[[0.005126322849577039, 0.0029526423989182553, 0.22952337634691236]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[0.33611567196647835, 0.003173197120799717, 0.28824700412865367];False;40;0.2523603297418939;5.868615820804509e-09;False;2.7747229342522424
13;380;0.004434483137300369;6.406651676273526;[[0.15889000332573405, 0.009512136844799226, 0.1600303329646542]];3.6722759558964895;0.8067142102387143;419.1114406296339;[0.14019246900309562, 0.01, 0.11397915161055448];[];False;1;;3.5168396476357715e-10;False;0.057829544501668086
14;380;0.01900841979629748;5.635579768277052;[[0.22350359760955446, 0.0018994863538438391, 0.20488437914894253]];0.1048703219096532;-1.3288773888387821;412.0367646617399;[0.22643981391573562, 0.01, 0.3213275026074807];[];False;1;;2.9684626374098445e-10;False;0.13609479877550396
15;380;0.0012248454134936111;1.2748444594582982;[[0.06480229986420653, 0.008852115253308706, 0.02897779851025077]];3.3136287745929813;-0.7257680173248643;419.1114406296339;[0.06350865345272162, 0.01, 0.019024068572145197];[];False;0;;4.575891416577017e-11;False;0.011327711348978132
16;380;0.0004066120261318375;0.4605737059721086;[[0.18633403540518256, 0.009520203871353425, 0.11894456698832995]];2.644710060723903;-0.6737505699458293;436.7508539799367;[0.2107838906028383, 0.01, 0.06124857499185518];[];False;1;;1.6093786869622758e-10;False;0.06603938791457659
17;380;0.028874260584416396;0;[];0;0;380;[0.24252109479034517, 0.01, 0.11974433986150032];[];False;1;;5.320022303240211e-11;False;0.025199460493870618
18;380;0.0029686142468781304;0.996922251124161;[[0.006884030443422245, 0.008156340830383288, 0.002749375074490781], [0.3133587223812784, 0.007950119215897016, 0.43203040901539]];4.261104192568948;0.08952386106860669;473.2693773900932;[];[];False;7;;2.328482473110745e-09;False;0.9998908653710391
19;380;0.01777458506020644;3.987269390222077;[[0.2419345822708794, 0.001560549034624015, 0.2095369831778621]];3.6181468925886002;-0.36559858322555794;444.1743259711958;[];[0.278001212070121, 0.0005962357267777742, 0.3311021028662549];False;14;0.2523603297418939;2.6273946242461988e-09;False;1.2314344327468367
20;380;0.006219289579922909;5.4478452025683275;[[0.018804046286581975, 0.008494964334401296, 0.08321383466254936]];1.9500721832681722;1.0728742253815258;492.4594622177664;[0.019622194970064313, 0.01, 0.08253106340758228];[];False;0;;9.640790247234825e-11;False;0.008063381825342688
21;380;0.0006571191143650645;0.7526363048728977;[[0.10933347667751209, 0.009764614584687449, 0.06554554161223748], [0.0659819972046431, 0.0048749672186965565, 0.40294478826425595]];6.045687972287782;0.14102815929625848;489.0345374100244;[];[];False;3;;2.001599168513001e-09;False;0.7532934239872627
22;380;0.008071006393002081;2.26923203713117;[[0.22747834169238448, 0.002495247903475265, 0.2582361307389157]];1.2928392502135406;0.3557633629629523;436.7508539799367;[];[0.27380239640133897, 0.0002919542921356894, 0.27233742178309517];False;0;0.2523603297418939;1.3127618754552976e-10;False;0.05946210350179753
