Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014978170262125882;1.4172471500993515;[[0.00927123757732347, 0.00017080248180304422, 0.0158625111674757]];4.379846885194269;-0.35627889298859217;562.601081807976;[];[0.13473687218964714, 0.005658360719767717, 0.08530605412565032];False;8;0.06995323091814815;[0.005778791351939275, 0.00927123757732347, 0.0, 0.014452930820384253, 0.03377379745109915, 0.03863604770493808, 0.0628191645894919, 0.08700228147404572, 0.11118539835859954, 0.13536851524315335, 0.15955163212770718, 0.183734749012261, 0.2, 0.1920821341031852, 0.16789901721863137, 0.14371590033407755, 0.13473687218964714];[0.008900000000000002, 0.00017080248180304422, 0.003621190560157268, 0.009000000000000001, 0.0018095373104076908, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.006053283354187946, 0.009000000000000001, 0.0, 0.009000000000000001, 0.005658360719767717];[0.00420277212870061, 0.0158625111674757, 0.012445970572038691, 0.007119925968062442, 0.0, 0.0017917861816038542, 0.010703498331270149, 0.019615210480936444, 0.02852692263060274, 0.037438634780269035, 0.04635034692993533, 0.055262059079601626, 0.06125596116992268, 0.06417377122926793, 0.07308548337893422, 0.08199719552860052, 0.08530605412565032];6.86507460178734e-10;False;0.3248863442013993
1;380;0.09029315553415053;0;[];0;0;380;[0.02137014665404153, 0.009000000000000001, 0.0662412678032931];[];False;1;;[0.03419641093851821, 0.027819106350147123, 0.02137014665404153];[0.008900000000000002, 0.0, 0.009000000000000001];[0.0507236389599433, 0.058439108049653535, 0.0662412678032931];5.687307553455058e-11;False;0.026939188191465683
2;380;0.006823351156975195;1.8761823589841657;[[0.037259209219374576, 0.00807875963921615, 0.01684444193522448]];0.8597508759387309;0.9217569609366161;406.22279721203313;[0.0379581448014404, 0.009000000000000001, 0.01784048024241078];[];False;0;;[0.0319994212070696, 0.037259209219374576, 0.0379581448014404];[0.008900000000000002, 0.00807875963921615, 0.009000000000000001];[0.02111273378874471, 0.01684444193522448, 0.01784048024241078];7.447623250617376e-11;False;0.008349551359962145
3;380;0.02808631130994036;0;[];0;0;380;[0.03754364861648407, 0.009000000000000001, 0.05081148606651191];[];False;1;;[0.04065806425289926, 0.039109555919709584, 0.03754364861648407];[0.008900000000000002, 0.0, 0.009000000000000001];[0.048886037359885275, 0.04984338336485606, 0.05081148606651191];3.85723762478876e-11;False;0.01827065782828297
4;380;0.0010502090301745702;2.8068847372934465;[[0.010866476582208398, 0.008619259193778673, 0.035141404279661344]];3.33741754290567;-0.3233073010651129;436.7508539799367;[];[0.0833833314483498, 0.004198972281431015, 0.06594856600331278];True;6;0.2523603297418939;[0.01168554399195701, 0.010866476582208398, 0.009730153785476241, 0.004256744191412519, 0.0, 0.017130390194788372, 0.033361174194514745, 0.04399093417505299, 0.0708514781553176, 0.07097909258044202, 0.0833833314483498];[0.008900000000000002, 0.008619259193778673, 0.009000000000000001, 0.007166057754349017, 0.005739776225916053, 0.0, 0.005438350619587798, 0.009000000000000001, 0.0, 4.275899352461359e-05, 0.004198972281431015];[0.03454705405877293, 0.035141404279661344, 0.02910001312625159, 0.0, 0.022631471245920683, 0.11370716564796285, 0.2, 0.14348565557782275, 0.00067847680360833, 0.0, 0.06594856600331278];1.110128493949939e-09;False;0.5119038699847451
5;380;0.01828303868610666;17.495975250498727;[[0.04750826235484454, 0.00086531797870651, 0.010984229417436198]];1.1740603803395586;0.5383713473319993;450.370708338086;[];[0.13307608113384026, 0.005904281507337078, 0.11805423534595949];False;9;0.2523603297418939;[0.05606014676297839, 0.054208083826255055, 0.04750826235484454, 0.061129223236627825, 0.07619909906154138, 0.09126897488645493, 0.10633885071136848, 0.12140872653628203, 0.13647860236119558, 0.15154847818610911, 0.16661835401102265, 0.1816882298359362, 0.19675810566084972, 0.2, 0.18817201851423676, 0.17310214268932322, 0.1580322668644097, 0.14296239103949615, 0.13307608113384026];[0.008900000000000002, 0.007159946455094549, 0.00086531797870651, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.0019361174167153408, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.005904281507337078];[0.003036421832926356, 0.0, 0.010984229417436198, 0.017630958213152335, 0.024984725576751535, 0.03233849294035074, 0.03969226030394994, 0.047046027667549145, 0.05439979503114835, 0.06175356239474755, 0.06910732975834676, 0.07646109712194596, 0.08381486448554516, 0.0853968374934493, 0.09116863184914437, 0.09852239921274357, 0.10587616657634277, 0.11322993393994198, 0.11805423534595949];6.277365628598201e-10;False;0.295372241749819
6;380;0.0023511262922743166;2.928170445406916;[[0.01626505988153485, 0.008709055337734138, 0.05360352531264071]];0.9050899760431518;-0.8395340170064486;481.3400130873551;[0.0321535068581326, 0.009000000000000001, 0.07228702886270066];[];False;1;;[0.014675853441755727, 0.01626505988153485, 0.024078766559327027, 0.0321535068581326];[0.008900000000000002, 0.008709055337734138, 0.0, 0.009000000000000001];[0.05532566290004199, 0.05360352531264071, 0.0627918000803813, 0.07228702886270066];2.2332689133790045e-10;False;0.03260218731809936
7;380;0.03140257191318872;0.6268204526717733;[[0.014343058023580076, 0.007954090087345031, 0.0203687822809621], [0.11438809070891844, 0.001907040411423715, 0.16635795647206705]];1.2236176473696518;-0.557907165483375;511.9184981959861;[];[];False;21;;[0.035217033024868075, 0.032480866755861766, 0.014343058023580076, 0.02708922319911797, 0.04151142427053324, 0.05593362534194851, 0.07035582641336378, 0.08477802748477906, 0.09920022855619433, 0.1136224296276096, 0.12804463069902486, 0.14246683177044012, 0.15688903284185537, 0.17131123391327063, 0.1857334349846859, 0.2, 0.19984436394389887, 0.18542216287248361, 0.17099996180106836, 0.1565777607296531, 0.14215555965823784, 0.12773335858682258, 0.11331115751540731, 0.09888895644399204, 0.08446675537257677, 0.0700445543011615, 0.05562235322974622, 0.04120015215833095, 0.02677795108691568, 0.012355750015500412, 0.0, 0.002066451055914856, 0.016488652127330125, 0.030910853198745394, 0.035510238618279344, 0.04533305427016067, 0.05975525534157594, 0.07417745641299121, 0.08859965748440649, 0.10302185855582176, 0.11438809070891844];[0.008900000000000002, 0.008776009873712817, 0.007954090087345031, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 9.712279685841936e-05, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0012895437673584352, 0.0, 0.009000000000000001, 0.0, 0.0028701907961780648, 0.009000000000000001, 0.0, 0.009000000000000001, 0.0, 0.009000000000000001, 0.001907040411423715];[0.0030727182009979703, 0.0, 0.0203687822809621, 0.025805125085491352, 0.03195631079039132, 0.038107496495291285, 0.04425868220019125, 0.05040986790509122, 0.05656105360999119, 0.06271223931489116, 0.06886342501979112, 0.07501461072469108, 0.08116579642959104, 0.087316982134491, 0.09346816783939096, 0.09955297350432922, 0.09961935354429094, 0.1057705392491909, 0.11192172495409086, 0.11807291065899082, 0.12422409636389078, 0.13037528206879076, 0.13652646777369074, 0.1426776534785907, 0.14882883918349069, 0.15498002488839066, 0.16113121059329064, 0.1672823962981906, 0.1734335820030906, 0.17958476770799056, 0.18485459528093295, 0.1857359534128905, 0.19188713911779048, 0.19803832482269046, 0.2, 0.1958104894724096, 0.1896593037675096, 0.18350811806260964, 0.17735693235770966, 0.1712057466528097, 0.16635795647206705];1.4432585856241657e-09;False;0.6582230245849621
8;380;0.049319403882071296;0;[];0;0;380;[];[0.06912840175433971, 0.006206256315398878, 0.07846841685825867];False;1;0.27532653351515757;[0.057905773343999864, 0.06451769563411806, 0.06912840175433971];[0.008900000000000002, 0.0, 0.006206256315398878];[0.05053959277194951, 0.06699413512701137, 0.07846841685825867];7.109850064547228e-11;False;0.033677374944420746
9;380;0.015994666761430378;9.675001816702002;[[0.03787739153202977, 0.0011527896553056001, 0.011548019779747981]];2.4509974970172426;0.09997844509040127;433.55285670546846;[];[0.09880379268967257, 0.007264493655923476, 0.06255269604260572];False;1;0.2683799504570655;[0.025839619550431916, 0.03787739153202977, 0.047372296916804384, 0.09880379268967257];[0.008900000000000002, 0.0011527896553056001, 0.0021052511518490527, 0.007264493655923476];[0.018682593516371873, 0.011548019779747981, 0.0, 0.06255269604260572];2.4173081345666985e-10;False;0.11212112185678072
