Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.02513904734871664;5.083744399172932;[[0.08415385670556982, 0.00994156843090831, 0.015099217663654258]];0.8602687406143739;1.1772495757172017;492.4594622177664;[0.0854237389567652, 0.013000000000000001, 0.017948660415911637];[];False;0;;[0.05920419951071864, 0.08415385670556982, 0.0854237389567652];[0.012900000000000002, 0.00994156843090831, 0.013000000000000001];[0.015955949892200543, 0.015099217663654258, 0.017948660415911637];2.4064224544082335e-10;False;0.029507791858654223
1;380;0.012406986178013946;0.43164452365683126;[[0.051412459133605176, 0.003617800735067802, 0.04518862257801972]];1.5809461284767854;-0.5912349693849805;485.2082870573262;[0.07616542883928129, 0.013000000000000001, 0.04488600834554141];[];False;1;;[0.05242292480739368, 0.051412459133605176, 0.05680133780798535, 0.07616542883928129];[0.012900000000000002, 0.003617800735067802, 0.0, 0.013000000000000001];[0.05335887605937612, 0.04518862257801972, 0.045122741538154335, 0.04488600834554141];9.934720705911601e-11;False;0.04222229073614714
2;380;0.02904796027717284;0.9045418198292798;[[0.017978085175903578, 0.012318555633387948, 0.0527187721145943]];0.2302412070600576;0.28750902136463063;436.7508539799367;[];[0.06868960439071901, 0.0013140530470037712, 0.12167262179103375];False;3;0.2523603297418939;[0.03235243839360678, 0.024999552716725527, 0.017978085175903578, 0.020282582195115306, 0.051083448252204594, 0.06424576204895635, 0.06868960439071901];[0.012900000000000002, 0.0, 0.012318555633387948, 0.013000000000000001, 0.0038921224517116677, 0.0, 0.0013140530470037712];[0.053808000099285186, 0.05325082937123962, 0.0527187721145943, 0.06297116384536895, 0.2, 0.1414426679649871, 0.12167262179103375];5.52188654356718e-10;False;0.2607714296703309
3;380;0.019616132649384867;0.09882815846205441;[[0.013122072848604446, 0.0032359168715394276, 0.07146909217617317], [0.05165493660348636, 0.006500813328291782, 0.002531854010077522]];3.866163373117216;0.14919459038150096;400.7450187005097;[];[];False;4;;[0.018002491746406415, 0.014100798134394207, 0.013122072848604446, 0.0, 0.008405998020353527, 0.04943866857457056, 0.05165493660348636];[0.012900000000000002, 0.0, 0.0032359168715394276, 0.0012635182679285573, 0.0, 0.006167682731022934, 0.006500813328291782];[0.06143882008539668, 0.06945760891537857, 0.07146909217617317, 0.05647849883240626, 0.046875526845779086, 0.0, 0.002531854010077522];4.1438220154059923e-10;False;0.11844429111143927
4;380;0.004461195538385388;1.5428996159295083;[[0.052076219246204564, 0.011924871410544755, 0.06269095352273596]];3.4244401600598997;-0.7945452828316085;489.0345374100244;[];[0.07232263811651339, 0.006663654799570727, 0.07459748900711227];False;0;0.27532653351515757;[0.04832369139298066, 0.052076219246204564];[0.012900000000000002, 0.011924871410544755];[0.06048416296255234, 0.06269095352273596];6.023400302731619e-11;False;0.0044611955383853895
5;380;0.02007353631398283;2.913685215732567;[[0.00675606634325992, 0.0033991298505734874, 0.021575230082194113]];0.09585338995674314;0.25221207633216636;492.4594622177664;[];[0.06808088025482768, 0.006797492627759751, 0.11977015927264505];True;4;0.18846145777887674;[0.002816772409289365, 0.005934539567051603, 0.00675606634325992, 0.02336851486420178, 0.041989750613694005, 0.044012125973265495, 0.06061098636318623, 0.06808088025482768];[0.012900000000000002, 0.0, 0.0033991298505734874, 0.0076801505139917105, 0.012478834761016763, 0.013000000000000001, 0.008722480991958187, 0.006797492627759751];[0.010540412930799424, 0.0192739553074793, 0.021575230082194113, 0.2, 0.0, 0.02172117239455107, 0.2, 0.11977015927264505];1.4642825045520111e-09;False;0.6817655913263649
6;380;0.003014776120148192;1.818265778698788;[[0.0032703598059354647, 0.0119126058059863, 0.008310839202814536], [0.08050647304198821, 0.005618517008876701, 0.058194456920939684]];4.739827145928845;-0.38610416468870734;523.6094685213089;[];[];False;35;;[0.0006085944280809694, 0.0032703598059354647, 0.0005953964685471154, 0.0, 0.03138428815501303, 0.06336397277857318, 0.09534365740213332, 0.12732334202569348, 0.15930302664925364, 0.1912827112728138, 0.2, 0.17673760410362607, 0.14475791948006592, 0.11277823485650576, 0.0807985502329456, 0.048818865609385455, 0.016839180985825306, 0.0, 0.015140503637734847, 0.04712018826129499, 0.07909987288485515, 0.1110795575084153, 0.14305924213197546, 0.17503892675553562, 0.2, 0.19298138862090425, 0.1610017039973441, 0.12902201937378394, 0.09704233475022378, 0.06506265012666362, 0.033082965503103474, 0.0011032808795433252, 0.0, 0.030876403744016827, 0.06285608836757697, 0.09483577299113713, 0.12681545761469729, 0.15879514223825744, 0.1907748268618176, 0.2, 0.17724548851462227, 0.1452658038910621, 0.11328611926750196, 0.0813064346439418, 0.04932675002038165, 0.0173470653968215, 0.0, 0.014632619226738653, 0.046612303850298804, 0.07859198847385895, 0.11057167309741911, 0.14255135772097927, 0.17453104234453942, 0.2, 0.19348927303190044, 0.1615095884083403, 0.12952990378478013, 0.09755021916121998, 0.06557053453765982, 0.03359084991409967, 0.0016111652905395207, 0.0, 0.03036851933302063, 0.06234820395658078, 0.08050647304198821];[0.012900000000000002, 0.0119126058059863, 0.013000000000000001, 0.01275796652836876, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.009456351749950282, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.006154736971531811, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.002853122193113339, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.00044849258530513074, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.003750107363723602, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.007051722142142073, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.010353336920560546, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.0, 0.013000000000000001, 0.012345048301020987, 0.0, 0.013000000000000001, 0.005618517008876701];[0.009325202467872457, 0.008310839202814536, 0.008390087738564127, 0.00840772697034848, 0.00933751873499236, 0.010284949731420592, 0.011232380727848825, 0.012179811724277057, 0.01312724272070529, 0.014074673717133522, 0.01433293234732858, 0.015022104713561753, 0.015969535709989983, 0.016916966706418214, 0.017864397702846445, 0.018811828699274676, 0.019759259695702906, 0.02025813772430867, 0.020706690692131137, 0.021654121688559368, 0.0226015526849876, 0.02354898368141583, 0.02449641467784406, 0.02544384567427229, 0.026183343101288763, 0.02639127667070052, 0.027338707667128752, 0.028286138663556983, 0.029233569659985213, 0.030181000656413444, 0.031128431652841675, 0.032075862649269905, 0.032108548478268856, 0.03302329364569814, 0.033970724642126374, 0.034918155638554604, 0.035865586634982835, 0.036813017631411066, 0.037760448627839296, 0.03803375385524895, 0.03870787962426753, 0.03965531062069576, 0.04060274161712399, 0.04155017261355222, 0.04249760360998045, 0.04344503460640868, 0.04395895923222904, 0.04439246560283691, 0.04533989659926514, 0.04628732759569337, 0.0472347585921216, 0.048182189588549834, 0.049129620584978065, 0.04988416460920913, 0.050077051581406296, 0.051024482577834526, 0.05197191357426276, 0.05291934457069099, 0.05386677556711922, 0.05481420656354745, 0.05576163755997568, 0.055809369986189225, 0.05670906855640392, 0.05765649955283215, 0.058194456920939684];3.9286809102196916e-09;False;1.8212805548189361
7;380;0.021153696363088215;1.8193590404775914;[[0.012481256311364156, 0.0018411790069092606, 0.03392618757384996]];2.7537397118741618;0.8752909288059141;426.44246066289253;[0.021794787827370942, 0.013000000000000001, 0.0016506626456188195];[];False;1;;[0.007464761322312282, 0.012481256311364156, 0.02136266698256796, 0.021794787827370942];[0.012900000000000002, 0.0018411790069092606, 0.012482263076443956, 0.013000000000000001];[0.016605213984316237, 0.03392618757384996, 0.0, 0.0016506626456188195];1.3322925624577513e-10;False;0.05958510834331618
8;380;0.012643121831617816;0.3430440553290687;[[0.022953228292934252, 0.005590347623912302, 0.012046931553667017]];5.123225402289383;-0.36602709923657833;511.9184981959861;[];[0.08826240073849613, 0.0037807468667898445, 0.06393241898581123];True;2;0.15546335832333966;[0.02469227101179095, 0.022953228292934252, 0.003621998929536987, 0.0, 0.03029402964626702, 0.06421005822207103, 0.08826240073849613];[0.012900000000000002, 0.005590347623912302, 0.013000000000000001, 0.011611689279045708, 0.0, 0.013000000000000001, 0.0037807468667898445];[0.0018786847917184294, 0.012046931553667017, 0.021065540421122037, 0.02275531353641522, 0.03688840353616861, 0.052711266651215186, 0.06393241898581123];3.2138002663059037e-10;False;0.14255941615934478
9;380;0.03783559889842883;0;[];0;0;380;[0.020364807518518307, 0.013000000000000001, 0.03620121220152016];[];False;1;;[0.027223170862261118, 0.02380722927406489, 0.020364807518518307];[0.012900000000000002, 0.0, 0.013000000000000001];[0.055372010476671486, 0.04582362060217526, 0.03620121220152016];6.955213205557568e-11;False;0.032944903312368976
