Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.002012390671593781;1.743078209299139;[[0.22575854791598662, 0.02428619402823376, 0.20107611479340728], [0.36993810687627593, 0.008292218898180208, 0.21813679124846552]];1.1695499747832616;-0.020304100227257777;477.8436481302492;[];[];False;5;;[0.2271167355927594, 0.22575854791598662, 0.55, 0.05198767960834516, 0.0, 0.32171681665870977, 0.55, 0.36993810687627593];[0.024900000000000002, 0.02428619402823376, 0.017701858250709565, 0.007588776417011814, 0.006533068281498658, 0.0, 0.00463572168771225, 0.008292218898180208];[0.19972397401715491, 0.20107611479340728, 0.3386681709119812, 0.55, 0.52793899674403, 0.39141827119372447, 0.2945461644000411, 0.21813679124846552];4.700830853323253e-09;False;1.745090599970733
1;380;0.0036713105604762406;1.1750981780038654;[[0.19608472866561721, 0.024793146633869743, 0.11695067016454663], [0.13329386582333463, 0.02410632845984642, 0.25315574019565035]];4.8285596268846085;-0.08672833166461662;436.7508539799367;[];[];False;4;;[0.19366256550917121, 0.19608472866561721, 0.19370563909800723, 0.0, 0.09382770059536813, 0.3813610402887435, 0.55, 0.4311056200178812, 0.14357228032450586, 0.13329386582333463];[0.024900000000000002, 0.024793146633869743, 0.025, 0.008157984452813863, 0.0, 0.025, 0.010337442964779965, 0.0, 0.025, 0.02410632845984642];[0.11419381883863759, 0.11695067016454663, 0.11722934801756528, 0.13991931831391974, 0.15090995208894878, 0.18459055616033226, 0.20434430728742525, 0.21827116023171578, 0.2519517643030993, 0.25315574019565035];3.9054636075481056e-09;False;1.1787694885643416
2;380;0.002586954282140891;0.3113690436959229;[[0.005950742224791725, 0.02383694973682997, 0.20492397771675966]];1.3163706312584194;0.6987166296227785;473.2693773900932;[0.007335166182959591, 0.025, 0.205394201449096];[];False;0;;[0.008292251845728467, 0.005950742224791725, 0.007335166182959591];[0.024900000000000002, 0.02383694973682997, 0.025];[0.20520609345705415, 0.20492397771675966, 0.205394201449096];2.328560460741391e-11;False;0.004455222455894697
3;380;0.029081304101152596;1.1183736300895237;[[0.19283640817185366, 0.019676468675772267, 0.11925812414202593]];2.181973783802782;0.8997085240529984;477.8436481302492;[0.19706343196131004, 0.025, 0.11449521174297003];[];False;0;;[0.21130878378880408, 0.19283640817185366, 0.19706343196131004];[0.024900000000000002, 0.019676468675772267, 0.025];[0.14110322216869592, 0.11925812414202593, 0.11449521174297003];3.101883577311575e-10;False;0.03738148785801873
4;380;0.027944347695662036;2.0860933355653333;[[0.15385285353661954, 0.011512662334445633, 0.05448122042287613]];0.3135153708997763;1.1366639459500552;450.370708338086;[0.16010601631508772, 0.025, 0.10033578649408534];[];False;0;;[0.17410261559734547, 0.15385285353661954, 0.16010601631508772];[0.024900000000000002, 0.011512662334445633, 0.025];[0.04063878946410064, 0.05448122042287613, 0.10033578649408534];2.1149614665764163e-10;False;0.07614861671426237
5;380;0.0036777709448933093;3.883756164345062;[[0.2210946764670509, 0.023096575356244365, 0.19506053820254696]];1.4262393424745197;0.005893810272365981;436.7508539799367;[];[0.30561305526755833, 0.02352450965943841, 0.27851751626185894];False;1;0.2523603297418939;[0.2192873797442702, 0.2210946764670509, 0.5440440956017891, 0.55, 0.30561305526755833];[0.024900000000000002, 0.023096575356244365, 0.025, 0.02496489662301366, 0.02352450965943841];[0.19241340064789997, 0.19506053820254696, 0.2420738751668587, 0.24294090549362168, 0.27851751626185894];1.3302960806674394e-09;False;0.5830226674496788
6;380;0.004290334339304445;3.0229445649051687;[[0.09272674326636379, 0.024418773126177178, 0.21395312698467575], [0.3084285728656375, 0.004097572990554343, 0.17049467001685642]];0.9265567166913894;0.03297175292300955;485.2082870573262;[];[];False;9;;[0.08933692980558901, 0.09272674326636379, 0.11034837944682782, 0.5398573984100312, 0.55, 0.23170162829955937, 0.0, 0.1716656075517442, 0.5262483639540536, 0.55, 0.1965261833065428, 0.0, 0.18419835620766645, 0.3084285728656375];[0.024900000000000002, 0.024418773126177178, 0.025, 0.010833200628245138, 0.010498660035408273, 0.0, 0.007642378477062875, 0.01330454647317733, 0.025, 0.02421658301046598, 0.012557706425400206, 0.006075544497994829, 0.0, 0.004097572990554343];[0.21136767651327318, 0.21395312698467575, 0.22719689738542348, 0.55, 0.542377195548236, 0.30315590471226295, 0.12901752532155025, 0.0, 0.26649129319005066, 0.28434214490513554, 0.55, 0.4022981848681787, 0.2638615089076358, 0.17049467001685642];7.449914619025314e-09;False;3.0272348992444735
7;380;0.0006491451892158998;0.06043287510185794;[[0.13884828656699985, 0.02463336465806868, 0.09175528007346265], [0.08744253093897703, 0.011469434177804497, 0.06283657305361935]];4.213413617742726;0.25069176748001765;400.7450187005097;[];[];False;0;;[0.13831282046429288, 0.13884828656699985, 0.08744253093897703];[0.024900000000000002, 0.02463336465806868, 0.011469434177804497];[0.09200741322076209, 0.09175528007346265, 0.06283657305361935];3.667256908724057e-10;False;0.06108202029107384
8;380;0.01397735001882902;0.9859205601908526;[[0.0704949503011853, 0.01703294392509272, 0.12158003310636237]];1.7411400905064205;-0.8648980099062857;455.86529629651864;[0.10632474454804755, 0.025, 0.11207958485652542];[];False;1;;[0.08078038630601948, 0.0704949503011853, 0.08501420161372748, 0.10632474454804755];[0.024900000000000002, 0.01703294392509272, 0.0, 0.025];[0.1163183272562046, 0.12158003310636237, 0.11773018136647234, 0.11207958485652542];2.1171297619179286e-10;False;0.07002020012239088
9;380;0.0072938799184287355;2.6786638080585834;[[0.09444431321705862, 0.021639551717982982, 0.21363362303250072]];1.029717608803481;-0.9057494796580615;428.9659788801306;[0.13102014759976735, 0.025, 0.24924932185037563];[];False;1;;[0.09067862628524335, 0.09444431321705862, 0.11141455908346197, 0.13102014759976735];[0.024900000000000002, 0.021639551717982982, 0.0, 0.025];[0.20830541853226747, 0.21363362303250072, 0.23015839070612193, 0.24924932185037563];2.6358272988755834e-10;False;0.0764423972382623
10;380;0.022381138678818868;5.403878373203309;[[0.01333678743379007, 0.004327620104438758, 0.21544351392426347]];1.991753905467207;0.8504735090863571;412.0367646617399;[0.03147967851700515, 0.025, 0.20312903950337327];[];False;0;;[0.009408702412808185, 0.01333678743379007, 0.03147967851700515];[0.024900000000000002, 0.004327620104438758, 0.025];[0.22333418576265388, 0.21544351392426347, 0.20312903950337327];1.20811239619903e-10;False;0.05251679974119759
11;380;0.01642580272387039;2.5289556743408244;[[0.16990479292852073, 0.009970315868326297, 0.05932096170981744], [0.15476661641369158, 0.024621595521202192, 0.03290789334442808]];4.675911745027123;-0.04538117799320773;473.2693773900932;[];[];False;8;;[0.17662580074183248, 0.16990479292852073, 0.0, 0.16105543650428816, 0.55, 0.3884336104156335, 0.0, 0.16207734266444493, 0.35394639676014633, 0.55, 0.3874117042554768, 0.0, 0.15476661641369158];[0.024900000000000002, 0.009970315868326297, 0.017686093001274914, 0.025, 0.00733711058246941, 0.0, 0.01763968583378627, 0.025, 0.016286773995040214, 0.00738351774995805, 0.0, 0.017593278666297632, 0.024621595521202192];[0.05800203001129746, 0.05932096170981744, 0.05311416407982056, 0.047230642583087505, 0.03302209582407422, 0.027119908683413133, 0.01293002756832788, 0.007009174783738761, 0.0, 0.007162040687418458, 0.01310155911593561, 0.027254108943164795, 0.03290789334442808];5.414500430568732e-09;False;2.5453814770646943
12;380;0.01744733601495556;1.3976485918380903;[[0.07537531092848586, 0.024555550071277646, 0.09010649150961197], [0.3569569919204348, 0.00043418948725424647, 0.318988926544375]];5.968192731773917;0.05573577955190795;421.69799427278133;[];[];False;3;;[0.09184618460641716, 0.07537531092848586, 0.0, 0.07424425988457699, 0.25317864888542646, 0.3569569919204348];[0.024900000000000002, 0.024555550071277646, 0.02035009273658886, 0.01620774077221194, 0.006224353249397839, 0.00043418948725424647];[0.09585115934604933, 0.09010649150961197, 0.32179153116104764, 0.55, 0.0, 0.318988926544375];3.209177444491625e-09;False;1.415095927853046
13;380;0.05302073551763307;1.8088695745633459;[[0.174121147927494, 0.013111099795838393, 0.18246906498724452]];1.095958787898376;0.34432465363617587;481.3400130873551;[];[0.2738487170763042, 0.00112558066479794, 0.23693249265047917];False;0;0.20641329805171382;[0.12573280075250678, 0.174121147927494, 0.20727386228637273, 0.2738487170763042];[0.024900000000000002, 0.013111099795838393, 0.025, 0.00112558066479794];[0.16428148448625365, 0.18246906498724452, 0.20057449436585897, 0.23693249265047917];4.879187925050906e-10;False;0.1721461653201473
14;380;0.030986166931116988;2.6618323026005917;[[0.1602077094424886, 0.0002854944679638975, 0.07325613712315796]];3.55910419011101;0.8147327364713475;421.69799427278133;[0.13636381806546843, 0.025, 0.005092307004386606];[];False;3;;[0.17737843032948913, 0.16040235107759435, 0.1602077094424886, 0.1599384918841175, 0.13791356696505566, 0.13636381806546843];[0.024900000000000002, 0.0, 0.0002854944679638975, 0.0, 0.023356553189761133, 0.025];[0.07882387936826338, 0.0733192512149638, 0.07325613712315796, 0.07237151738988233, 0.0, 0.005092307004386606];3.1056044408983904e-10;False;0.11669711187804625
15;380;0.0036743824853692547;7.74524357645704;[[0.127824711858563, 0.022537168180761465, 0.066834301402994]];0.9424998437062332;0.9795605660281053;433.55285670546846;[0.12947812633332548, 0.025, 0.06898939164496076];[];False;0;;[0.1250626950491392, 0.127824711858563, 0.12947812633332548];[0.024900000000000002, 0.022537168180761465, 0.025];[0.06737223781860703, 0.066834301402994, 0.06898939164496076];8.948797628048944e-11;False;0.007340952264635461
