Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.006209914761086247;5.292406649505012;[[0.04900973740180788, 0.0171515602552667, 0.02803134960531769]];0.2956065198945559;-0.3873345307799463;416.37360196430393;[];[0.06561184427372088, 0.010378855693275903, 0.08691051884681478];False;0;0.2683799504570655;[0.05372618366572496, 0.04900973740180788, 0.06561184427372088];[0.020900000000000002, 0.0171515602552667, 0.010378855693275903];[0.026525568924194685, 0.02803134960531769, 0.08691051884681478];2.0303738523483377e-10;False;0.06775872506834799
1;380;0.010616738359144314;0.36818180379125065;[[0.05360925122287053, 0.012432362387901097, 0.017826383635906357]];5.839586103421616;-0.4065880340492121;464.8436421268753;[];[0.06719826864879584, 0.019550251788366797, 0.10537511688667528];False;3;0.23373679830588984;[0.05844235685132177, 0.05360925122287053, 0.03371138371787461, 0.0, 0.015059962191391498, 0.02589964358887324, 0.06383130810065761, 0.06719826864879584];[0.020900000000000002, 0.012432362387901097, 0.021, 0.006484528981578405, 0.0, 0.004667357545772964, 0.021, 0.019550251788366797];[0.013624558241993942, 0.017826383635906357, 0.063417087542701, 0.14065781260954907, 0.17516373526396736, 0.2, 0.1130896170147663, 0.10537511688667528];7.023094115895237e-10;False;0.3170766453591114
2;380;0.006160649397213633;2.3708835234209977;[[0.033073650446508944, 0.017034696351848403, 0.018749347085259]];0.5016014534952639;1.1355027516487035;455.86529629651864;[0.03491768979180608, 0.021, 0.026723895790321937];[];False;0;;[0.034486852538761555, 0.033073650446508944, 0.03491768979180608];[0.020900000000000002, 0.017034696351848403, 0.021];[0.023333656035300167, 0.018749347085259, 0.026723895790321937];8.540081816196771e-11;False;0.015255567823371684
3;380;0.0018084841517420742;1.6010786700475508;[[0.051690103543003255, 0.01911670639344656, 0.06055581915536892]];3.452420732341607;0.1334808424295199;392.60294285388386;[];[0.06218488451824637, 0.003825654756756951, 0.10288942388617647];True;3;0.27797510856022406;[0.05180075787991525, 0.051690103543003255, 0.03241014525067666, 0.0, 0.031266504033382166, 0.06218488451824637];[0.020900000000000002, 0.01911670639344656, 0.016527807436613137, 0.012175796402248432, 0.007977352689428391, 0.003825654756756951];[0.06027611492291893, 0.06055581915536892, 0.0, 0.101796013499694, 0.2, 0.10288942388617647];8.378441994010968e-10;False;0.3774766614984052
4;380;0.03815836428978641;3.3367686445196436;[[0.019628382358361892, 0.010854037718496044, 0.04757138123967437]];4.006052373478244;-0.6830883655130086;464.8436421268753;[0.007160718224580403, 0.021, 0.03385712777034877];[];False;0;;[0.05402062907097863, 0.019628382358361892, 0.007160718224580403];[0.020900000000000002, 0.010854037718496044, 0.021];[0.060698177237523535, 0.04757138123967437, 0.03385712777034877];1.711433835473884e-10;False;0.05928805779895477
5;380;0.004112240133271652;2.4020693190246925;[[0.04605306323539469, 0.018932280993156594, 0.04241428457500845]];2.7300550476465375;-0.4339632760136771;473.2693773900932;[];[0.08811614990473127, 0.0005608751203822369, 0.06380471437569633];True;2;0.23373679830588984;[0.049445334284387396, 0.04605306323539469, 0.06284926491043079, 0.08690587186345877, 0.08811614990473127];[0.020900000000000002, 0.018932280993156594, 0.011148473210818088, 0.0, 0.0005608751203822369];[0.041176909145333555, 0.04241428457500845, 0.0, 0.06074848307706228, 0.06380471437569633];3.368857425287486e-10;False;0.1200077194821606
6;380;0.001603419018269602;1.3851829830775904;[[0.03530436427411952, 0.019555352601579, 0.03686046025394368]];0.20122606133439866;1.120216522649152;433.55285670546846;[0.03600324187039406, 0.021, 0.04472771704347392];[];False;0;;[0.03486923365330193, 0.03530436427411952, 0.03600324187039406];[0.020900000000000002, 0.019555352601579, 0.021];[0.03610313782267996, 0.03686046025394368, 0.04472771704347392];6.956581508062206e-11;False;0.009632688312093832
7;380;0.008979880101229328;3.3848499791964555;[[0.01637168869949759, 0.01420733087601581, 0.0026897996861207528]];0.49411064183048553;0.40326570178933113;469.2708302065761;[];[0.06283218595594718, 0.007970390230113701, 0.096460477130898];False;0;0.23373679830588984;[0.016911654568288064, 0.01637168869949759, 0.03229270297280727, 0.06283218595594718];[0.020900000000000002, 0.01420733087601581, 0.021, 0.007970390230113701];[0.00865258959436542, 0.0026897996861207528, 0.03482299631928789, 0.096460477130898];2.5237072081507134e-10;False;0.11549016361561774
8;380;0.010514615516149602;0.6468864855876489;[[0.05019887970078425, 0.013739743976982608, 0.01808778423054227]];4.352520547046566;-0.28556664977789536;428.9659788801306;[];[0.13287096418546837, 0.019095638151843064, 0.1063470239552744];True;5;0.2683799504570655;[0.051226250014324945, 0.05019887970078425, 0.02546972862888938, 0.004072245603372507, 0.0, 0.046058351216146716, 0.1175864310611828, 0.1891145109062189, 0.2, 0.13935740924874504, 0.13287096418546837];[0.020900000000000002, 0.013739743976982608, 0.021, 0.014717891707573386, 0.013522317076518091, 0.0, 0.021, 0.0, 0.0031958815539945965, 0.021, 0.019095638151843064];[0.010456769659978778, 0.01808778423054227, 0.008390663303654258, 0.0, 0.0015968626640310052, 0.019657870910434628, 0.04770640512452351, 0.0757549393386124, 0.0800235009153454, 0.10380347355270128, 0.1063470239552744];8.107872893149353e-10;False;0.3638709137147502
9;380;0.002207638980003668;0.5930538300599947;[[0.03220174579675769, 0.018892297409688504, 0.022198465799731705], [0.07626613264219531, 0.019927832121248056, 0.037963429417288155]];2.275610570895238;-0.1847004432327403;473.2693773900932;[];[];False;6;;[0.031395938536737, 0.03220174579675769, 0.05785674123151989, 0.13332210420764812, 0.2, 0.15427613328676623, 0.11100119997744179, 0.04187437078118056, 0.0, 0.07052739172440511, 0.07626613264219531];[0.020900000000000002, 0.018892297409688504, 0.014099179471673669, 0.0, 0.012457418642076957, 0.021, 0.012914952406100813, 0.0, 0.007823380762032917, 0.021, 0.019927832121248056];[0.021758608056153098, 0.022198465799731705, 0.0, 0.06529782019840183, 0.12299211966177329, 0.1625555526020068, 0.2, 0.14018671499438826, 0.10395413058270689, 0.042928982590783274, 0.037963429417288155];1.4242562456343134e-09;False;0.5952614690399983
