Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.03413769012695386;1.1480736952277089;[[0.059730403402957544, 0.0028373200683726035, 0.1380821464556055], [0.032222428456301265, 0.0044352323839311515, 0.10547244709408338]];3.230348860003397;-0.442741062296089;492.4594622177664;[];[];False;6;;[0.07366850666841915, 0.06139642382970469, 0.059730403402957544, 0.04862726546147531, 0.02142329727873917, 0.012442920114023821, 0.0, 0.022868031513977496, 0.02374142523342767, 0.032222428456301265];[0.020900000000000002, 0.0, 0.0028373200683726035, 0.008101689034640081, 0.021, 0.016742102899156324, 0.01084249840507149, 0.0, 0.00041410516704727375, 0.0044352323839311515];[0.11789178240398702, 0.13566879377103963, 0.1380821464556055, 0.0, 0.33831718011428574, 0.45, 0.2952558973350312, 0.010861801422096473, 0.0, 0.10547244709408338];3.2812172180788995e-09;False;1.182211385354663
1;380;0.016125694365903963;2.9586714439582833;[[0.06790264995133595, 0.019636353066085584, 0.1703729430418653], [0.04595866093472244, 0.0036602314574315565, 0.08601498555056447]];3.1808839658246186;0.20181942205553738;450.370708338086;[];[];False;9;;[0.08309828987497932, 0.06790264995133595, 0.06134096484680416, 0.04400981915946499, 0.026678673472125818, 0.009347527784786647, 0.0, 0.007983617902552524, 0.025314763589891695, 0.028069396889650045, 0.042645909277230866, 0.04595866093472244];[0.020900000000000002, 0.019636353066085584, 0.018293800003374047, 0.014747762308458274, 0.011201724613542501, 0.0076556869186267295, 0.005743136734287765, 0.004109649223710958, 0.0005636115287951859, 0.0, 0.002982426166120586, 0.0036602314574315565];[0.1756202035194794, 0.1703729430418653, 0.0, 0.45, 0.0, 0.45, 0.20729316578148319, 0.0, 0.45, 0.37847645462949375, 0.0, 0.08601498555056447];7.201441816198078e-09;False;2.9747971383241874
2;380;0.008467990109313858;5.163802135265967;[[0.1597738029821199, 0.014741522798957043, 0.020220848113704892]];4.617671548242352;-1.28369327298852;511.9184981959861;[0.15792592135516967, 0.021, 0.01960090684541471];[];False;0;;[0.1644703444501173, 0.1597738029821199, 0.15792592135516967];[0.020900000000000002, 0.014741522798957043, 0.021];[0.0236446637184144, 0.020220848113704892, 0.01960090684541471];7.450881829774445e-11;False;0.015022952394432208
3;380;0.0031311407333225105;0.24575877744643157;[[0.0659978745326858, 0.01893889289800832, 0.010959948511506112]];0.561031370727249;0.8972441457907813;421.69799427278133;[0.06764274576089452, 0.021, 0.015156403955285721];[];False;0;;[0.06607052966115833, 0.0659978745326858, 0.06764274576089452];[0.020900000000000002, 0.01893889289800832, 0.021];[0.013399789174069109, 0.010959948511506112, 0.015156403955285721];4.676794469805e-11;False;0.008087349176769672
4;380;0.020314374837059983;2.6358232784252222;[[0.08550705297951122, 0.007120288825980297, 0.1838023678138352]];0.19062073089650797;0.8584022215265775;428.9659788801306;[0.09749496094102271, 0.021, 0.278846299455481];[];False;0;;[0.08203545067186993, 0.08550705297951122, 0.09749496094102271];[0.020900000000000002, 0.007120288825980297, 0.021];[0.1692854341707151, 0.1838023678138352, 0.278846299455481];2.694026408857357e-10;False;0.11711161271846712
5;380;0.0036080089394096198;1.1678828784802786;[[0.13752182046180034, 0.019132100236579113, 0.07052077540248311]];0.7670429620117369;-0.14986530807608858;477.8436481302492;[];[0.2162911592943803, 0.02065925168692893, 0.2564411335652118];False;4;0.20641329805171382;[0.13501353854014286, 0.13752182046180034, 0.26422660880110815, 0.40330180296291884, 0.45, 0.40078036193942485, 0.3576230028752705, 0.21854780871345977, 0.2162911592943803];[0.020900000000000002, 0.019132100236579113, 0.0, 0.021, 0.013948691219242684, 0.006516651267750721, 0.0, 0.021, 0.02065925168692893];[0.0686232030758398, 0.07052077540248311, 0.20345449104112537, 0.349366753358994, 0.39836067795433455, 0.45, 0.4047209843231374, 0.25880872200526883, 0.2564411335652118];1.7703754938222891e-09;False;0.7995318027819258
6;380;0.03625609285331925;2.790949378872363;[[0.19436179718154611, 0.011485963890779938, 0.13620521604138772]];3.293708058212436;-1.2934286044448458;511.9184981959861;[0.1916530888734067, 0.021, 0.07167722754986121];[];False;1;;[0.1786299176081195, 0.18878234920451928, 0.19436179718154611, 0.1916530888734067];[0.020900000000000002, 0.0, 0.011485963890779938, 0.021];[0.13194357587112376, 0.13469378827359835, 0.13620521604138772, 0.07167722754986121];2.3684923880709563e-10;False;0.10153790718586292
7;380;0.007131870911723252;1.239431587941392;[[0.09632568971245295, 0.01747428614352504, 0.05599113158601189]];5.205680507618165;-0.11639265004505354;428.9659788801306;[];[0.19051796795566087, 0.009012366139913134, 0.2112555602345814];False;2;0.2683799504570655;[0.09833666765943525, 0.09632568971245295, 0.06617105180261003, 0.0, 0.11343722665814616, 0.19051796795566087];[0.020900000000000002, 0.01747428614352504, 0.021, 0.013263206909149058, 0.0, 0.009012366139913134];[0.05006795380953156, 0.05599113158601189, 0.07231341203745348, 0.1081308696543636, 0.16953284147322042, 0.2112555602345814];7.840864429935863e-10;False;0.33502076910413375
8;380;0.01133197806223669;2.40222361532902;[[0.01788598907523293, 0.01655617924676523, 0.16000468956820055]];2.1650698901844962;-1.240868547526144;492.4594622177664;[0.030746883916878458, 0.021, 0.13317878288178775];[];False;1;;[0.010753889699149878, 0.01788598907523293, 0.023555556228830467, 0.030746883916878458];[0.020900000000000002, 0.01655617924676523, 0.0, 0.021];[0.16766485317979896, 0.16000468956820055, 0.14817881887355308, 0.13317878288178775];2.162559519225689e-10;False;0.0592433387744013
9;380;0.04795621647621351;4.363970339028852;[[0.14741475327531933, 0.005957844194508427, 1.6497327741947163e-05]];1.7906436469949598;0.27960446657665217;464.8436421268753;[];[0.19102489889631238, 0.01710702143378653, 0.21936140105999735];False;10;0.23373679830588984;[0.10804934113281744, 0.14738646109846798, 0.14741475327531933, 0.14748571323048046, 0.19980342137105783, 0.2729420089669171, 0.3460805965627764, 0.4192191841586357, 0.45, 0.40764222824550506, 0.3345036406496458, 0.2613650530537865, 0.1882264654579272, 0.11508787786206792, 0.04194929026620864, 0.0, 0.031189297329650638, 0.10432788492550993, 0.1774664725213692, 0.19102489889631238];[0.020900000000000002, 0.0059685832187325195, 0.005957844194508427, 0.005978218652197134, 0.021, 0.0, 0.021, 0.0, 0.008837976694880099, 0.021, 0.0, 0.021, 0.0, 0.021, 0.0, 0.012044737594033815, 0.021, 0.0, 0.021, 0.01710702143378653];[0.02293769630760126, 0.0, 1.6497327741947163e-05, 0.0, 0.01216323172615922, 0.02916706504894309, 0.046170898371726964, 0.06317473169451084, 0.0703308975340532, 0.08017856501729471, 0.09718239834007858, 0.11418623166286246, 0.13119006498564634, 0.14819389830843022, 0.1651977316312141, 0.17495043212957695, 0.18220156495399797, 0.19920539827678185, 0.21620923159956573, 0.21936140105999735];2.265335698195988e-09;False;1.0539048315937585
10;380;0.0271132144844452;0.2737089758973902;[[0.11544495464035895, 0.004406655666755737, 0.08035005717070268]];2.5984429213350877;-0.7746182855629131;546.751874553499;[0.14140536242574347, 0.021, 0.020182833122379597];[];False;1;;[0.10132513207534588, 0.11544495464035895, 0.11994765580572497, 0.14140536242574347];[0.020900000000000002, 0.004406655666755737, 0.0, 0.021];[0.09658971859319286, 0.08035005717070268, 0.06991435708159445, 0.020182833122379597];2.209104114114096e-10;False;0.09739504552372341
11;380;0.067011530543693;2.8782910549366005;[[0.10126289348694462, 0.0093509241090953, 0.0066936832700387056]];3.090582725412454;-1.1858214753779799;489.0345374100244;[0.11356086777690791, 0.021, 0.26526174342983555];[];False;5;;[0.06733331021649862, 0.0907748516317281, 0.09665015803761053, 0.10126289348694462, 0.10139122938612138, 0.10505182010636806, 0.11001893886978409, 0.11356086777690791];[0.020900000000000002, 0.0, 0.005238303305565312, 0.0093509241090953, 0.0090341960818164, 0.0, 0.012258656675867317, 0.021];[0.042542585835651334, 0.00852583908775515, 0.0, 0.0066936832700387056, 0.0, 0.19092736342481628, 0.45, 0.26526174342983555];1.5518832955310054e-09;False;0.7092788831415646
12;380;0.0016925932090638375;2.228002864495641;[[0.007189911004529453, 0.02070612420872635, 0.12362969498702521]];3.676857008349306;-0.7873478904145041;473.2693773900932;[0.0068971789398901626, 0.021, 0.1229302214703589];[];False;0;;[0.005521417317074067, 0.007189911004529453, 0.0068971789398901626];[0.020900000000000002, 0.02070612420872635, 0.021];[0.12383805228555012, 0.12362969498702521, 0.1229302214703589];3.8692679000682114e-10;False;0.0025058079672195424
