Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.34496351211754417;[[0.015105175283542605, 0.01650424314062938, 0.11877000565115602]];4.094079392473133;0.6155978195246711;450.370708338086;[0.03650668796817721, 0.02, 0.07380020537623785];[];False;2;;2.28392442390384e-10;False;0.0830522816082156
1;380;1.6866193601347895e-05;10.168745939557764;[[0.003893034995173409, 0.019888646200793027, 0.11441398037430074]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0037205937461296835, 0.02, 0.11437687788628148];[];False;0;;6.284994577877331e-11;False;0.00022546208902310896
2;380;0.02239463760694198;0.10314786060055962;[[0.12509627132652154, 0.006976962641251381, 0.01402365403487689], [0.2247496157487916, 0.00873753836194168, 0.035511942709165065]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;4.4663455018808447e-10;False;0.12554249820750157
3;380;0.0020999262117846157;0.07603389943511203;[[0.028787996474712193, 0.01849614500278544, 0.059929214000678487], [0.04611084795965097, 0.010469044345839082, 0.013668600741219505]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;4.3271547538668226e-10;False;0.07813382564689665
4;380;0.03918925892527537;4.473984319169166;[[0.08328761671563449, 0.0008388303258972697, 0.08718744966243364]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.14615399358388387, 0.01851639961051153, 0.15743700742308214];False;2;0.18846145777887674;3.637029424593233e-10;False;0.13606790785862213
5;380;0.00887671209853464;6.552299028799726;[[0.10491058185232854, 0.015437014180996817, 0.126820673802111]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.07507328646931744, 0.02, 0.05131029971215251];[];False;1;;2.70584915063224e-10;False;0.09746487589620403
6;380;0.012772341220887478;4.249561384637662;[[0.06366320933933461, 0.014635642290665052, 0.07038465143493808]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.1614691364433024, 0.01287303238686734, 0.2084391954996076];True;5;0.2523603297418939;2.013676505034899e-09;False;0.9183134713979225
7;380;0.012056589188476052;0.1050739269326666;[[0.0926538644408126, 0.007937430219798978, 0.04982785274368607], [0.15794689733041833, 0.006591261585003015, 0.03248580230293979]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;9.166574868397965e-10;False;0.11713051612114261
8;380;0.004001719419738333;5.151835786000379;[[0.006609167535041954, 0.0177243313856864, 0.09958697309597758]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0037729968207868194, 0.02, 0.11796232328144371];[];False;10;;5.950323225889797e-09;False;2.7859015391420514
9;380;0.024370713925957355;2.7792272699994567;[[0.07477990210760377, 0.0010339835027963866, 0.10532864359632298]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.1383819146561585, 0.007952893984513626, 0.16769635651184517];False;3;0.23373679830588984;6.940049728150227e-10;False;0.306651115597785
10;380;0.01738506674427348;2.884249830265244;[[0.1434179676917483, 0.012064363802367015, 0.010128357621977982]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.18533095488237583, 0.00022514544440741533, 0.13832800275453272];False;2;0.20641329805171382;8.386130694475907e-10;False;0.37046017935246484
11;380;0.001783542773425293;1.4866847689838627;[[0.058619012082682775, 0.01861513722752723, 0.00888647092415001]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[0.1382688698939399, 0.005195758656491132, 0.16617153043504806];False;4;0.23373679830588984;1.9140279752323303e-09;False;0.8807815884793913
12;380;0.00022698990650896151;6.90670783260361;[[0.07368873746172477, 0.019680643044959572, 0.08540635569509582]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[0.1770922949173687, 0.0025975765068118363, 0.1370380364339156];True;0;0.2683799504570655;2.9032867716753354e-10;False;0.11715512019453367
13;380;0.01474837250428064;0.051334540592046264;[[0.10104048538868664, 0.011354568902095416, 0.11785000168577565], [0.10760982880723352, 0.013429107237639057, 0.16232300677702619]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.0961724030593534e-10;False;0.06608291309632691
14;380;0.003377914462332252;0.6443397364167259;[[0.10435610312066851, 0.01768402378752046, 0.031785540876022915], [0.0532388185355313, 0.007431194346376641, 0.3216808637018679]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;3;;1.5578673162007425e-09;False;0.6477176508790582
15;380;0.005136150613582922;0.7290617070035648;[[0.034648412133213694, 0.015564058577467177, 0.09695172038833723], [0.19458882583958, 0.019842155860307027, 0.2453836852996167]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;5;;1.5921571877794437e-09;False;0.7341978576171477
16;380;0.007444103924138169;0.5542771886331055;[[0.008995682083190452, 0.01535520353994234, 0.12333583522011972]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.0187089560061025, 0.02, 0.2979581763161149];[];False;2;;6.331667487102108e-10;False;0.28855149641536537
17;380;0.006294427909103884;2.5441843400261264;[[0.10147453350577712, 0.015007067512427403, 0.024440938806831413]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.054263436602848124, 0.02, 0.2952864176105779];[];False;2;;8.663964849023141e-10;False;0.391082247238003
18;380;0.003099969869407103;12.036508309450767;[[0.03127106099260279, 0.01695399763751506, 0.08813333542747676]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.17271015613225324, 0.005288331891517358, 0.21269607240420063];False;3;0.23373679830588984;9.478661922610899e-10;False;0.4311376865149536
19;380;0.022412968197568963;0.02980748566869771;[[0.11038405600417765, 0.005921309816167225, 0.056679719637316245], [0.12340100352882481, 0.0014999534021611551, 0.030912101756059015]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;1;;2.057816258215141e-10;False;0.05222045386626666
20;380;0.006756982177602888;4.261159039417378;[[0.12568132522286043, 0.019257534137698006, 0.00922159064109225]];5.452429233906612;1.245482500693136;419.1114406296339;[0.11243986695322254, 0.02, 0.047054447507477684];[];False;1;;5.603009527093815e-10;False;0.06286237641337575
21;380;0.008970619013271062;3.8377049663659824;[[0.06283737094049269, 0.01474821354931677, 0.04903891992473183]];1.2196834180205536;-0.9126895046176748;444.1743259711958;[0.08970037557910597, 0.02, 0.06512677346965413];[];False;1;;1.7190354652621086e-10;False;0.055745381383228106
22;380;0.018394983630313232;15.213231983089699;[[0.05642854710889974, 0.013117031211077951, 0.06212359029529439]];1.2619966903873527;-0.3517259324802574;396.9145659860842;[];[0.1732420133626713, 0.0022832687934914234, 0.21299723238751697];False;69;0.27797510856022406;1.2790564089218452e-08;False;6.022960581569665
23;380;0.014546523185291867;4.066664595264936;[[0.11351521244355844, 0.009475645146654457, 0.0385203187295616]];2.160472104170101;0.870709741956029;511.9184981959861;[0.12238131209733559, 0.02, 0.029312910907640398];[];False;0;;9.358064921237924e-11;False;0.031103881880114568
24;380;0.0007078543984328152;4.982041916924142;[[0.06672496194724295, 0.01943644457523201, 0.1345576128941786]];5.72390505635799;-0.6114600913493025;419.1114406296339;[0.06592113950150034, 0.02, 0.13612594786386184];[];False;0;;6.805925513667208e-11;False;0.0025580975765573406
25;380;0.0027536275835346037;7.639506966074265;[[0.08089004316774603, 0.017569389488770206, 0.11443263802711236]];3.79493415132557;1.1399555049889918;496.768984169103;[0.06362168313766862, 0.02, 0.06041762191235295];[];False;1;;1.932476971018362e-10;False;0.0707777207459209
26;380;0.0006080830839309451;1.459066572028382;[[0.018104910582023105, 0.01984760847750181, 0.07502247537196552]];4.951881690976896;0.7168483106940134;496.768984169103;[0.027617731256351797, 0.02, 0.08983187616444521];[];False;2;;1.879103099618941e-10;False;0.06303972754320243
27;380;0.0020258749096968387;2.9089844281012662;[[0.08465251151574127, 0.01798256296470837, 0.1065530683235062]];1.6758740746602594;0.8971245345442859;412.0367646617399;[0.08626292677952763, 0.02, 0.10628082067159506];[];False;0;;4.986805603526506e-11;False;0.004621565241222057
28;380;0.01407131026662189;0.42799210339987676;[[0.1365997437939046, 0.01202506222102114, 0.056600292951215034]];4.212320560077347;-0.9555542501153624;396.9145659860842;[0.13096345338383966, 0.02, 0.05126444091186027];[];False;0;;9.856300359747308e-11;False;0.02519959491211244
29;380;0.0043718101499909;4.769110147950351;[[0.12495381526731433, 0.019758976282162655, 0.0033030740204946407]];1.051701154922253;-0.5435287569520724;413.8942085452024;[];[0.15950847507783128, 0.015914235047354914, 0.20633445910503878];False;14;0.2683799504570655;2.1100100293761302e-09;False;0.9928170800007552
30;380;0.019194770677900267;0.36926406731288114;[[0.032624920302421534, 0.01816232017881807, 0.12005426049374794], [0.2985862282552078, 0.0011875265141787102, 0.11214282318362868]];1.5922228434639876;-0.045996024801203864;428.9659788801306;[];[];False;1;;1.2981905933438547e-09;False;0.3884588379907814
31;380;0.002802701790525674;0.22762047044090838;[[0.09082558786442779, 0.019814563709828644, 0.0030970990895920667]];2.826456570502869;-0.3827126867784449;464.8436421268753;[];[0.140078015480003, 1.257156832777817e-05, 0.15976632500680216];False;2;0.23373679830588984;3.7543328654314485e-10;False;0.17410188984396552
32;380;0.001938542363044142;4.078762223989034;[[0.1239694702188241, 0.019508173454980585, 0.13433305691209657]];6.157225574352766;0.08593211441909145;464.8436421268753;[];[0.1434433536284228, 0.003527905845057097, 0.15391692029287296];False;8;0.23373679830588984;4.718379201329198e-09;False;2.1384487888190855
33;380;0.002262948831319181;2.0791055176581223;[[0.08932192064103645, 0.018045574804642295, 0.03565704732671393]];1.7642350159526652;1.312213887920955;412.0367646617399;[0.08983887438134304, 0.02, 0.035261032583735016];[];False;0;;5.561645678851156e-11;False;0.0043230087067894635
34;380;0.0029313125230714656;7.838644097208611;[[0.08863172305367968, 0.01814595133806056, 0.0903534403503882]];1.9901056211789834;0.7674044623100943;433.55285670546846;[0.09055372416033307, 0.02, 0.08916307885654048];[];False;0;;7.638208512447267e-11;False;0.005855102047105582
35;380;0.007249981460397489;0.2627679406735352;[[0.04322823442277838, 0.012899583296903732, 0.04641103046442335], [0.07203423415520606, 0.004292180844180109, 0.3070288507894028]];0.12801379618155173;-0.5380720297810936;426.44246066289253;[];[];False;1;;6.897240764587856e-10;False;0.2700179221339327
