Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.24640250865538868;[[0.01846428138635263, 0.021504243140629375, 0.1399558490745868]];4.094079392473133;0.6155978195246711;450.370708338086;[0.047286174755210054, 0.025, 0.08266698766979505];[];False;2;;2.8505801037525883e-10;False;0.1043045538638187
1;380;1.6866193601347895e-05;7.263389956826974;[[0.004601721908223565, 0.024888646200793032, 0.1353081079722975]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.004429280659179845, 0.025, 0.13527100548427826];[];False;0;;7.853074110338334e-11;False;0.00022546208902310034
2;380;0.02239463760694198;0.073677043286114;[[0.1476319577668086, 0.011976962641251379, 0.01325890445903806], [0.21881291806843006, 0.0007523190675420512, 0.02860768208352961]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;1;;2.570659493959811e-10;False;0.09607168089305598
3;380;0.0020999262117846157;0.05430992816793716;[[0.03433028813153807, 0.02349614500278544, 0.07087640384194278], [0.04670375347792292, 0.017762501676395186, 0.018306536169158522]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.3321732815672674e-10;False;0.05640985437972176
4;380;0.03918925892527537;3.1957030851208326;[[0.1042270661071988, 0.004161169674102731, 0.10109880772874448]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.17457197718892664, 0.020816719652853276, 0.17970519703220256];False;1;0.18846145777887674;3.2819264694702044e-10;False;0.14759251491720887
5;380;0.00887671209853464;4.680213591999804;[[0.12269037609471053, 0.020437014180996815, 0.15023168847209753]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.08443326993683696, 0.025, 0.05341298019114753];[];False;1;;3.4435658287469117e-10;False;0.122463642255356
6;380;0.012772341220887478;3.035400989026901;[[0.07629530485382462, 0.019635642290665056, 0.08510970788450187]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.1862452573624327, 0.008870513809937627, 0.2345112833121147];False;5;0.2523603297418939;2.3080127062718577e-09;False;1.0456013543999327
7;380;0.012056589188476052;0.07505280495190471;[[0.10951601020337078, 0.012937430219798983, 0.059195428256227076], [0.15615389083880343, 0.011975881194944724, 0.0003999603657800345]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;0;;2.1250789562779287e-10;False;0.08710939414038076
8;380;0.004001719419738333;3.6798827042859843;[[0.007696349793955142, 0.022724331385686403, 0.1171715253110735]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.005437928111530351, 0.025, 0.20180871110769577];[];False;11;;7.52657203297409e-09;False;3.523330068035168
9;380;0.024370713925957355;1.9851623357138974;[[0.08827033831884822, 0.003966016497203616, 0.12683588806933668]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.16443640097352663, 0.014350032097165863, 0.20012293652221086];False;2;0.23373679830588984;7.74861761315239e-10;False;0.36241326790191286
10;380;0.01738506674427348;2.0601784501894596;[[0.16734587472825396, 0.017064363802367016, 0.010271085858237803]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.23619112549978133, 0.009825726177195382, 0.19263647667572886];True;6;0.20641329805171382;3.5883485784379552e-09;False;1.6618395375646797
11;380;0.001783542773425293;1.0619176921313305;[[0.06927127907488653, 0.023615137227527228, 0.010289553362168517], [0.1654962861709913, 0.005150810237610077, 0.2468681705075097]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[];False;4;;2.6395965213752424e-09;False;1.0637012349047559
12;380;0.00022698990650896151;4.933362737574007;[[0.08715070735517087, 0.024680643044959573, 0.10099359201503344], [0.3501073585380488, 0.02238755575621602, 0.12059297395695165]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;31;;1.0505930651910026e-08;False;4.933589727480515
13;380;0.01474837250428064;0.03666752899431876;[[0.12100145890312228, 0.016354568902095405, 0.13777744075166304], [0.1256938470592272, 0.0013480569120006558, 0.16954387295969914]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.715639685497628e-10;False;0.0514159014985994
14;380;0.003377914462332252;0.4602426688690899;[[0.12324577250197345, 0.022684023787520456, 0.03802452151735848], [0.2893220286810264, 0.0060679972418679895, 0.2855485182474365]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;1;;1.3292634174724842e-09;False;0.46362058333142214
15;380;0.005136150613582922;0.5207583621454034;[[0.041471273053680695, 0.020564058577467178, 0.11474146856796905], [0.3777303887873995, 0.0167024768361999, 0.27923569935254555]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;2;;1.2344874915639596e-09;False;0.5258945127589864
16;380;0.007444103924138169;0.3959122775950753;[[0.011714724394325785, 0.020355203539942343, 0.14583129772902018]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.024175337591338893, 0.025, 0.29663245388553156];[];False;2;;8.082746923170002e-10;False;0.36806097856942727
17;380;0.006294427909103884;1.81727452859009;[[0.11944542032482186, 0.020007067512427396, 0.028446628622574036]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.058748161838615684, 0.025, 0.28265333606955145];[];False;2;;1.1120291674262221e-09;False;0.5009994287306546
18;380;0.003099969869407103;8.597505935321974;[[0.03685095549876955, 0.02195399763751506, 0.10434599587995814]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.19898353927392548, 0.0006051976698482966, 0.23808207599501358];False;2;0.23373679830588984;1.0911849739591205e-09;False;0.4937624764729688
19;380;0.022412968197568963;0.021291061191926933;[[0.13227241211005664, 0.01092130981616722, 0.06433938514564737], [0.1415702317705189, 0.005620407517361233, 0.0459339438018922]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;0;;1.7689294204054441e-10;False;0.0437040293894959
20;380;0.006756982177602888;3.0436850281552696;[[0.14764927267808162, 0.02425753413769801, 0.010169503906056754]];5.452429233906612;1.245482500693136;419.1114406296339;[0.13103484191781484, 0.025, 0.05763945533209655];[];False;1;;7.014913244745456e-10;False;0.0771540010577001
21;380;0.008970619013271062;2.741217833118559;[[0.07555921459243994, 0.019748213549316773, 0.05848814078332204]];1.2196834180205536;-0.9126895046176748;444.1743259711958;[0.11015297770601416, 0.025, 0.0792058304843073];[];False;1;;2.1870253430842391e-10;False;0.06920643666987514
22;380;0.018394983630313232;10.8665942736355;[[0.06383036393597853, 0.01811703121107795, 0.07461858835121443]];1.2619966903873527;-0.3517259324802574;396.9145659860842;[];[0.20682093404094518, 0.023344970086350187, 0.169823164068583];False;78;0.27797510856022406;1.7475645317080914e-08;False;8.228593084087429
23;380;0.014546523185291867;2.90476042518924;[[0.13308272183679284, 0.01447564514665446, 0.04699770992583495]];2.160472104170101;0.870709741956029;511.9184981959861;[0.14194882149056998, 0.025, 0.03779030210391375];[];False;0;;1.083106317256515e-10;False;0.031103881880114558
24;380;0.0007078543984328152;3.5586013692315293;[[0.0788374300125553, 0.024436444575232003, 0.15919531863982359]];5.72390505635799;-0.6114600913493025;419.1114406296339;[0.07803360756681268, 0.025, 0.16076365360950684];[];False;0;;8.417812101668378e-11;False;0.0025580975765573727
25;380;0.0027536275835346037;5.456790690053046;[[0.09589526392105227, 0.02256938948877021, 0.13546094291975871]];3.79493415132557;1.1399555049889918;496.768984169103;[0.07403051298203046, 0.025, 0.0670685262537061];[];False;1;;2.439447502020695e-10;False;0.08888397535586587
26;380;0.0006080830839309451;1.0421904085917013;[[0.021488560016909432, 0.024847608477501816, 0.08880173722369593]];4.951881690976896;0.7168483106940134;496.768984169103;[0.03570845721947467, 0.025, 0.1073276473271023];[];False;2;;2.3123314953454974e-10;False;0.07870732889863152
