Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.29568301038646644;[[0.015105175283542605, 0.021504243140629382, 0.11877000565115602]];4.094079392473133;0.6155978195246711;450.370708338086;[0.050645280858020086, 0.025, 0.061481144246364285];[];False;2;;2.732594991362387e-10;False;0.10430455386381869
1;380;1.6866193601347895e-05;8.71606794819237;[[0.003893034995173409, 0.024888646200793032, 0.11441398037430076]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0037205937461296888, 0.025, 0.1143768778862815];[];False;0;;7.853074110338334e-11;False;0.0002254620890231028
2;380;0.02239463760694198;0.08841245194333681;[[0.1250962713265215, 0.011976962641251383, 0.014023654034876893], [0.21051342368846726, 0.00149260964719981, 0.03244218718426676]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;5.825552629674961e-10;False;0.11080708955027874
3;380;0.0020999262117846157;0.0651719138015246;[[0.028787996474712193, 0.02349614500278544, 0.059929214000678487], [0.043636154890374, 0.016615773011117132, 0.0031546272066626524]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;5.484915423093795e-10;False;0.06727184001330921
4;380;0.03918925892527537;3.8348437021449997;[[0.08328761671563449, 0.004161169674102731, 0.08718744966243365]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.14601588659460013, 0.0181122223682566, 0.15728268081155863];False;1;0.18846145777887674;3.0341298657370124e-10;False;0.13585508155628723
5;380;0.00887671209853464;5.616256310399765;[[0.10491058185232854, 0.020437014180996818, 0.126820673802111]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.06665347569445496, 0.025, 0.030001965521160995];[];False;1;;3.4435658287469117e-10;False;0.12246364225535601
6;380;0.012772341220887478;3.6424811868322817;[[0.06366320933933461, 0.019635642290665056, 0.07038465143493808]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.15924038384080408, 0.002345531778759454, 0.20961579423792773];True;4;0.2523603297418939;2.0339463016496935e-09;False;0.9157837494668291
7;380;0.012056589188476052;0.09006336594228566;[[0.0926538644408126, 0.012937430219798983, 0.04982785274368607], [0.14861932120333182, 0.011783571389973872, 0.020726708724850385]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;9.272962757892349e-10;False;0.10211995513076166
8;380;0.004001719419738333;4.4158592451431815;[[0.0066091675350419534, 0.02272433138568641, 0.0995869730959776]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.006525110370443543, 0.025, 0.08060673667720814];[];False;12;;7.526572032974094e-09;False;3.5233300680351682
9;380;0.024370713925957355;2.3821948028566773;[[0.07477990210760374, 0.003966016497203616, 0.10532864359632298]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.1599586283782319, 0.01197121624373897, 0.208096045532605];False;12;0.23373679830588984;4.420622660524557e-09;False;2.0893084294836313
10;380;0.01738506674427348;2.472214140227352;[[0.1434179676917483, 0.017064363802367016, 0.010128357621977977]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.20896240885024406, 0.017178865162916758, 0.1694844491695861];False;6;0.20641329805171382;3.142356083441948e-09;False;1.4505853431721185
11;380;0.001783542773425293;1.2743012305575967;[[0.058619012082682775, 0.023615137227527228, 0.00888647092415001]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[0.1381809100829292, 0.0001694635448675011, 0.16520517671467688];False;4;0.23373679830588984;1.926631402204605e-09;False;0.8798108836457145
12;380;0.00022698990650896151;5.920035285088809;[[0.07368873746172477, 0.024680643044959573, 0.08540635569509582]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[0.1784378211487727, 0.007366973991318079, 0.13770988740805024];False;0;0.2683799504570655;3.044639788647081e-10;False;0.11867663328714709
13;380;0.01474837250428064;0.044001034793182514;[[0.10104048538868662, 0.016354568902095412, 0.11785000168577564], [0.10667135117601252, 0.004888582074819844, 0.15596972033541895]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.7156396854976285e-10;False;0.058749407297463155
14;380;0.003377914462332252;0.552291202642908;[[0.1043561031206685, 0.022684023787520456, 0.03178554087602291], [0.13072525829893133, 0.0018184014477456776, 0.32881433695211654]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;1;;1.3292634174724842e-09;False;0.5556691171052401
15;380;0.005136150613582922;0.6249100345744841;[[0.034648412133213694, 0.020564058577467178, 0.09695172038833723], [0.2618406489863238, 0.005930160487946437, 0.3241791188837197]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;4;;1.5026025755504955e-09;False;0.630046185188067
16;380;0.007444103924138169;0.4750947331140904;[[0.008995682083190452, 0.020355203539942343, 0.12333583522011972]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.021456295280203562, 0.025, 0.21912791639443205];[];False;2;;8.010243972823203e-10;False;0.3680609785694273
17;380;0.006294427909103884;2.1807294343081085;[[0.1014745335057771, 0.0200070675124274, 0.02444093880683142]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.040777275019570916, 0.025, 0.18665902588529407];[];False;2;;1.1120291674262223e-09;False;0.5009994287306546
18;380;0.003099969869407103;10.317007122386372;[[0.03127106099260279, 0.021953997637515064, 0.08813333542747674]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.1729805376458995, 0.009592682793606928, 0.2119329994447266];False;2;0.23373679830588984;9.607011742938119e-10;False;0.4319559432042377
19;380;0.022412968197568963;0.02554927343031232;[[0.11038405600417764, 0.010921309816167225, 0.05667971963731623], [0.12154143959673235, 0.00456022705760004, 0.034593190024810025]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;0;;1.7689294204054447e-10;False;0.04796224162788128
20;380;0.006756982177602888;3.6524220337863236;[[0.12568132522286043, 0.02425753413769801, 0.009221590641092237]];5.452429233906612;1.245482500693136;419.1114406296339;[0.10906689446259366, 0.025, 0.056691542067132034];[];False;1;;7.014913244745456e-10;False;0.0771540010577001
21;380;0.008970619013271062;3.2894613997422706;[[0.06283737094049269, 0.019748213549316773, 0.04903891992473184]];1.2196834180205536;-0.9126895046176748;444.1743259711958;[0.0974311340540669, 0.025, 0.06975660962571709];[];False;1;;2.1870253430842391e-10;False;0.06920643666987514
