Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.24640250865538868;[[0.03190070579759274, 0.011504243140629374, 0.22469922276831003]];4.094079392473133;0.6155978195246711;450.370708338086;[0.005572564564284183, 0.015, 0.19204848362326546];[];False;2;;1.6961059098651725e-10;False;0.06180000935261246
1;380;1.6866193601347895e-05;7.263389956826974;[[0.007436469560424194, 0.01488864620079303, 0.2188846183642844]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.007264028311380474, 0.015, 0.21884751587626516];[];False;0;;4.716915045416326e-11;False;0.00022546208902310034
2;380;0.02239463760694198;0.073677043286114;[[0.2377747035279569, 0.001976962641251378, 0.010199906155682704], [0.3089556638295784, 0.009247680932457949, 0.025548683780174254]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;2.8976808197806435e-10;False;0.096071680893056
3;380;0.0020999262117846157;0.05430992816793716;[[0.056499454758841564, 0.013496145002785438, 0.11466516320699997], [0.0688729201052264, 0.0077625016763951836, 0.06209529553421571]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.9714315851294105e-10;False;0.05640985437972178
4;380;0.03918925892527537;3.1957030851208326;[[0.18798486367345607, 0.005838830325897276, 0.1567442399939878]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.28490324878298673, 0.0014253004800692734, 0.265044957038481];False;2;0.18846145777887674;4.345925519770896e-10;False;0.18854289872370938
5;380;0.00887671209853464;4.680213591999804;[[0.19380955306423844, 0.010437014180996816, 0.24387574715204344]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.17239206845608981, 0.015, 0.18967370725307642];[];False;1;;1.9681324725175685e-10;False;0.07246610953705208
6;380;0.012772341220887478;3.035400989026901;[[0.12682368691178464, 0.00963564229066505, 0.144009933682757]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.29016600672187415, 0.0066672500720998135, 0.3362570409518938];True;7;0.2523603297418939;3.343235770102596e-09;False;1.5602195375339882
7;380;0.012056589188476052;0.07505280495190471;[[0.17696459325360345, 0.00293743021979898, 0.09666573030639107], [0.22360247388903612, 0.0019758811949447206, 0.037870262415944024]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;0;;2.9220964686114453e-10;False;0.08710939414038076
8;380;0.004001719419738333;3.6798827042859843;[[0.012045078829607881, 0.012724331385686408, 0.18750973417145705]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.004415028023435823, 0.015, 0.5432406709611569];[];False;5;;4.374074418805503e-09;False;2.048473010248936
9;380;0.024370713925957355;1.9851623357138974;[[0.14223208316382605, 0.006033983502796391, 0.21286486596139165]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.2621000624664848, 0.0036874759821467606, 0.3016936165565956];False;4;0.23373679830588984;1.1966304121581562e-09;False;0.5563724539544452
