Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.00034202938982980016;0.3942440138486219;[[0.024907096616142474, 0.015687765196289342, 0.15855763587509686]];4.094079392473133;0.6155978195246711;450.370708338086;[0.019894944553784228, 0.016, 0.11952128422287998];[];False;2;;1.9626980081381547e-10;False;0.06768573070214637
1;380;1.0541371000842435e-06;11.621423930923159;[[0.005298909953169902, 0.015899290387549565, 0.15620435652560305]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.005142952172785745, 0.016, 0.15617080062346073];[];False;0;;5.026321404398998e-11;False;0.0001897105811216314
2;380;0.0013996648504338738;0.11788326925778242;[[0.16858247010130561, 0.015092310165078211, 0.0045790539094605065], [0.2824720065838999, 0.002867119552856715, 0.029137098108646987]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;1;;4.45701296413351e-10;False;0.11928293410821628
3;380;0.00013124538823653848;0.08689588506869945;[[0.041336572886551105, 0.01581225906267409, 0.08184009140516162], [0.06113411744076684, 0.006638429740449683, 0.0022716968712932217]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;3.6641331337882377e-10;False;0.08702713045693601
4;380;0.0024493286828297105;5.113124936193333;[[0.15458227314179915, 0.014603823104631418, 0.10468936620944704]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.23010327334876776, 0.01221197857914762, 0.18907973719105894];False;1;0.18846145777887674;3.0912793111732515e-10;False;0.11882906663844982
5;380;0.000554794506158415;7.488341747199686;[[0.13339351854236306, 0.015621063386312299, 0.17493461801464807]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.10676918152109492, 0.016, 0.10755539940364128];[];False;1;;2.336495383816346e-10;False;0.07960355206839398
6;380;0.0007982713263054674;4.856641582443042;[[0.09409316196020154, 0.015570977643166567, 0.10944391216175933]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.20669361435200517, 0.013127658561570096, 0.2559860268224611];False;6;0.2523603297418939;2.5078907134701205e-09;False;1.1501396423602117
7;380;0.0007535368242797532;0.12008448792304753;[[0.12608119886120023, 0.015152339388737437, 0.06994018260906978], [0.20070180787789252, 0.013613860948970623, 0.024132566015645507]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;1.134322330018226e-09;False;0.12083802474732735
8;380;0.0002501074637336458;5.887812326857575;[[0.008168759410462061, 0.015764020711605403, 0.13166798518293898]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0005730597687365253, 0.016, 0.41046982728854764];[];False;7;;5.006869830675893e-09;False;2.342619613972698
9;380;0.0015231696203723347;3.176259737142236;[[0.10091114320369048, 0.014591626031075227, 0.16001034548413196]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.18826235988183362, 0.0011579470849169132, 0.21496310248328762];True;2;0.23373679830588984;8.575450468718279e-10;False;0.38920801703939334
10;380;0.0010865666715170925;3.296285520303136;[[0.17965932980240662, 0.01541027273764794, 0.0016512099067921351]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.2601570732579873, 0.015130704256666917, 0.22780794887138323];False;7;0.20641329805171382;3.973247884735374e-09;False;1.847825555519677
11;380;0.00011147142333908081;1.6990683074101287;[[0.07965429791080121, 0.01581969607672045, 0.010564643774973922]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[0.22056732274578866, 0.005694506462461387, 0.2624505194562756];False;5;0.23373679830588984;3.3296363208335377e-09;False;1.5551961488873136
12;380;1.4186869156810095e-05;7.893380380118411;[[0.10063987381872896, 0.015886290190309973, 0.11653334432829855], [0.11897303161041617, 0.003782649471678681, 0.0019948387731252015]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;60;;1.6751655436282854e-08;False;7.893394566987568
13;380;0.00092177328151754;0.058668046390910014;[[0.14871162514539824, 0.015365910556380966, 0.14952299354163526], [0.1562194461951661, 0.01295829074617271, 0.200349285074493]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;1.9509238086691258e-10;False;0.059589819672427546
14;380;0.00021111965389576575;0.7363882701905439;[[0.141276435393926, 0.01576150148672003, 0.046493924454879064], [0.1388320464988738, 0.014241732160301486, 0.4425323192230039]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;2;;1.6351199485429917e-09;False;0.7365993898444396
15;380;0.00032100941334893264;0.8332133794326454;[[0.05083810984970734, 0.015629003661091705, 0.1329670986007196], [0.3111473049763427, 0.006549527124935948, 0.4026036299278962]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;6;;1.991713855115267e-09;False;0.8335343888459942
16;380;0.0004652564952586356;0.6334596441521205;[[0.01995919821726109, 0.015615950221246396, 0.16818549537412647]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.02864517239034653, 0.016, 0.4174148527353103];[];False;1;;5.849011118303949e-10;False;0.25184203948524864
17;380;0.00039340174431899276;2.9076392457441442;[[0.13454197218947153, 0.015594191719526716, 0.030103148398480856]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.09193353472721394, 0.016, 0.37330261241455553];[];False;1;;7.763360808670608e-10;False;0.34766785227920394
18;380;0.00019374811683794393;13.75600949651516;[[0.04176001374540487, 0.015715874852344696, 0.12116539996710655]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.22450474918056407, 0.0007036020357138102, 0.26309088584077334];False;4;0.23373679830588984;1.202883071804884e-09;False;0.5532348942541743
19;380;0.0014008105123480602;0.034065697907083095;[[0.1630450638705753, 0.015026331863510451, 0.0581846212973896], [0.17792157532731492, 0.006544888185420873, 0.02873591514738133]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;0;;1.8123668458301363e-10;False;0.03546650841943115
