Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.19712200692431095;[[0.025182493591972686, 0.0015042431406293703, 0.18232753592144843]];4.094079392473133;0.6155978195246711;450.370708338086;[0.015986409009781516, 0.005, 0.174314919036151];[];False;1;;4.5853757436510905e-11;False;0.019295464841406245
1;380;1.6866193601347895e-05;5.8107119654615795;[[0.006019095734323881, 0.004888646200793029, 0.17709636316829097]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.005846654485280158, 0.005, 0.17705926068027172];[];False;0;;1.5807559804943197e-11;False;0.0002254620890231034
2;380;0.02239463760694198;0;[];0;0;380;[0.1923077959313955, 0.005, 0.007469275920859464];[];False;2;;3.6219032406158007e-11;False;0.01715594454724955
3;380;0.002005060139773589;0.5249815529461539;[[0.07880465831045783, 0.004719537517483375, 0.04558617975931118], [0.09048393254398167, 0.002653718412486765, 0.4792136493032798]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;2;;1.2671580901800154e-09;False;0.5269866130859275
4;380;0.014540457940868218;9.797314731318842;[[0.03311718934103168, 0.004004612056287866, 0.09145204031975818]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.031884319231448154, 0.005, 0.0901792198395563];[];False;0;;1.1175669456373417e-10;False;0.016572904210862407
5;380;0.009935938992675933;2.2191780246336603;[[0.18823808196485398, 0.0023027294215992224, 0.02235186429558496]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.1913077460403868, 0.005, 0.014679996457243778];[];False;1;;4.7182461905567276e-11;False;0.01862821500294488
6;380;0.005630168446111874;3.1930853052218695;[[0.06787900104726763, 0.00301371400518306, 0.12840899207638268]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.2743037336724776, 0.0008490806126514764, 0.22066939390033624];True;15;0.23373679830588984;2.3921618845064674e-09;False;1.1241049994202172
7;380;0.008978794294384921;3.014147297119013;[[0.09311441642581395, 0.002278885318654983, 0.03753567230194876]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[0.21342643850990622, 0.0011621593302423606, 0.2606188156899565];False;11;0.2523603297418939;6.347916474708114e-09;False;3.0034274636489577
8;380;0.0003556896202686233;1.0004298549345831;[[0.1100327705746948, 0.004867006538880863, 0.08332341923883414], [0.006397169638468264, 0.004791715875944371, 0.07817672073410233]];6.17755061959958;0.1874635248330048;473.2693773900932;[];[];False;4;;2.245972330845212e-09;False;1.000785544554852
9;380;0.0062055800104796515;6.092678481489338;[[0.03875257992678691, 0.002566532270392884, 0.1115245485016047]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.21273383595241774, 0.004914153507593216, 0.2436020493544888];False;5;0.18846145777887674;2.5225494482032586e-09;False;1.188035865766758
10;380;0.025194104370415835;0;[];0;0;380;[0.12393890690546497, 0.005, 0.09230757914911503];[];False;1;;2.361272270360542e-11;False;0.011184687563430315
11;380;0.010792093793456577;1.1105677473865612;[[0.009310492679210637, 0.0018732477749610382, 0.1725130337723203], [0.1197429429154212, 0.004084247676431044, 0.06958452718841593]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[];False;5;;2.5160257385328906e-09;False;1.1213598411800176
12;380;0.005621063708307935;1.5464545593957262;[[0.007387882617066129, 0.0016306552465497673, 0.18513995974364786], [0.15976983420423901, 0.0012307461495751652, 0.2236245322642497]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[];False;42;;3.315610953367694e-09;False;1.552075623104034
13;380;0.002086815594023703;3.203325838136763;[[0.13004594005394074, 0.004717476162258458, 0.1296041043171341]];3.6722759558964895;0.8067142102387143;419.1114406296339;[0.12073415398363768, 0.005, 0.106669596394616];[];False;1;;1.7441216717796058e-10;False;0.028678738360743618
14;380;0.008945138727669402;2.817789884138526;[[0.17584320691319955, 0.001135052401808868, 0.16879575260962104]];0.1048703219096532;-1.3288773888387821;412.0367646617399;[0.177357040398596, 0.005, 0.2288306686560323];[];False;1;;1.5202177472499513e-10;False;0.06931169987284394
15;380;0.0005763978416440523;0.6374222297291491;[[0.05261935928799564, 0.004406877766262921, 0.02334309989866678]];3.3136287745929813;-0.7257680173248643;419.1114406296339;[0.05195092070872402, 0.005, 0.018199919320719307];[];False;0;;2.3112453281396898e-11;False;0.005796638312713178
16;380;0.00019134683582674704;0.2302868529860543;[[0.15077114485308152, 0.004721272410048669, 0.0962845507381447]];2.644710060723903;-0.6737505699458293;436.7508539799367;[0.16294743688000368, 0.005, 0.06755132341827907];[];False;1;;8.008029670016185e-11;False;0.032877178277145994
17;380;0.013587887333843009;0;[];0;0;380;[0.19408362226143688, 0.005, 0.10120087023402129];[];False;1;;2.6466442614109596e-11;False;0.01253641501956378
18;380;0.0013969949397073553;0.4984611255620805;[[0.005085130287160289, 0.004079454508415664, 0.0028775658785586233], [0.4416775237439116, 0.003976343701172533, 0.21451232616638177]];4.261104192568948;0.08952386106860669;473.2693773900932;[];[];False;6;;1.1689725184386197e-09;False;0.49985812050178785
19;380;0.008364510616567736;1.9936346951110384;[[0.2003408915276687, 0.0004931995457054181, 0.1693339181806963]];3.6181468925886002;-0.36559858322555794;444.1743259711958;[];[0.22802489054144195, 0.004475134464440802, 0.2808307492445923];True;20;0.2523603297418939;2.1433960399957988e-09;False;1.0082771065152658
20;380;0.0029267245081990158;2.7239226012841637;[[0.014060436407497576, 0.0042388067456006085, 0.06563174729277874]];1.9500721832681722;1.0728742253815258;492.4594622177664;[0.014474226773531699, 0.005, 0.06528642599212238];[];False;0;;4.77591465127052e-11;False;0.0038594004638517754
21;380;0.00030923252440708915;0.37631815243644884;[[0.08834594297842746, 0.004836289216323505, 0.05321724875551999], [0.0006882060373498808, 0.0023914655333280594, 0.41897208381727324]];6.045687972287782;0.14102815929625848;489.0345374100244;[];[];False;1;;8.509172343419528e-10;False;0.37662738496085596
22;380;0.0037981206555303907;1.134616018565585;[[0.18397997504406205, 0.0014154107781060076, 0.20785092378397632]];1.2928392502135406;0.3557633629629523;436.7508539799367;[];[0.22591597432404098, 0.0030022771625018803, 0.22061646718881942];False;1;0.2523603297418939;1.0949336496147148e-10;False;0.05032118572166294
23;380;0.005541976840595354;0.03651732627157101;[[0.0380021788773889, 0.0006997459022166778, 0.023934338770216827]];5.476559448865404;0.9262235488954607;433.55285670546846;[0.033717817642291974, 0.005, 0.03076828063265561];[];False;1;;3.450016895361073e-11;False;0.015418495251545154
24;380;0.0033131692107356684;5.382016641551177;[[0.044004088412468424, 0.0037264503478243887, 0.07218990722564159]];4.237726184441133;0.7415098783667918;421.69799427278133;[0.03447596116900922, 0.005, 0.06555082570846887];[];False;1;;5.987264683093416e-11;False;0.017839474585202297
25;380;0.033873394919038104;0;[];0;0;380;[0.07237927714682402, 0.005, 0.19087411363843657];[];False;1;;2.2483044984122445e-11;False;0.010649590764201126
26;380;0.019351853237724308;3.679365684233001;[[0.03848612030086716, 0.0017293182379675984, 0.1394313401295564]];4.769667645686192;0.20178421207283728;421.69799427278133;[];[0.23726221448514884, 0.0007517301251069126, 0.21409949678178483];False;30;0.2683799504570655;2.814620285523093e-09;False;1.3236595043784907
27;380;0.007410375597924352;1.6022242766435975;[[0.08419598949975643, 0.0021598382351549414, 0.06909966096405766]];5.574851069530777;-0.8173100491637503;517.3248365581456;[0.08153154960808397, 0.005, 0.0736457250219553];[];False;0;;4.061326746811831e-11;False;0.013396397415904308
28;380;0.012413747533303468;3.0456362391739873;[[0.02954032247334481, 0.0015715430222189846, 0.0010663297594077498], [0.47710556371879936, 0.0018475567600123306, 0.35465824178938193]];2.141921937792097;0.2324600148812998;489.0345374100244;[];[];False;69;;6.502761915034932e-09;False;3.0580499867072906
29;380;0.0024818610103787635;1.2241272936199763;[[0.07806375767696425, 0.004363545604957628, 0.11964527997978905]];3.5465240492988546;1.0162404880330425;501.7887052523518;[0.07226406007585595, 0.005, 0.09394830424837061];[];False;1;;1.0688277763886189e-10;False;0.030439812299797857
30;380;0.00887928635314344;0.0816930248294756;[[0.05170353246841199, 0.004626348052783495, 0.1721836550696453]];0.7232103269420143;0.8790294685164994;412.0367646617399;[0.052013032431365, 0.005, 0.17273327723896356];[];False;0;;1.5813262391037745e-10;False;0.009612423812105066
31;380;0.0014654564149381496;4.832950841442325;[[0.04942544522888334, 0.004386082109534155, 0.2091601177482891]];4.674730184832666;-0.9179066893387076;426.44246066289253;[0.04895593676356649, 0.005, 0.2091309984981183];[];False;0;;3.113115323791227e-11;False;0.002238878231263967
32;380;0.002337914310888473;0.0808529234525476;[[0.07919425945827145, 0.003625969918077607, 0.20730655310302148], [0.12451821935646085, 0.0019057792659054422, 0.27267935790972736]];0.62912996608995;0.3089939625359495;450.370708338086;[];[];False;1;;2.1216102586272408e-10;False;0.08319083776343607
33;380;0.004780435011109891;7.000706163336537;[[0.0035365526874592, 0.00071440582180209, 0.20630776693287556]];0.3956194436970125;0.9733663543336891;433.55285670546846;[0.0064523445873998185, 0.005, 0.21871908131496912];[];False;0;;4.0210532749007327e-11;False;0.018230672353072505
34;380;0.03127736056205063;0;[];0;0;380;[0.20934087757698389, 0.005, 0.016792257391842987];[];False;1;;2.662722123111387e-11;False;0.012612571362084959
35;380;0.006240144401123207;0.6591946719809756;[[0.11098131982443403, 0.0005992380678456066, 0.1478131476015009]];1.5480587112071842;-0.9922574170540375;433.55285670546846;[0.11463808246959666, 0.005, 0.14796523284631002];[];False;1;;2.913172664956151e-11;False;0.012929427614230334
36;380;0.022605826441727803;0;[];0;0;380;[0.21316846790564184, 0.005, 0.09836323067161971];[];False;1;;2.4336577132968406e-11;False;0.011527557199238725
37;380;0.015025588545082031;0;[];0;0;380;[0.07631629747113543, 0.005, 0.06075654598157517];[];False;1;;2.648450177481832e-11;False;0.012544969139845475
38;380;0.00692070282261618;0.5587911340116198;[[0.1902389729239618, 0.001580806886437591, 0.06191275556637105]];1.539996176893671;-1.2843427078148921;464.8436421268753;[0.1921773803014316, 0.005, 0.06212412230710468];[];False;2;;3.680940554179145e-11;False;0.013784311081884926
