Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.00034202938982980016;0.3942440138486219;[[0.008111566102092316, 0.0036877651962893367, 0.05262841875794276]];4.094079392473133;0.6155978195246711;450.370708338086;[0.002757852132211478, 0.004, 0.043157813817422466];[];False;2;;4.776160055380785e-11;False;0.01668027728869891
1;380;1.0541371000842435e-06;11.621423930923159;[[0.001755475387919112, 0.0038992903875495655, 0.051733718535619345]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0015995176075349563, 0.004, 0.05170016263347701];[];False;0;;1.2629305264925883e-11;False;0.00018971058112163204
2;380;0.0013996648504338738;0.11788326925778242;[[0.055904037899870175, 0.0030923101650782115, 0.0007553060302663157], [0.1697935743824645, 0.0011328804471432865, 0.025313350229452792]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;2.694856095507726e-10;False;0.11928293410821628
3;380;0.00013124538823653848;0.08689588506869945;[[0.013625114602421724, 0.00381225906267409, 0.02710414219884011], [0.03342265915663747, 0.0026384297404496815, 0.057007646077614715]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;2;;2.4852893296873753e-10;False;0.087027130456936
4;380;0.0024493286828297105;5.113124936193333;[[0.04988502618397753, 0.002603823104631422, 0.03513257587789285]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.07930679283716285, 0.00015681819743953128, 0.068009706689087];False;1;0.18846145777887674;1.1127810662463676e-10;False;0.04778900220284694
5;380;0.000554794506158415;7.488341747199686;[[0.04449454733045311, 0.0036210633863122997, 0.057879544664715614]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.0380777561688549, 0.004, 0.04164032811208843];[];False;1;;5.6597535634113455e-11;False;0.01960651280642927
6;380;0.0007982713263054674;4.856641582443042;[[0.030932684387751475, 0.003570977643166566, 0.03581862991394037]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.08566297762440606, 0.0009381417072130248, 0.06471173985263662];False;1;0.2523603297418939;1.5112392597313162e-10;False;0.0629193084215615
7;380;0.0007535368242797532;0.12008448792304753;[[0.041770470048409315, 0.0031523393887374364, 0.023102305046364756]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[0.11036591782082855, 0.001738083744691293, 0.06337464013175734];False;1;0.23373679830588984;2.4134638768012663e-10;False;0.11114193123902494
8;380;0.0002501074637336458;5.887812326857575;[[0.0027328481158961325, 0.0037640207116054003, 0.04374522410745948]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0005961014558736707, 0.004, 0.12873918051386338];[];False;4;;1.2238726936735865e-09;False;0.5727911446292191
9;380;0.0015231696203723347;3.176259737142236;[[0.03345896214746812, 0.002591626031075227, 0.05247412311906326]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.06532683203196943, 0.0020163037391687485, 0.08432540302833327];False;3;0.23373679830588984;3.081820202099918e-10;False;0.14296012658073792
