Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.34496351211754417;[[0.005027856975112509, 0.02150424314062938, 0.05521247538086354]];4.094079392473133;0.6155978195246711;450.370708338086;[0.06072259916645018, 0.025, 0.0020763860239282022];[];False;3;;2.3786396541917814e-10;False;0.10430455386381869
1;380;1.6866193601347895e-05;10.168745939557764;[[0.0017669742560229365, 0.024888646200793032, 0.05173159758031052]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0015945330069792164, 0.025, 0.05169449509229126];[];False;0;;7.853074110338334e-11;False;0.00022546208902310264
2;380;0.02239463760694198;0.10314786060055962;[[0.05748921200566023, 0.011976962641251379, 0.01631790276239341], [0.1571425564279303, 0.003737538361941682, 0.03780619143668158]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;4.025104724592476e-10;False;0.12554249820750157
3;380;0.0020999262117846157;0.07603389943511203;[[0.01216112150423456, 0.023496145002785438, 0.02708764447688558], [0.029483972989173338, 0.01546904434583908, 0.04651017026501242]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;5.088169813368934e-10;False;0.07813382564689667
4;380;0.03918925892527537;4.473984319169166;[[0.020469268540941513, 0.004161169674102728, 0.045453375463501124]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.06393594398571217, 0.011272865168997828, 0.09402488346880744];False;1;0.18846145777887674;2.407481247767619e-10;False;0.10617248589791836
5;380;0.00887671209853464;6.552299028799726;[[0.05157119912518256, 0.02043701418099682, 0.05658762979215154]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.013314092967308972, 0.025, 0.040231078488798484];[];False;2;;3.443565828746912e-10;False;0.12246364225535601
6;380;0.012772341220887478;4.249561384637662;[[0.02576692279586458, 0.019635642290665056, 0.0262094820862467]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.10734862682903051, 0.022363991471990682, 0.06927793657860792];True;0;0.2523603297418939;2.9140565605595815e-10;False;0.10537078648454895
7;380;0.012056589188476052;0.1050739269326666;[[0.04206742715313804, 0.012937430219798983, 0.021725126206063036], [0.10736046004274377, 0.01159126158500302, 0.06058852884056283]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;0.23373679830588984;2.872962392516433e-10;False;0.11713051612114264
8;380;0.004001719419738333;5.151835786000379;[[0.0033476207583023965, 0.022724331385686403, 0.04683331645068988]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.009786657147183095, 0.025, 0.12785308003192114];[];False;20;;7.526572032974089e-09;False;3.523330068035168
9;380;0.024370713925957355;2.7792272699994567;[[0.03430859347387033, 0.003966016497203616, 0.04080691017728173]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.06489899640924146, 0.011944861435044266, 0.0905088207260857];False;2;0.23373679830588984;3.4782521647027695e-10;False;0.16013797791477338
