Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.34496351211754417;[[0.025182493591972693, 0.016504243140629378, 0.18232753592144846]];4.094079392473133;0.6155978195246711;450.370708338086;[0.026429369659747116, 0.02, 0.1373577356465303];[];False;2;;2.3148900776152043e-10;False;0.08305228160821557
1;380;1.6866193601347895e-05;10.168745939557764;[[0.006019095734323878, 0.01988864620079303, 0.17709636316829097]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.005846654485280158, 0.02, 0.17705926068027172];[];False;0;;6.28499457787733e-11;False;0.00022546208902310034
2;380;0.02239463760694198;0.10314786060055962;[[0.1927033306473828, 0.006976962641251384, 0.011729405307360377], [0.29235667506965285, 0.008737538361941672, 0.03321769398164855]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;4.466345501880845e-10;False;0.12554249820750157
3;380;0.0020999262117846157;0.07603389943511203;[[0.04541487144518982, 0.01849614500278544, 0.0927707835244714], [0.0627377229301286, 0.010469044345839082, 0.019172968782573425]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.6518024333483395e-10;False;0.07813382564689665
4;380;0.03918925892527537;4.473984319169166;[[0.14610596489032746, 0.0008388303258972697, 0.12892152386136616]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.22827389504269943, 0.011662853926033608, 0.22073945648072257];False;2;0.18846145777887674;4.2649780469920804e-10;False;0.1658120810976751
5;380;0.00887671209853464;6.552299028799726;[[0.1582499645794745, 0.015437014180996815, 0.19705371781207046]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.12841266919646338, 0.02, 0.12154334372211195];[];False;1;;2.70584915063224e-10;False;0.09746487589620403
6;380;0.012772341220887478;4.249561384637662;[[0.10155949588280463, 0.014635642290665052, 0.11455982078362943]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.23776402586971726, 0.006058325454153098, 0.2856172940035006];True;6;0.2523603297418939;2.824566036943475e-09;False;1.302409205578922
7;380;0.012056589188476052;0.1050739269326666;[[0.14324030172848715, 0.007937430219798983, 0.07793057928130907], [0.20853333461809287, 0.006591261585003021, 0.0043830757653167685]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;1.2544079625305246e-09;False;0.11713051612114267
8;380;0.004001719419738333;5.151835786000379;[[0.009870714311781513, 0.017724331385686402, 0.1523406297412653]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0005114500440472624, 0.02, 0.37071597992673055];[];False;8;;5.9503232258897986e-09;False;2.785901539142052
9;380;0.024370713925957355;2.7792272699994567;[[0.11525121074133717, 0.00103398350279639, 0.16985037701536418]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.21307215591017978, 0.009845278241053043, 0.2500665799349432];True;4;0.23373679830588984;1.0146308253961514e-09;False;0.45852263125873977
10;380;0.01738506674427348;2.884249830265244;[[0.21520168880126533, 0.012064363802367025, 0.010556542330757444]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.2793294334753481, 0.019696309190605638, 0.2345265009489253];True;7;0.20641329805171382;4.482577965948541e-09;False;2.0965046245890866
11;380;0.001783542773425293;1.4866847689838627;[[0.09057581305929402, 0.01861513722752723, 0.013095718238205541], [0.22529082299384068, 0.018342810776335, 0.46692509517934394]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[];False;4;;3.2670960018497855e-09;False;1.488468311757288
12;380;0.00022698990650896151;6.90670783260361;[[0.11407464714206308, 0.019680643044959572, 0.1321680646549087], [0.22191335489155875, 0.013529679159280867, 0.18194687229413134]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;44;;1.4813135968936735e-08;False;6.906934822510119
13;380;0.01474837250428064;0.051334540592046264;[[0.1609234059319936, 0.011354568902095411, 0.1776323188834379], [0.1674927493505405, 0.013429107237639057, 0.22210532397468843]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.0961724030593531e-10;False;0.06608291309632691
14;380;0.003377914462332252;0.6443397364167259;[[0.16102511126458338, 0.01768402378752046, 0.05050248280002963], [0.29656981039161634, 0.007431194346376638, 0.3970360782221389]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;2;;1.8285306066790745e-09;False;0.6477176508790582
15;380;0.005136150613582922;0.7290617070035648;[[0.055116994894614704, 0.015564058577467177, 0.1503209649272327], [0.474120243078179, 0.019842155860307027, 0.40124707016148786]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;4;;1.5921571877794435e-09;False;0.7341978576171477
16;380;0.007444103924138169;0.5542771886331055;[[0.017152809016596448, 0.01535520353994234, 0.1908222227468212]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.026866082939508498, 0.02, 0.46952821121058674];[];False;1;;6.549176338142505e-10;False;0.28855149641536537
17;380;0.006294427909103884;2.5441843400261264;[[0.15538719396291134, 0.015007067512427396, 0.03645800825405927]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.10817609705998238, 0.02, 0.41673065183665003];[];False;1;;8.663964849023139e-10;False;0.391082247238003
18;380;0.003099969869407103;12.036508309450767;[[0.048010744511103084, 0.01695399763751506, 0.13677131678492097]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.2520357469875492, 0.007169829944967145, 0.2874276221629306];False;3;0.23373679830588984;1.3477292956605386e-09;False;0.6205416758729273
19;380;0.022412968197568963;0.02980748566869771;[[0.17604912432181458, 0.00592130981616723, 0.07965871616230966], [0.18906607184646174, 0.0014999534021611551, 0.05389109828105242]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;1;;2.6189990456087803e-10;False;0.052220453866266676
20;380;0.006756982177602888;4.261159039417378;[[0.19158516758852395, 0.019257534137698002, 0.012065330435985802]];5.452429233906612;1.245482500693136;419.1114406296339;[0.17834370931888605, 0.02, 0.049898187302371236];[];False;1;;5.603009527093815e-10;False;0.06286237641337575
21;380;0.008970619013271062;3.8377049663659824;[[0.10100290189633446, 0.01474821354931677, 0.07738658250050244]];1.2196834180205536;-0.9126895046176748;444.1743259711958;[0.12786590653494775, 0.02, 0.09347443604542474];[];False;1;;1.7190354652621086e-10;False;0.05574538138322811
22;380;0.018394983630313232;15.213231983089699;[[0.07863399759013609, 0.013117031211077948, 0.0996085844630545]];1.2619966903873527;-0.3517259324802574;396.9145659860842;[];[0.2430499932943979, 0.00990800268642694, 0.2137475048310039];True;108;0.27797510856022406;2.174648212351656e-08;False;10.265128937784732
23;380;0.014546523185291867;4.066664595264936;[[0.17221774062326162, 0.009475645146654457, 0.06395249231838163]];2.160472104170101;0.870709741956029;511.9184981959861;[0.18108384027703875, 0.02, 0.05474508449646042];[];False;0;;9.358064921237924e-11;False;0.03110388188011456
24;380;0.0007078543984328152;4.982041916924142;[[0.10306236614318001, 0.019436444575232005, 0.20847073013111347]];5.72390505635799;-0.6114600913493025;419.1114406296339;[0.10225854369743739, 0.02, 0.2100390651007967];[];False;0;;6.805925513667209e-11;False;0.002558097576557348
25;380;0.0027536275835346037;7.639506966074265;[[0.12590570542766474, 0.017569389488770206, 0.17751755270505148]];3.79493415132557;1.1399555049889918;496.768984169103;[0.10863734539758733, 0.02, 0.12350253659029208];[];False;1;;1.932476971018362e-10;False;0.0707777207459209
26;380;0.0006080830839309451;1.459066572028382;[[0.02825585888668207, 0.01984760847750181, 0.11636026092715675]];4.951881690976896;0.7168483106940134;496.768984169103;[0.017466782951692832, 0.02, 0.13116966171963643];[];False;2;;2.186481463371576e-10;False;0.06303972754320242
27;380;0.0020258749096968387;2.9089844281012662;[[0.130791463957669, 0.017982562964708373, 0.16519583844596278]];1.6758740746602594;0.8971245345442859;412.0367646617399;[0.13240187922145535, 0.02, 0.16492359079405164];[];False;0;;4.986805603526505e-11;False;0.004621565241222056
28;380;0.01407131026662189;0.42799210339987676;[[0.20597978395204009, 0.012025062221021144, 0.09093298737930842]];4.212320560077347;-0.9555542501153624;396.9145659860842;[0.20034349354197517, 0.02, 0.08559713533995367];[];False;0;;9.856300359747308e-11;False;0.02519959491211242
29;380;0.0043718101499909;4.769110147950351;[[0.1913333205457889, 0.019758976282162655, 0.006304839287256983]];1.051701154922253;-0.5435287569520724;413.8942085452024;[];[0.254416888671098, 0.01740507531137702, 0.2840185233143656];False;19;0.2683799504570655;3.056047842475091e-09;False;1.43489833439884
30;380;0.019194770677900267;0.36926406731288114;[[0.040337481251394774, 0.01816232017881807, 0.18836159186469792], [0.4091263326937655, 0.001187526514178713, 0.18045015455457866]];1.5922228434639876;-0.045996024801203864;428.9659788801306;[];[];False;0;;1.2981905933438547e-09;False;0.3884588379907814
31;380;0.002802701790525674;0.22762047044090838;[[0.13972935282613408, 0.019814563709828644, 0.0060686150956198994], [0.20517543503824934, 0.0065315148139152394, 0.21034250530544965]];2.826456570502869;-0.3827126867784449;464.8436421268753;[];[];False;2;0.23373679830588984;5.693180537599179e-10;False;0.23042317223143405
32;380;0.001938542363044142;4.078762223989034;[[0.1924738715062696, 0.019508173454980585, 0.20706905267495523]];6.157225574352766;0.08593211441909145;464.8436421268753;[];[0.2502590830153292, 0.018630728421039237, 0.28371395208131756];True;9;0.23373679830588984;7.675552292396933e-09;False;3.53917912854928
33;380;0.002262948831319181;2.0791055176581223;[[0.13895950280668765, 0.018045574804642295, 0.055088496715737297]];1.7642350159526652;1.312213887920955;412.0367646617399;[0.13947645654699423, 0.02, 0.05469248197275838];[];False;0;;5.561645678851156e-11;False;0.00432300870678946
34;380;0.0029313125230714656;7.838644097208611;[[0.13753251314212997, 0.01814595133806056, 0.1386133963706263]];1.9901056211789834;0.7674044623100943;433.55285670546846;[0.13945451424878336, 0.02, 0.1374230348767786];[];False;0;;7.638208512447267e-11;False;0.005855102047105582
35;380;0.007249981460397489;0.2627679406735352;[[0.0659389341482171, 0.012899583296903732, 0.07148603588823049], [0.09474493388064478, 0.004292180844180109, 0.3321038562132099]];0.12801379618155173;-0.5380720297810936;426.44246066289253;[];[];False;1;;9.556372288594595e-10;False;0.27001792213393266
36;380;0.0027491847374876716;0.5860688068231243;[[0.11754874750649213, 0.01824763631735736, 0.01296138092963731]];3.0992505364117484;0.8114670969096844;485.2082870573262;[0.11921204828313234, 0.02, 0.04406496838236352];[];False;1;;1.6271981463953623e-10;False;0.0598266922496781
37;380;0.0015219470544268207;1.3487071090442748;[[0.10724885580126722, 0.01973978358964964, 0.16731736033410122]];6.188283266674276;0.698539945223502;485.2082870573262;[0.059928072314219115, 0.02, 0.18350330593031894];[];False;2;;1.7758070148485725e-09;False;0.6536356750949823
38;380;0.0179363462115888;1.3296422036932192;[[0.015407302502735327, 0.010351811128928468, 0.12233888778967368]];5.720725079000695;-1.2124557538230551;416.37360196430393;[0.011793964119000744, 0.02, 0.13868232390145505];[];False;0;;1.1970734014818143e-10;False;0.03725606843286096
39;380;0.010969193378411186;0.6014850717252438;[[0.19796706715439255, 0.016289541730339138, 0.17831791517375312], [0.2657328693516598, 0.01662772172199629, 0.4407099998396823]];1.1193800342189673;-0.13513491581986878;473.2693773900932;[];[];False;3;;1.4562018881822482e-09;False;0.6124542651036551
40;380;0.026458571290738114;6.670212878631983;[[0.12866495513897397, 0.015220788164077622, 0.12893125520550713]];3.451164762601016;0.08285005372127309;489.0345374100244;[];[0.25683788928162765, 0.01983156228626975, 0.2176265899709831];False;15;0.20641329805171382;9.871833926650216e-09;False;4.589946302917397
41;380;0.00019769062528990814;0.22521897565494578;[[0.09592711418175603, 0.019764156407390904, 0.08378832337998066], [0.20738737399370624, 0.004337545275498703, 0.11126921066660717]];2.6181020469959173;0.14168079127176383;469.2708302065761;[];[];False;1;;6.663380704005425e-10;False;0.22541666628023568
42;380;0.014125664473270102;0.9308574381425492;[[0.06811740638647863, 0.012386544307694572, 0.019672149131690714]];2.520073483921378;0.22682998482550176;444.1743259711958;[];[0.23341965350099614, 0.010538637835444703, 0.2171984815715479];True;2;0.2523603297418939;6.940848503438095e-10;False;0.3054813076851517
43;380;0.004614540529552278;2.391689757335003;[[0.0036643643690396077, 0.015780811068228904, 0.11204020596927758], [0.020613142480766324, 0.01871772031320928, 0.16650657688709294]];4.595659644317501;-0.5506610190849103;473.2693773900932;[];[];False;37;;5.101525511645922e-09;False;2.3963042978645555
44;380;0.018996044064966716;0.17289145694058233;[[0.10499169321776715, 0.0015318963173712328, 0.04437196217151002], [0.2682322962761212, 0.011525184574003413, 0.01708400648642062]];1.72929195989147;0.29718561095399837;506.3272559178258;[];[];False;1;;4.703257233424488e-10;False;0.19188750100554908
45;380;0.011620425803211008;6.616458283455053;[[0.007740781472088983, 0.015836438696313664, 0.11639309633730917]];1.959109945176313;0.3953312704827218;496.768984169103;[];[0.2508957712040728, 0.0052079512004535936, 0.2122349327510438];False;10;0.18846145777887674;1.882495808813136e-09;False;0.8795644765803793
