Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.3942440138486219;[[0.03190070579759274, 0.016504243140629378, 0.22469922276831006]];4.094079392473133;0.6155978195246711;450.370708338086;[0.01971115745412707, 0.02, 0.1797294224933919];[];False;2;;2.3148900776152046e-10;False;0.08305228160821558
1;380;1.6866193601347895e-05;11.621423930923159;[[0.007436469560424198, 0.019888646200793027, 0.2188846183642844]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.007264028311380472, 0.02, 0.21884751587626516];[];False;0;;6.284994577877331e-11;False;0.0002254620890231065
2;380;0.02239463760694198;0.11788326925778242;[[0.2377747035279569, 0.006976962641251381, 0.010199906155682704], [0.3516642400105513, 0.01098246707668355, 0.03475795035486919]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;4.4663455018808447e-10;False;0.1402779068647244
3;380;0.0020999262117846157;0.08689588506869945;[[0.056499454758841564, 0.01849614500278544, 0.11466516320699999], [0.0762969993130573, 0.00932231568056103, 0.03055337493054516]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;3.129328628078964e-10;False;0.08899581128048407
4;380;0.03918925892527537;5.113124936193333;[[0.18798486367345607, 0.0008388303258972697, 0.15674423999398782]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.28522207075559314, 0.006312093997548975, 0.26540122224248536];True;2;0.18846145777887674;4.755235569239097e-10;False;0.18903421130596787
5;380;0.00887671209853464;7.488341747199686;[[0.19380955306423847, 0.015437014180996826, 0.2438757471520434]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.16397225768122736, 0.02, 0.16836537306208488];[];False;1;;2.705849150632241e-10;False;0.09746487589620406
6;380;0.012772341220887478;4.856641582443042;[[0.12682368691178464, 0.014635642290665052, 0.144009933682757]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.2915954128555282, 0.011527074370860627, 0.33550243164643784];False;6;0.2523603297418939;3.3722714499093853e-09;False;1.5618419697593917
7;380;0.012056589188476052;0.12008448792304753;[[0.17696459325360347, 0.007937430219798983, 0.09666573030639107], [0.25158520227029574, 0.006398951780032169, 0.0025929816816757903]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;0;;3.028484358105829e-10;False;0.1321410771115236
8;380;0.004001719419738333;5.887812326857575;[[0.012045078829607883, 0.017724331385686402, 0.18750973417145705]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0016629144737791072, 0.02, 0.19411491564307753];[];False;6;;5.950323225889797e-09;False;2.7859015391420523
9;380;0.024370713925957355;3.176259737142236;[[0.14223208316382607, 0.00103398350279639, 0.21286486596139165], [0.34210891088772294, 0.011199200506471779, 0.4592517597086133]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[];False;17;;6.962215656359176e-09;False;3.2006304510681933
10;380;0.01738506674427348;3.296285520303136;[[0.26305750287427665, 0.012064363802367025, 0.01084199880327709]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.3322230613032912, 0.004931572010697207, 0.28022073097719064];False;7;0.20641329805171382;5.3781087026331865e-09;False;2.520692534598167
11;380;0.001783542773425293;1.6990683074101287;[[0.11188034704370152, 0.018615137227527234, 0.01590188311424256], [0.2658403583974691, 0.012589621283307548, 0.47555047507724246]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[];False;4;;3.909248227521602e-09;False;1.7008518501835541
12;380;0.00022698990650896151;7.893380380118411;[[0.14099858692895528, 0.019680643044959572, 0.16334253729478393], [0.07861431850019221, 0.01601170338297054, 0.04880403173960994]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;47;;1.6763258496230373e-08;False;7.893607370024919
13;380;0.01474837250428064;0.058668046390910014;[[0.20084535296086486, 0.011354568902095422, 0.21748719701521263], [0.20835317401063275, 0.01696963240045826, 0.26831348854807036]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.0961724030593537e-10;False;0.07341641889519064
14;380;0.003377914462332252;0.7363882701905439;[[0.19880445002719327, 0.01768402378752046, 0.06298044408270076], [0.3813040318656064, 0.011680790140498951, 0.4590188388508257]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;2;;1.999107303427958e-09;False;0.7397661846528761
15;380;0.005136150613582922;0.8332133794326454;[[0.0687627167355487, 0.015564058577467177, 0.18590046128649632], [0.5932226980905011, 0.009385527791439518, 0.4444630073863272]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;4;;2.0003913595686975e-09;False;0.8383495300462284
16;380;0.007444103924138169;0.6334596441521205;[[0.022590893638867113, 0.015355203539942342, 0.2358131477646222]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.03230416756177916, 0.02, 0.5145191362283877];[];False;1;;6.622775742362976e-10;False;0.28855149641536537
17;380;0.006294427909103884;2.9076392457441442;[[0.1913289676010008, 0.015007067512427396, 0.04446938788554449]];6.129841140118278;0.6380394121757699;426.44246066289253;[0.1441178706980718, 0.02, 0.4247420314681353];[];False;1;;8.663964849023139e-10;False;0.391082247238003
18;380;0.003099969869407103;13.75600949651516;[[0.05917053352343662, 0.01695399763751506, 0.16919663768988377]];0.36935777842947065;-0.4145609402068379;469.2708302065761;[];[0.30531165151149386, 0.011363978812563699, 0.33614184932987545];False;4;0.23373679830588984;1.6168103295261522e-09;False;0.747997849852058
19;380;0.022412968197568963;0.034065697907083095;[[0.21982583653357252, 0.00592130981616723, 0.09497804717897194], [0.23470234799031214, 0.0025601338619223486, 0.06552934102896368]];2.6148874466608905;-0.5181614792884719;481.3400130873551;[];[];False;1;;2.871604270050646e-10;False;0.056478666104652034
20;380;0.006756982177602888;4.869896045048431;[[0.23552106249896623, 0.019257534137698006, 0.013961156965914809]];5.452429233906612;1.245482500693136;419.1114406296339;[0.22227960422932833, 0.02, 0.05179401383230024];[];False;1;;5.603009527093815e-10;False;0.06286237641337575
21;380;0.008970619013271062;4.385948532989694;[[0.12644658920022897, 0.014748213549316774, 0.09628502421768283]];1.2196834180205536;-0.9126895046176748;444.1743259711958;[0.15330959383884227, 0.02, 0.11237287776260513];[];False;1;;1.7190354652621086e-10;False;0.05574538138322811
22;380;0.018394983630313232;17.3865508378168;[[0.09343763124429366, 0.013117031211077948, 0.12459858057489455]];1.2619966903873527;-0.3517259324802574;396.9145659860842;[];[0.29906937122302585, 0.014208272609981084, 0.26439674783070355];False;125;0.27797510856022406;2.6092660589672023e-08;False;12.323792347719905
23;380;0.014546523185291867;4.647616680302784;[[0.21135275940973036, 0.009475645146654454, 0.0809072747109283]];2.160472104170101;0.870709741956029;511.9184981959861;[0.2202188590635075, 0.02, 0.07169986688900709];[];False;0;;9.358064921237925e-11;False;0.031103881880114568
24;380;0.0007078543984328152;5.693762190770447;[[0.12728730227380472, 0.01943644457523201, 0.25774614162240334]];5.72390505635799;-0.6114600913493025;419.1114406296339;[0.1264834798280621, 0.02, 0.25931447659208656];[];False;0;;6.805925513667208e-11;False;0.0025580975765573466
25;380;0.0027536275835346037;8.730865104084874;[[0.15591614693427722, 0.017569389488770206, 0.21957416249034423]];3.79493415132557;1.1399555049889918;496.768984169103;[0.13864778690419982, 0.02, 0.16555914637558483];[];False;1;;1.932476971018362e-10;False;0.0707777207459209
26;380;0.0006080830839309451;1.6675046537467222;[[0.03502315775645472, 0.019847608477501815, 0.14391878463061755]];4.951881690976896;0.7168483106940134;496.768984169103;[0.010699484081920188, 0.02, 0.15872818542309725];[];False;2;;2.391400372539999e-10;False;0.06303972754320243
27;380;0.0020258749096968387;3.3245536321157325;[[0.16155076558562081, 0.017982562964708373, 0.20429101852760048]];1.6758740746602594;0.8971245345442859;412.0367646617399;[0.16316118084940717, 0.02, 0.20401877087568934];[];False;0;;4.986805603526505e-11;False;0.004621565241222056
28;380;0.01407131026662189;0.489133832457002;[[0.25223314405746367, 0.012025062221021144, 0.11382145033137067]];4.212320560077347;-0.9555542501153624;396.9145659860842;[0.24659685364739875, 0.02, 0.10848559829201591];[];False;0;;9.856300359747308e-11;False;0.02519959491211242
29;380;0.0043718101499909;5.450411597657544;[[0.23558632406477192, 0.01975897628216266, 0.008306016131765228], [0.5139868500280066, 0.012343222498695948, 0.3122263625886618]];1.051701154922253;-0.5435287569520724;413.8942085452024;[];[];False;72;;1.160920930718378e-08;False;5.454783407807535
30;380;0.019194770677900267;0.422016076929007;[[0.04547918855071026, 0.01816232017881807, 0.23389981277866456], [0.4669521616277054, 0.0012374440093411978, 0.22485817013852824]];1.5922228434639876;-0.045996024801203864;428.9659788801306;[];[];False;1;;1.6362688473970291e-09;False;0.4412108476069073
31;380;0.002802701790525674;0.2601376805038953;[[0.1723318628006049, 0.01981456370982864, 0.00804962576630512], [0.2471273853287366, 0.010295240317307221, 0.2392773689777744]];2.826456570502869;-0.3827126867784449;464.8436421268753;[];[];False;2;0.23373679830588984;7.137700146352897e-10;False;0.262940382294421
