Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.29568301038646644;[[0.025182493591972693, 0.016504243140629378, 0.18232753592144846]];4.094079392473133;0.6155978195246711;450.370708338086;[0.026429369659747116, 0.02, 0.1373577356465303];[];False;2;;2.3148900776152043e-10;False;0.08305228160821557
1;380;1.6866193601347895e-05;8.71606794819237;[[0.006019095734323878, 0.01988864620079303, 0.17709636316829097]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.005846654485280158, 0.02, 0.17705926068027172];[];False;0;;6.28499457787733e-11;False;0.00022546208902310034
2;380;0.02239463760694198;0.08841245194333681;[[0.1927033306473828, 0.006976962641251384, 0.011729405307360377], [0.27812048300932857, 0.006492609647199804, 0.030147938456750234]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;4.466345501880845e-10;False;0.11080708955027878
3;380;0.0020999262117846157;0.0651719138015246;[[0.04541487144518982, 0.01849614500278544, 0.0927707835244714], [0.06026302986085163, 0.011615773011117133, 0.02968694231713028]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.6518024333483395e-10;False;0.06727184001330921
4;380;0.03918925892527537;3.8348437021449997;[[0.14610596489032746, 0.0008388303258972697, 0.12892152386136616]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.22827389504269943, 0.011662853926033608, 0.22073945648072257];False;2;0.18846145777887674;4.2649780469920804e-10;False;0.1658120810976751
5;380;0.00887671209853464;5.616256310399765;[[0.1582499645794745, 0.015437014180996815, 0.19705371781207046]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.12841266919646338, 0.02, 0.12154334372211195];[];False;1;;2.70584915063224e-10;False;0.09746487589620403
6;380;0.012772341220887478;3.6424811868322817;[[0.10155949588280463, 0.014635642290665052, 0.11455982078362943]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.23776402586971726, 0.006058325454153098, 0.2856172940035006];False;6;0.2523603297418939;2.824566036943475e-09;False;1.302409205578922
7;380;0.012056589188476052;0.09006336594228566;[[0.14324030172848715, 0.007937430219798983, 0.07793057928130907], [0.19920575849100633, 0.006783571389973872, 0.007376017812772615]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;0;;2.5235877124446867e-10;False;0.1021199551307617
8;380;0.004001719419738333;4.4158592451431815;[[0.009870714311781513, 0.017724331385686402, 0.1523406297412653]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.0005114500440472624, 0.02, 0.37071597992673055];[];False;8;;5.9503232258897986e-09;False;2.785901539142052
9;380;0.024370713925957355;2.3821948028566773;[[0.11525121074133717, 0.00103398350279639, 0.16985037701536418]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.21307215591017978, 0.009845278241053043, 0.2500665799349432];False;4;0.23373679830588984;1.0146308253961514e-09;False;0.45852263125873977
10;380;0.01738506674427348;2.472214140227352;[[0.21520168880126533, 0.012064363802367025, 0.010556542330757444]];5.083975936614711;0.03736526110326971;477.8436481302492;[];[0.2793294334753481, 0.019696309190605638, 0.2345265009489253];False;7;0.20641329805171382;4.482577965948541e-09;False;2.0965046245890866
11;380;0.001783542773425293;1.2743012305575967;[[0.09057581305929402, 0.01861513722752723, 0.013095718238205541], [0.20604582157461973, 0.01590399973063754, 0.25549355040540833]];3.046874340231711;-0.2904882680934617;455.86529629651864;[];[];False;4;;3.06780142281393e-09;False;1.276084773331022
12;380;0.00022698990650896151;5.920035285088809;[[0.11407464714206308, 0.019680643044959572, 0.1321680646549087], [0.3493649680702018, 0.0030710617015322944, 0.2537358145114721]];1.1134511784296999;0.16973558682341242;426.44246066289253;[];[];False;37;;1.2584424509172574e-08;False;5.920262274995318
13;380;0.01474837250428064;0.044001034793182514;[[0.1609234059319936, 0.011354568902095411, 0.1776323188834379], [0.16655427171931952, 0.009888582074819845, 0.21575203753308123]];0.5229755117052121;-1.3116876643661002;473.2693773900932;[];[];False;1;;2.0961724030593531e-10;False;0.058749407297463155
14;380;0.003377914462332252;0.552291202642908;[[0.16102511126458338, 0.01768402378752046, 0.05050248280002963], [0.37405625015501637, 0.00318159855225433, 0.3475312788761233]];1.0029567514072149;0.05478820403969167;409.494335816729;[];[];False;2;;1.8285306066790745e-09;False;0.5556691171052403
15;380;0.005136150613582922;0.6249100345744841;[[0.055116994894614704, 0.015564058577467177, 0.1503209649272327], [0.4586279337750773, 0.009069839512053576, 0.32245163657738496]];2.4288099210231477;-0.15882959456780177;400.7450187005097;[];[];False;3;;1.5043208588750142e-09;False;0.6300461851880671
16;380;0.007444103924138169;0.4750947331140904;[[0.017152809016596448, 0.01535520353994234, 0.1908222227468212]];0.13080403350882452;-1.302677498281019;489.0345374100244;[0.026866082939508498, 0.02, 0.46952821121058674];[];False;1;;6.549176338142505e-10;False;0.28855149641536537
