Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.24640250865538868;[[0.025182493591972686, 0.0015042431406293703, 0.18232753592144843]];4.094079392473133;0.6155978195246711;450.370708338086;[0.015986409009781516, 0.005, 0.174314919036151];[];False;1;;4.5853757436510905e-11;False;0.019295464841406245
1;380;1.6866193601347895e-05;7.263389956826974;[[0.006019095734323881, 0.004888646200793029, 0.17709636316829097]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.005846654485280158, 0.005, 0.17705926068027172];[];False;0;;1.5807559804943197e-11;False;0.0002254620890231034
2;380;0.02239463760694198;0;[];0;0;380;[0.1923077959313955, 0.005, 0.007469275920859464];[];False;2;;3.6219032406158007e-11;False;0.01715594454724955
3;380;0.002005060139773589;0.6562269411826923;[[0.07880465831045783, 0.004719537517483375, 0.04558617975931118], [0.09340375110236263, 0.0044970323949793, 0.3895863934310725]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;3;;1.5759445465592738e-09;False;0.658232001322466
4;380;0.014540457940868218;12.246643414148553;[[0.03311718934103168, 0.004004612056287866, 0.09145204031975818]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.031884319231448154, 0.005, 0.0901792198395563];[];False;0;;1.1175669456373417e-10;False;0.016572904210862407
5;380;0.009935938992675933;2.7739725307920753;[[0.18823808196485398, 0.0023027294215992224, 0.02235186429558496]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.1913077460403868, 0.005, 0.014679996457243778];[];False;1;;4.7182461905567276e-11;False;0.01862821500294488
6;380;0.005630168446111874;3.9913566315273368;[[0.06787900104726763, 0.00301371400518306, 0.12840899207638268]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.2743037336724776, 0.0008490806126514764, 0.22066939390033624];False;15;0.23373679830588984;2.3921618845064674e-09;False;1.1241049994202172
7;380;0.008978794294384921;3.7676841213987657;[[0.09311441642581395, 0.002278885318654983, 0.03753567230194876]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[0.21342643850990622, 0.0011621593302423606, 0.2606188156899565];False;11;0.2523603297418939;6.347916474708114e-09;False;3.0034274636489577
8;380;0.0003556896202686233;1.250537318668229;[[0.1100327705746948, 0.004867006538880863, 0.08332341923883414], [0.019511730595588368, 0.0002936035203493199, 0.3268900461079194]];6.17755061959958;0.1874635248330048;473.2693773900932;[];[];False;5;;2.7831569478503135e-09;False;1.2508930082884977
9;380;0.0062055800104796515;7.615848101861673;[[0.03875257992678691, 0.002566532270392884, 0.1115245485016047]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.21273383595241774, 0.004914153507593216, 0.2436020493544888];False;5;0.18846145777887674;2.5225494482032586e-09;False;1.188035865766758
10;380;0.025194104370415835;0;[];0;0;380;[0.12393890690546497, 0.005, 0.09230757914911503];[];False;1;;2.361272270360542e-11;False;0.011184687563430315
11;380;0.010792093793456577;1.3882096842332015;[[0.009310492679210637, 0.0018732477749610382, 0.1725130337723203], [0.15200630181407918, 0.001926378460720934, 0.20614759945756023]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[];False;6;;3.2506623056147104e-09;False;1.399001778026658
12;380;0.005621063708307935;1.9330681992446577;[[0.007387882617066129, 0.0016306552465497673, 0.18513995974364786], [0.44786532210103225, 0.004446096498606398, 0.01675432460559967]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[];False;52;;4.10366219086889e-09;False;1.9386892629529655
13;380;0.002086815594023703;4.004157297670954;[[0.13004594005394074, 0.004717476162258458, 0.1296041043171341]];3.6722759558964895;0.8067142102387143;419.1114406296339;[0.12073415398363768, 0.005, 0.106669596394616];[];False;1;;1.7441216717796058e-10;False;0.028678738360743618
14;380;0.008945138727669402;3.522237355173157;[[0.17584320691319955, 0.001135052401808868, 0.16879575260962104]];0.1048703219096532;-1.3288773888387821;412.0367646617399;[0.177357040398596, 0.005, 0.2288306686560323];[];False;1;;1.5202177472499513e-10;False;0.06931169987284394
