Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;1.073932124650726;2.58961387821321;[[0.24994261551999683, 0.010723084251517528, 0.009368230210039876]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.2844804915211231, 0.008184475994107255, 0.2357897024207709];False;30;0.2523603297418939;[0.1789329903381577, 0.17891482068925404, 0.14620945266267837, 0.11350408463610272, 0.08079871660952706, 0.0480933485829514, 0.015387980556375747, 0.0, 0.01731738747019991, 0.05002275549677557, 0.08272812352335122, 0.11543349154992688, 0.14813885957650252, 0.18084422760307817, 0.2135495956296538, 0.24625496365622945, 0.2789603316828051, 0.31166569970938074, 0.3443710677359564, 0.377076435762532, 0.40978180378910767, 0.4424871718156833, 0.47519253984225895, 0.5, 0.4921020921311654, 0.45939672410458976, 0.4266913560780141, 0.3939859880514385, 0.36128062002486283, 0.3285752519982872, 0.3011431024203458, 0.29586988397171154, 0.2631645159451359, 0.24994261551999683, 0.23293531676897597, 0.19086648045158205, 0.1487976441341881, 0.10672880781679418, 0.06465997149940025, 0.022591135182006325, 0.0, 0.019477701135387604, 0.06154653745278153, 0.10361537377017546, 0.14568421008756938, 0.18775304640496332, 0.22982188272235726, 0.2718907190397512, 0.31395955535714515, 0.3560283916745391, 0.39809722799193303, 0.440166064309327, 0.4822349006267209, 0.5, 0.47569626305588514, 0.4336274267384912, 0.39155859042109725, 0.3494897541037033, 0.30742091778630937, 0.2844804915211231];[0.017990000000000003, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.00846905773357122, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.004346758658196571, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0029022126275505856, 0.0, 0.018000000000000002, 0.010723084251517528, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.009666072771972133, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.00760115602690939, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.008184475994107255];[0.1606105379830501, 0.16060721345502177, 0.15462306300400427, 0.14863891255298678, 0.14265476210196928, 0.1366706116509518, 0.1306864611999343, 0.127870899219043, 0.1247023107489168, 0.11871816029789932, 0.11273400984688184, 0.10674985939586436, 0.10076570894484688, 0.0947815584938294, 0.08879740804281192, 0.08281325759179443, 0.07682910714077695, 0.07084495668975947, 0.06486080623874199, 0.05887665578772451, 0.05289250533670703, 0.04690835488568955, 0.04092420443467207, 0.036385146082816316, 0.03494005398365459, 0.028955903532637106, 0.022971753081619625, 0.016987602630602144, 0.011003452179584662, 0.005019301728567179, 0.0, 0.0009648487224503037, 0.006948999173467786, 0.009368230210039876, 0.013356804723542347, 0.023222844639974864, 0.03308888455640738, 0.04295492447283989, 0.052820964389272404, 0.06268700430570492, 0.06798510762811706, 0.07255304422213743, 0.08241908413856995, 0.09228512405500247, 0.10215116397143499, 0.11201720388786751, 0.12188324380430003, 0.13174928372073255, 0.14161532363716506, 0.15148136355359756, 0.16134740347003007, 0.17121344338646258, 0.18107948330289508, 0.18524577823470173, 0.1909455232193276, 0.2008115631357601, 0.2106776030521926, 0.2205436429686251, 0.23040968288505762, 0.2357897024207709];4.582733465224322e-09;False;2.1481896169386387
1;380;2.1146774002421678;16.248007340264717;[[0.22093787818774197, 0.00463457860295277, 0.21226225963964518]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.23028462361457197, 0.018000000000000002, 0.2122103721803123];[];False;30;;[0.12361865416052112, 0.12359803212664049, 0.08647837114151016, 0.04935871015637984, 0.012239049171249516, 0.0, 0.024880611813880807, 0.06200027279901113, 0.09911993378414145, 0.13623959476927178, 0.1733592557544021, 0.2104789167395324, 0.2475985777246627, 0.284718238709793, 0.3218378996949233, 0.35895756068005363, 0.39607722166518394, 0.43319688265031425, 0.47031654363544456, 0.5, 0.49256379537942513, 0.4554441343942948, 0.4183244734091645, 0.3812048124240342, 0.3440851514389039, 0.3069654904537736, 0.2698458294686433, 0.23272616848351296, 0.19560650749838265, 0.15848684651325234, 0.12136718552812202, 0.0842475245429917, 0.047127863557861374, 0.01000820257273105, 0.0, 0.027111458412399272, 0.0642311193975296, 0.10135078038265992, 0.13847044136779024, 0.17559010235292055, 0.21270976333805086, 0.24982942432318117, 0.2869490853083115, 0.3240687462934418, 0.3611884072785721, 0.3983080682637024, 0.4354277292488327, 0.472547390233963, 0.5, 0.49033294878090666, 0.45321328779577635, 0.41609362681064604, 0.37897396582551574, 0.3418543048403854, 0.3047346438552551, 0.2676149828701248, 0.2304953218849945, 0.22093787818774197, 0.23028462361457197];[0.017990000000000003, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.0059349379610644055, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.003605951121804892, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.013146840204674182, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.013312270712456525, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.00463457860295277, 0.018000000000000002];[0.19242912037289153, 0.1924293353325816, 0.19281626277471986, 0.1932031902168581, 0.19359011765899636, 0.19371769490146992, 0.19397704510113462, 0.19436397254327287, 0.19475089998541112, 0.19513782742754937, 0.19552475486968762, 0.19591168231182587, 0.19629860975396413, 0.19668553719610238, 0.19707246463824063, 0.19745939208037888, 0.19784631952251713, 0.19823324696465539, 0.19862017440679364, 0.19892958843537437, 0.1990071018489319, 0.19939402929107014, 0.1997809567332084, 0.20016788417534664, 0.2005548116174849, 0.20094173905962315, 0.2013286665017614, 0.20171559394389965, 0.2021025213860379, 0.20248944882817616, 0.2028763762703144, 0.20326330371245266, 0.2036502311545909, 0.20403715859672916, 0.2041414819692788, 0.20442408603886741, 0.20481101348100567, 0.20519794092314392, 0.20558486836528217, 0.20597179580742042, 0.20635872324955867, 0.20674565069169692, 0.20713257813383518, 0.20751950557597343, 0.20790643301811168, 0.20829336046024993, 0.20868028790238818, 0.20906721534452644, 0.20935337550318325, 0.2094541427866647, 0.20984107022880294, 0.2102279976709412, 0.21061492511307944, 0.2110018525552177, 0.21138877999735595, 0.2117757074394942, 0.21216263488163245, 0.21226225963964518, 0.2122103721803123];4.5635369785668495e-09;False;2.1309868708498563
2;380;3.436552399982904;0;[];0;0;380;[];[0.2629642535606813, 0.01564996483709639, 0.21742191443243125];False;16;0.27532653351515757;[0.17168503230767734, 0.13692744080476324, 0.10215052879517715, 0.06737361678559106, 0.03259670477600497, 0.0, 0.002180207233581114, 0.036957119243167205, 0.0717340312527533, 0.10651094326233938, 0.14128785527192547, 0.17606476728151155, 0.21084167929109765, 0.24561859130068375, 0.2534816061134184, 0.2803955033102698, 0.3151724153198559, 0.349949327329442, 0.3847262393390281, 0.4195031513486142, 0.4542800633582003, 0.4890569753677864, 0.5, 0.4761661126226275, 0.4413892006130414, 0.4066122886034553, 0.37183537659386917, 0.33705846458428307, 0.30228155257469697, 0.26750464056511086, 0.2629642535606813];[0.017990000000000003, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0011284420593077014, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.01393022328750146, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.005663942886175445, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.0, 0.018000000000000002, 0.01564996483709639];[0.19116896489814758, 0.17554080363262564, 0.15990395522910175, 0.14426710682557786, 0.12863025842205397, 0.11397370320817202, 0.11299341001853008, 0.09735656161500619, 0.0817197132114823, 0.06608286480795841, 0.050446016404434524, 0.034809168000910634, 0.019172319597386748, 0.0035354711938628616, 0.0, 0.012101377209661023, 0.02773822561318491, 0.0433750740167088, 0.05901192242023269, 0.07464877082375658, 0.09028561922728047, 0.10592246763080436, 0.11084281297954564, 0.12155931603432825, 0.13719616443785213, 0.15283301284137601, 0.1684698612448999, 0.1841067096484238, 0.19974355805194768, 0.21538040645547157, 0.21742191443243125];2.326059228740005e-09;False;1.1017893215473296
3;380;1.4158281313010626;8.019115604461062;[[0.16614242914383032, 0.003985954272546079, 0.08533865332493154]];6.073366927803459;-0.045996664316686066;506.3272559178258;[];[];False;17;;[0.144936195172882, 0.14486090100149748, 0.04843022204138325, 0.009331392509372469, 0.0, 0.12619811598275255, 0.2617276244748776, 0.3972571329670026, 0.433872761519036, 0.5, 0.46721335854087237, 0.33168385004874734, 0.1961543415566223, 0.16614242914383032, 0.07793262025942008, 0.0, 0.0284310540879891, 0.13479472843539828, 0.1383179355620452, 0.24115840278280745, 0.34752207713021666, 0.45388575147762583, 0.5, 0.4706253580958512];[0.017990000000000003, 0.018000000000000002, 0.005192809591108991, 0.0, 0.0012393246831442918, 0.018000000000000002, 0.0, 0.018000000000000002, 0.013136990303665885, 0.004354472711000708, 0.0, 0.018000000000000002, 0.0, 0.003985954272546079, 0.008046175038918434, 0.01163334575334259, 0.012942002439915579, 0.017837829840912728, 0.018000000000000002, 0.01326634275809013, 0.008370515357092982, 0.003474687956095835, 0.0013520892128931383, 0.0];[0.10004704140442996, 0.09996898448383135, 0.0, 0.04053347259369875, 0.05020725943251011, 0.18103592967122886, 0.32153838674875895, 0.46204084382628907, 0.5, 0.4314463721613282, 0.3974566990961808, 0.2569542420186507, 0.1164517849411206, 0.08533865332493154, 0.5, 0.13365020653163262, 0.0, 0.5, 0.4834379211311407, 0.0, 0.5, 0.0, 0.21677630452927948, 0.3548621786981436];1.0297709860645629e-08;True;4.758664199404294
4;380;1.9078673102919996;0;[];0;0;380;[0.055195899319360496, 0.018000000000000002, 0.17058640241847323];[];False;0;;[0.0551983205720562, 0.055195899319360496];[0.017990000000000003, 0.018000000000000002];[0.17058539654405944, 0.17058640241847323];2.1825225822333853e-14;False;1.033800019117709e-05
5;380;1.0205770522431035;0;[];0;0;380;[0.08451003132355306, 0.018000000000000002, 0.17478815664090902];[];False;0;;[0.08451070859732254, 0.08451003132355306];[0.017990000000000003, 0.018000000000000002];[0.1747846506577106, 0.17478815664090902];2.2417215950587138e-14;False;1.0618409388720624e-05
6;380;0.3180589451435777;0;[];0;0;380;[0.15122474804917038, 0.018000000000000002, 0.033965852905251004];[];False;1;;[0.18384502812692027, 0.16753941994134872, 0.15122474804917038];[0.017990000000000003, 0.0, 0.018000000000000002];[0.051684714812383264, 0.0428277454956478, 0.033965852905251004];1.0915603504092572e-10;False;0.051704166559716144
7;380;0.8912281650201029;0;[];0;0;380;[0.0730575301873039, 0.018000000000000002, 0.1310866851102973];[];False;1;;[0.12025552593752037, 0.09666308516101595, 0.0730575301873039];[0.017990000000000003, 0.0, 0.018000000000000002];[0.05056271527356516, 0.09081351319973385, 0.1310866851102973];2.111908224412858e-10;False;0.10003519691140914
8;380;0.17321366415072167;0;[];0;0;380;[0.0037666951399606676, 0.018000000000000002, 0.06848025652618214];[];False;2;;[0.017046468951282253, 0.006642778426095808, 0.0, 0.0037666951399606676];[0.017990000000000003, 0.0, 0.011486653086821032, 0.018000000000000002];[0.06781957073011245, 0.06814982184073468, 0.06836068787404512, 0.06848025652618214];8.778245055758522e-11;False;0.04158009626263667
9;380;1.1657182747920445;0;[];0;0;380;[0.07232434841066465, 0.018000000000000002, 0.15516927175390133];[];False;1;;[0.11681352944658781, 0.09457511969842838, 0.07232434841066465];[0.017990000000000003, 0.0, 0.018000000000000002];[0.14972036275079392, 0.15244406024915186, 0.15516927175390133];1.2135542098018395e-10;False;0.05748267511669311
