Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;1.073932124650726;2.58961387821321;[[0.24994261551999725, 0.004723084251517763, 0.009368230210039737]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.28408602418931056, 0.009984304808838777, 0.2358822134284926];False;43;0.2523603297418939;[0.1789329903381577, 0.17891482068925404, 0.15711124200487028, 0.13530766332048652, 0.11350408463610276, 0.091700505951719, 0.06989692726733523, 0.048093348582951466, 0.026289769898567697, 0.004486191214183928, 0.0, 0.01731738747019984, 0.03912096615458361, 0.06092454483896738, 0.08272812352335115, 0.10453170220773492, 0.12633528089211868, 0.14813885957650244, 0.1699424382608862, 0.19174601694526996, 0.21354959562965373, 0.2353531743140375, 0.2571567529984213, 0.27896033168280504, 0.3007639103671888, 0.32256748905157256, 0.3443710677359563, 0.3661746464203401, 0.38797822510472385, 0.4097818037891076, 0.4315853824734914, 0.45338896115787514, 0.4751925398422589, 0.49699611852664266, 0.5, 0.4812003027889736, 0.4593967241045898, 0.43759314542020605, 0.4157895667358223, 0.39398598805143853, 0.37218240936705477, 0.350378830682671, 0.32857525199828724, 0.3067716733139035, 0.30114310242034553, 0.28496809462951966, 0.2631645159451359, 0.24994261551999725, 0.23293531676897694, 0.20488942589071432, 0.1768435350124517, 0.14879764413418908, 0.12075175325592646, 0.09270586237766384, 0.06465997149940123, 0.036614080621138606, 0.00856818974287599, 0.0, 0.019477701135386626, 0.04752359201364924, 0.07556948289191186, 0.10361537377017448, 0.13166126464843708, 0.1597071555266997, 0.18775304640496232, 0.21579893728322494, 0.24384482816148756, 0.27189071903975015, 0.29993660991801274, 0.32798250079627533, 0.3560283916745379, 0.3840742825528005, 0.4121201734310631, 0.4401660643093257, 0.4682119551875883, 0.4962578460658509, 0.5, 0.4756962630558865, 0.44765037217762393, 0.41960448129936134, 0.39155859042109875, 0.36351269954283616, 0.33546680866457357, 0.307420917786311, 0.28408602418931056];[0.01199, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.009530942266428744, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.0016532413418034661, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.00890221262755041, 0.0, 0.012, 0.004723084251517763, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.00833392722802745, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.010398843973090035, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.009984304808838777];[0.1606105379830501, 0.16060721345502177, 0.1566177798210101, 0.15262834618699844, 0.14863891255298678, 0.14464947891897512, 0.14066004528496345, 0.1366706116509518, 0.13268117801694013, 0.12869174438292846, 0.127870899219043, 0.12470231074891681, 0.12071287711490516, 0.11672344348089352, 0.11273400984688187, 0.10874457621287022, 0.10475514257885857, 0.10076570894484692, 0.09677627531083527, 0.09278684167682362, 0.08879740804281197, 0.08480797440880032, 0.08081854077478867, 0.07682910714077702, 0.07283967350676537, 0.06885023987275372, 0.06486080623874207, 0.06087137260473042, 0.05688193897071876, 0.052892505336707106, 0.04890307170269545, 0.044913638068683794, 0.04092420443467214, 0.03693477080066048, 0.03638514608281637, 0.032945337166648825, 0.02895590353263717, 0.024966469898625512, 0.020977036264613856, 0.0169876026306022, 0.012998168996590545, 0.009008735362578891, 0.005019301728567236, 0.0010298680945555819, 0.0, 0.002959565539456073, 0.006948999173467727, 0.009368230210039737, 0.013356804723542079, 0.01993416466783042, 0.026511524612118764, 0.03308888455640711, 0.03966624450069545, 0.04624360444498379, 0.052820964389272126, 0.059398324333560466, 0.0659756842778488, 0.067985107628117, 0.07255304422213715, 0.0791304041664255, 0.08570776411071385, 0.0922851240550022, 0.09886248399929054, 0.10543984394357889, 0.11201720388786723, 0.11859456383215558, 0.12517192377644393, 0.13174928372073227, 0.13832664366502062, 0.14490400360930897, 0.15148136355359731, 0.15805872349788566, 0.164636083442174, 0.17121344338646236, 0.1777908033307507, 0.18436816327503905, 0.18524577823470184, 0.1909455232193274, 0.19752288316361574, 0.2041002431079041, 0.21067760305219244, 0.21725496299648078, 0.22383232294076913, 0.23040968288505748, 0.2358822134284926];4.557053725999398e-09;False;2.1486285357487387
1;380;2.1146774002421678;16.248007340264717;[[0.22093787818774294, 0.0013654213970474205, 0.21226225963964518]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.2283748826764582, 0.012, 0.21222097390323696];[];False;42;;[0.12361865416052112, 0.12359803212664049, 0.09885159146988694, 0.07410515081313339, 0.04935871015637984, 0.024612269499626294, 0.0, 0.00013417115712725138, 0.024880611813880796, 0.04962705247063434, 0.07437349312738789, 0.09911993378414144, 0.12386637444089499, 0.14861281509764854, 0.1733592557544021, 0.19810569641115564, 0.22285213706790918, 0.24759857772466273, 0.2723450183814163, 0.2970914590381698, 0.3218378996949233, 0.34658434035167685, 0.37133078100843037, 0.3960772216651839, 0.4208236623219374, 0.44557010297869093, 0.47031654363544445, 0.49506298429219797, 0.5, 0.4801905750510485, 0.455444134394295, 0.43069769373754146, 0.40595125308078794, 0.3812048124240344, 0.3564583717672809, 0.3317119311105274, 0.30696549045377386, 0.28221904979702034, 0.2574726091402668, 0.23272616848351327, 0.20797972782675972, 0.18323328717000617, 0.15848684651325262, 0.13374040585649907, 0.10899396519974552, 0.08424752454299198, 0.059501083886238426, 0.03475464322948488, 0.010008202572731332, 0.0, 0.014738238084022215, 0.03948467874077576, 0.0642311193975293, 0.08897756005428285, 0.1137240007110364, 0.13847044136778994, 0.16321688202454349, 0.18796332268129703, 0.21270976333805058, 0.23745620399480413, 0.2622026446515577, 0.2869490853083112, 0.3116955259650647, 0.33644196662181824, 0.36118840727857177, 0.3859348479353253, 0.4106812885920788, 0.43542772924883233, 0.46017416990558585, 0.48492061056233937, 0.5, 0.4903329487809071, 0.4655865081241536, 0.44084006746740007, 0.41609362681064654, 0.391347186153893, 0.3666007454971395, 0.341854304840386, 0.31710786418363246, 0.29236142352687894, 0.2676149828701254, 0.24286854221337187, 0.22093787818774294, 0.2283748826764582];[0.01199, 0.012, 0.0, 0.012, 0.0, 0.012, 6.506203893559201e-05, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.002394048878195177, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.004853159795325957, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.007312270712456734, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0013654213970474205, 0.012];[0.19242912037289153, 0.1924293353325816, 0.19268728696067378, 0.19294523858876594, 0.1932031902168581, 0.19346114184495028, 0.19371769490146992, 0.19371909347304245, 0.19397704510113462, 0.19423499672922678, 0.19449294835731895, 0.19475089998541112, 0.1950088516135033, 0.19526680324159545, 0.19552475486968762, 0.1957827064977798, 0.19604065812587196, 0.19629860975396413, 0.1965565613820563, 0.19681451301014846, 0.19707246463824063, 0.1973304162663328, 0.19758836789442497, 0.19784631952251713, 0.1981042711506093, 0.19836222277870147, 0.19862017440679364, 0.1988781260348858, 0.19892958843537437, 0.19913607766297797, 0.19939402929107014, 0.1996519809191623, 0.19990993254725448, 0.20016788417534664, 0.2004258358034388, 0.20068378743153098, 0.20094173905962315, 0.20119969068771532, 0.20145764231580748, 0.20171559394389965, 0.20197354557199182, 0.202231497200084, 0.20248944882817616, 0.20274740045626832, 0.2030053520843605, 0.20326330371245266, 0.20352125534054483, 0.203779206968637, 0.20403715859672916, 0.2041414819692788, 0.20429511022482133, 0.2045530618529135, 0.20481101348100567, 0.20506896510909783, 0.20532691673719, 0.20558486836528217, 0.20584281999337434, 0.2061007716214665, 0.20635872324955867, 0.20661667487765084, 0.206874626505743, 0.20713257813383518, 0.20739052976192734, 0.2076484813900195, 0.20790643301811168, 0.20816438464620385, 0.20842233627429602, 0.20868028790238818, 0.20893823953048035, 0.20919619115857252, 0.20935337550318325, 0.2094541427866647, 0.20971209441475686, 0.20997004604284902, 0.2102279976709412, 0.21048594929903336, 0.21074390092712553, 0.2110018525552177, 0.21125980418330986, 0.21151775581140203, 0.2117757074394942, 0.21203365906758637, 0.21226225963964518, 0.21222097390323696];4.498436955641544e-09;False;2.1276544955388657
2;380;3.436552399982904;0;[];0;0;380;[];[0.2666837870654707, 0.00042486126972567263, 0.2157494893036507];True;23;0.27532653351515757;[0.17168503230767734, 0.14851974480795863, 0.1253351368015679, 0.10215052879517719, 0.07896592078878648, 0.05578131278239575, 0.03259670477600503, 0.009412096769614305, 0.0, 0.013772511236776419, 0.03695711924316714, 0.060141727249557866, 0.0833263352559486, 0.10651094326233931, 0.12969555126873003, 0.15288015927512075, 0.17606476728151146, 0.19924937528790218, 0.2224339832942929, 0.24561859130068361, 0.2534816061134186, 0.26880319930707436, 0.2919878073134651, 0.3151724153198558, 0.3383570233262465, 0.3615416313326372, 0.38472623933902794, 0.40791084734541866, 0.4310954553518094, 0.4542800633582001, 0.4774646713645908, 0.5, 0.4993507206290185, 0.47616611262262776, 0.45298150461623704, 0.4297968966098463, 0.4066122886034556, 0.3834276805970649, 0.3602430725906742, 0.33705846458428346, 0.31387385657789274, 0.290689248571502, 0.2675046405651113, 0.2666837870654707];[0.01199, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.004871557940692328, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.007930223287501318, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.00033605711382442803, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.012, 0.0, 0.00042486126972567263];[0.19116896489814758, 0.18075308643380028, 0.17032852083145103, 0.15990395522910178, 0.14947938962675253, 0.13905482402440328, 0.12863025842205403, 0.11820569281970478, 0.11397370320817206, 0.10778112721735553, 0.09735656161500628, 0.08693199601265703, 0.07650743041030778, 0.06608286480795852, 0.05565829920560927, 0.04523373360326001, 0.03480916800091075, 0.024384602398561495, 0.013960036796212239, 0.003535471193862983, 0.0, 0.006889094408486273, 0.01731366001083553, 0.027738225613184786, 0.03816279121553404, 0.0485873568178833, 0.05901192242023256, 0.06943648802258182, 0.07986105362493107, 0.09028561922728032, 0.10071018482962957, 0.11084281297954558, 0.11113475043197882, 0.12155931603432807, 0.13198388163667732, 0.14240844723902657, 0.15283301284137582, 0.16325757844372507, 0.17368214404607432, 0.18410670964842357, 0.19453127525077282, 0.20495584085312207, 0.21538040645547132, 0.2157494893036507];2.316538311602672e-09;False;1.0972795288887245
3;380;1.4158281313010626;8.019115604461062;[[0.16614242914383012, 0.0020140457274538965, 0.08533865332493147]];6.073366927803459;-0.045996664316686066;506.3272559178258;[];[];False;19;;[0.144936195172882, 0.14486090100149748, 0.05450789534008081, 0.048430222041383246, 0.0, 0.03584511032133587, 0.12619811598275255, 0.21655112164416923, 0.3069041273055859, 0.3972571329670026, 0.4338727615190361, 0.4876101386284193, 0.5, 0.422036855710164, 0.33168385004874734, 0.24133084438733066, 0.16614242914383012, 0.07793262025941985, 0.0, 0.028431054087989314, 0.05080614793976633, 0.1347947284353985, 0.24115840278280767, 0.31151061883450204, 0.3475220771302169, 0.45388575147762605, 0.5, 0.43975057417496477];[0.01199, 0.012, 0.0, 0.0008071904088910116, 0.007239324683144292, 0.012, 0.0, 0.012, 0.0, 0.012, 0.00713699030366587, 0.0, 0.001645527288999291, 0.012, 0.0, 0.012, 0.0020140457274538965, 0.006074266493826252, 0.009661437208250398, 0.010970093894823398, 0.012, 0.008134078704179456, 0.0032382513031823084, 0.0, 0.0016575760978148385, 0.006553403498811986, 0.008676002242014673, 0.011449230899809133];[0.10004704140442996, 0.09996898448383135, 0.006300679765477962, 0.0, 0.050207259432510094, 0.08736762495287542, 0.1810359296712288, 0.2747042343895822, 0.36837253910793555, 0.46204084382628896, 0.5, 0.4442908514553576, 0.4314463721613283, 0.3506225467370042, 0.2569542420186508, 0.16328593730029742, 0.08533865332493147, 0.5, 0.13365020653163362, 0.0, 0.10518202755338542, 0.5, 0.0, 0.3307154274395748, 0.5, 0.0, 0.21677630452927843, 0.5];1.0405916334909742e-08;True;4.907056446815448
4;380;1.9078673102919996;0;[];0;0;380;[0.055195899319360496, 0.012, 0.17058640241847323];[];False;0;;[0.0551983205720562, 0.055195899319360496];[0.01199, 0.012];[0.17058539654405944, 0.17058640241847323];2.1825225822333853e-14;False;1.033800019117709e-05
5;380;1.0205770522431035;0;[];0;0;380;[0.08451003132355306, 0.012, 0.17478815664090902];[];False;0;;[0.08451070859732254, 0.08451003132355306];[0.01199, 0.012];[0.1747846506577106, 0.17478815664090902];2.2417215950587138e-14;False;1.0618409388720624e-05
6;380;0.3180589451435777;0;[];0;0;380;[0.16210119597728925, 0.012, 0.03987378129884887];[];False;1;;[0.18384502812692027, 0.17297764390540815, 0.16210119597728925];[0.01199, 0.0, 0.012];[0.051684714812383264, 0.045781709692446736, 0.03987378129884887];7.276058017871099e-11;False;0.034464655620105325
7;380;0.8912281650201029;0;[];0;0;380;[0.08879456683644527, 0.012, 0.10423790383658832];[];False;1;;[0.12025552593752037, 0.10453160348558663, 0.08879456683644527];[0.01199, 0.0, 0.012];[0.05056271527356516, 0.07738912256287936, 0.10423790383658832];1.4077432148837025e-10;False;0.06668086618240357
8;380;0.17321366415072167;0;[];0;0;380;[0.0031729539040769835, 0.012, 0.06825996673588383];[];False;1;;[0.017046468951282253, 0.010112602948114634, 0.0031729539040769835];[0.01199, 0.0, 0.012];[0.06781957073011245, 0.06803967694558552, 0.06825996673588383];5.851350344196914e-11;False;0.027716213096433837
9;380;1.1657182747920445;0;[];0;0;380;[0.08715819593584048, 0.012, 0.15335246408406836];[];False;1;;[0.11681352944658781, 0.1019920434610163, 0.08715819593584048];[0.01199, 0.0, 0.012];[0.14972036275079392, 0.1515356564142354, 0.15335246408406836];8.089237425158692e-11;False;0.03831645946233586
