Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014319094995343014;2.265912143436559;[[0.0003350643138946465, 0.010626401688723107, 0.006753273819081735]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.03938470145474694, 0.014378695518115, 0.0160684065598165];False;1;0.2523603297418939;[0.010048620033148074, 0.0003350643138946465, 0.0, 0.023909669540522115, 0.03938470145474694];[0.020900000000000002, 0.010626401688723107, 0.010769765712500726, 0.021, 0.014378695518115];[0.0090196573949896, 0.006753273819081735, 0.006831853551368978, 0.01243918131997589, 0.0160684065598165];1.245771242794073e-10;False;0.058514775911494565
1;380;0.02819569866989557;14.217006422731629;[[0.01090384883599908, 0.0009276059949969336, 0.011070985190714536]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.02494093388542677, 0.021, 0.01099305981173036];[];False;2;;[0.006942246269514871, 0.0, 0.010145444785140064, 0.01090384883599908, 0.02494093388542677];[0.020900000000000002, 0.012408920276661056, 0.0, 0.0009276059949969336, 0.021];[0.010806543333824489, 0.010909412924266787, 0.011059747226650334, 0.011070985190714536, 0.01099305981173036];1.6597542055262065e-10;False;0.052689510748492874
2;380;0.04582069866643872;1.9931269507859886;[[0.037765830070134995, 0.011034706495740272, 0.006256511458589411]];2.966560172624361;-0.9249614865221232;473.2693773900932;[];[0.03993102671433345, 0.0081617701989453, 0.014086362450220354];False;3;0.23373679830588984;[0.009641585108359416, 0.027410563092883262, 0.02804778902257153, 0.037765830070134995, 0.0384317427467436, 0.03993102671433345];[0.020900000000000002, 0.0007235615769855437, 0.0, 0.011034706495740272, 0.010151126381088378, 0.0081617701989453];[0.010735774810231035, 0.0, 0.0003850032393721086, 0.006256511458589411, 0.0, 0.014086362450220354];1.7053498897263783e-10;False;0.06647921648217814
3;380;0.04009557802230531;0.049494261353045646;[[0.005548439319830259, 0.0028881623546751292, 0.04309550744330681]];5.058139014558932;0.09755326393340501;428.9659788801306;[];[0.011920982046066685, 0.0011785365401040056, 0.04941839913287194];False;2;0.2683799504570655;[0.0072695549839812395, 0.005757402979785506, 0.005548439319830259, 0.0, 0.011920982046066685];[0.020900000000000002, 0.0, 0.0028881623546751292, 0.002345170409316198, 0.0011785365401040056];[0.01086483153353099, 0.039182324766963816, 0.04309550744330681, 0.04510371253096341, 0.04941839913287194];1.8848594125788575e-10;False;0.05875254622732395
4;380;2.2869456607377323e-05;1.376708877517115;[[0.008573661938693841, 0.020884276446335275, 0.0047598413879940925]];5.4513090114444696;-0.5377190278181729;455.86529629651864;[];[0.016969497073395318, 0.005883487511635036, 0.031856383616651274];False;1;0.23373679830588984;[0.008564485768207055, 0.008573661938693841, 0.008379603421970102, 0.0, 0.016969497073395318];[0.020900000000000002, 0.020884276446335275, 0.021, 0.01600296352531657, 0.005883487511635036];[0.004746000152468798, 0.0047598413879940925, 0.004965701391087159, 0.013854902522213898, 0.031856383616651274];1.4911471446305848e-10;False;0.04025589802650728
5;380;0.06855508855301445;0;[];0;0;380;[0.034650962088562554, 0.021, 0.010632207584838037];[];False;2;;[0.01035860766209299, 0.0, 0.012092466509475049, 0.034650962088562554];[0.020900000000000002, 0.011257035993764973, 0.0, 0.021];[0.0022736983888784475, 0.004197345246215507, 0.006442978632209126, 0.010632207584838037];1.3101708037669122e-10;False;0.06205913345445671
6;380;0.01418311848966999;4.291304130899948;[[0.004484296372920442, 0.01290234907746096, 0.005226511609513885]];0.6852306551869657;0.10271501054700988;511.9184981959861;[];[0.02262754849498879, 0.01477251502417854, 0.027541796435173772];False;1;0.15546335832333966;[0.009557835684430454, 0.00699599801629475, 0.004484296372920442, 0.02262754849498879];[0.020900000000000002, 0.016861658689924917, 0.01290234907746096, 0.01477251502417854];[0.005330837900083288, 0.0, 0.005226511609513885, 0.027541796435173772];1.1725401156668847e-10;False;0.04300406668856736
7;380;0.018485733687439138;1.7009030004287715;[[0.024821476768810108, 0.01881125579651697, 0.011180716848605575]];2.795948511750474;0.19378429057174132;464.8436421268753;[];[0.03608543183210535, 0.02097822710396107, 0.020696006971907037];False;1;0.23373679830588984;[0.006514546844808243, 0.024821476768810108, 0.028772293448317166, 0.03597448542837324, 0.03608543183210535];[0.020900000000000002, 0.01881125579651697, 0.019586591615778665, 0.021, 0.02097822710396107];[0.0096921556731669, 0.011180716848605575, 0.0, 0.02038203129899513, 0.020696006971907037];2.70818218944007e-10;False;0.05236623827406609
8;380;0.018974893182205722;4.960137716265885;[[0.0059967076270009655, 0.012360846205780783, 0.007594295129126936]];2.9941325274090542;-0.9620250205083175;469.2708302065761;[];[0.023492436764356105, 0.0007317305603839232, 0.022641759569637706];False;2;0.27532653351515757;[0.006850247068562174, 0.0028332006338641644, 0.0, 0.0059967076270009655];[0.020900000000000002, 0.018229937084914532, 0.016346756477855887, 0.012360846205780783];[0.0034549210785928207, 0.0, 0.0024367367290728656, 0.007594295129126936];9.46139881328142e-11;False;0.018974893182205722
9;380;0.05130042155391339;0;[];0;0;380;[];[0.02604878458694991, 0.015727040130259794, 0.024435401259858828];False;0;0.27532653351515757;[0.01043356741279102, 0.02604878458694991];[0.020900000000000002, 0.015727040130259794];[0.01098823408976074, 0.024435401259858828];4.4855221510929355e-11;False;0.02124666623521566
10;380;0.03338680618132092;10.46864266200862;[[0.013399496661210063, 0.002414924982001016, 0.017989076843255625]];5.623695689488474;0.18058223071195958;492.4594622177664;[];[0.024864580238284424, 0.01589309130530551, 0.025696574345346265];True;2;0.27532653351515757;[0.006433139106881848, 0.0, 0.011345261976248983, 0.013399496661210063];[0.020900000000000002, 0.013337305992527812, 0.0, 0.002414924982001016];[0.004656422997792037, 0.0089811541053821, 0.01660810054276836, 0.017989076843255625];1.1123189646525003e-10;False;0.03338680618132092
11;380;0.049764134087053595;0;[];0;0;380;[];[0.04425474182265993, 0.02046080540075207, 0.01776982598524208];False;0;0.27532653351515757;[0.006898370627872711, 0.04425474182265993];[0.020900000000000002, 0.02046080540075207];[0.005361700968910747, 0.01776982598524208];8.310734926849029e-11;False;0.03936563129380303
12;380;0.019893011399634956;0.43603762084228337;[[0.00861512336610358, 0.0015290648050940308, 0.005431913811598391]];1.527037849660306;0.4813525317351364;492.4594622177664;[];[0.033146726858535674, 0.007191079445365067, 0.016523717489543007];True;4;0.18846145777887674;[0.009440568501149669, 0.00861512336610358, 0.04589211584591896, 0.08609649402498687, 0.1, 0.07369912779594523, 0.033494749616877324, 0.0, 0.006709628562190578, 0.033146726858535674];[0.020900000000000002, 0.0015290648050940308, 0.021, 0.0, 0.007262234579896815, 0.021, 0.0, 0.017495351845054484, 0.021, 0.007191079445365067];[0.0009802385595401042, 0.005431913811598391, 0.007273387688144532, 0.00925947366811257, 0.00994630330060648, 0.011245559648080607, 0.013231645628048645, 0.014886277676337722, 0.01521773160801668, 0.016523717489543007];5.806169170118659e-10;False;0.2734517494473424
13;380;0.002120715321007911;2.9855053008069983;[[0.004300537154236242, 0.01980525323075321, 0.008758082282908653]];4.3835939157001675;-1.1421563534740098;416.37360196430393;[0.0037545665987531876, 0.021, 0.00830991475037727];[];False;0;;[0.0026234803887271595, 0.004300537154236242, 0.0037545665987531876];[0.020900000000000002, 0.01980525323075321, 0.021];[0.009455537363355854, 0.008758082282908653, 0.00830991475037727];6.362818020695437e-11;False;0.0035086482542922917
14;380;0.02015715357163507;1.61790164125345;[[0.007959733351707955, 0.019320459052154106, 0.013483822467890968]];3.6188191006985444;-0.21933559247714005;464.8436421268753;[];[0.030282124841492158, 0.017443867739652504, 0.021950976200567348];False;1;0.27532653351515757;[0.010829190574918574, 0.0, 0.007959733351707955];[0.020900000000000002, 0.019989615242900084, 0.019320459052154106];[0.006356955822302616, 0.010464599102380762, 0.013483822467890968];9.31131201044401e-11;False;0.02015715357163507
