Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014319094995343014;2.265912143436559;[[0.1481088883307781, 0.004626401688723106, 0.13939529433363468]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.18756381546927484, 0.001749262643528397, 0.21811770703747405];False;5;0.2523603297418939;[0.1578224440500315, 0.1481088883307781, 0.12386415447636133, 0.08880679087853306, 0.053749427280704795, 0.018692063682876528, 0.0, 0.016365299914951743, 0.051422663512780006, 0.08648002711060827, 0.12153739070843654, 0.1565947543062648, 0.18756381546927484];[0.0149, 0.004626401688723106, 0.015, 0.0, 0.015, 0.0, 0.007997776400405561, 0.015, 0.0, 0.015, 0.0, 0.015, 0.001749262643528397];[0.14166167790954254, 0.13939529433363468, 0.14508120183452883, 0.15330290176488925, 0.16152460169524968, 0.1697463016256101, 0.1741299894705603, 0.17796800155597053, 0.18618970148633096, 0.1944114014166914, 0.2026331013470518, 0.21085480127741224, 0.21811770703747405];8.323607145556289e-10;False;0.387817866257517
1;380;0.02819569866989557;14.217006422731629;[[0.09118800806863137, 0.006927605994996937, 0.1699907400998982]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.09683321816028634, 0.015, 0.16995940131878456];[];False;1;;[0.10903410317414533, 0.09685196936006119, 0.09118800806863137, 0.09683321816028634];[0.0149, 0.0, 0.006927605994996937, 0.015];[0.16972629824300817, 0.16990681202306104, 0.1699907400998982, 0.16995940131878456];1.0233598989161298e-10;False;0.038046227796299605
2;380;0.04582069866643872;0;[];0;0;380;[0.17776192184005649, 0.015, 0.15270518629585972];[];False;1;;[0.1514296014077626, 0.16455172764325354, 0.17776192184005649];[0.0149, 0.0, 0.015];[0.168614816137158, 0.16068660594868495, 0.15270518629585972];9.057162846811408e-11;False;0.04290125197515955
3;380;0.0188777084173475;7.01672615390343;[[0.12513333360787518, 0.0020153441616737947, 0.0747140283437188]];6.073366927803459;-0.045996664316686066;506.3272559178258;[];[0.19135751061630468, 0.013416857604349512, 0.2375090301111576];False;4;0.18846145777887674;[0.127836596874996, 0.12513333360787518, 0.045299743855075736, 0.0, 0.05042756305759253, 0.14615486997026078, 0.15696315223221433, 0.19135751061630468];[0.0149, 0.0020153441616737947, 0.005690014848163115, 0.007775122650094123, 0.010096259509060547, 0.014502504169957978, 0.015, 0.013416857604349512];[0.08824347351811213, 0.0747140283437188, 0.45, 0.2370525621975227, 0.0, 0.45, 0.3991918536649499, 0.2375090301111576];3.2574599103202192e-09;False;1.5400150799313346
4;380;0.025438230803893326;0.004002154906291032;[[0.02339311054763857, 0.01378352225224108, 0.1529348087256474], [0.020033206332670864, 0.01258367712190212, 0.15474827480567027]];5.182653841118659;0.3429920905438974;444.1743259711958;[];[];False;0;;[0.04868601281225722, 0.02339311054763857, 0.020033206332670864];[0.0149, 0.01378352225224108, 0.01258367712190212];[0.1504597008687339, 0.1529348087256474, 0.15474827480567027];1.622018588869789e-10;False;0.029440385710184362
5;380;0.04087704553268343;0;[];0;0;380;[0.07395335460292568, 0.015, 0.14243378310864288];[];False;1;;[0.09224970324236918, 0.08313212482338228, 0.07395335460292568];[0.0149, 0.0, 0.015];[0.16215495873960076, 0.15232734947868865, 0.14243378310864288];8.491218447480295e-11;False;0.04022053134660397
6;380;0.032509259540806745;2.4820457356922483;[[0.06372673890715802, 0.012033084592161918, 0.08982830810985845], [0.2850205112443701, 0.0004917906214675985, 0.4384964071140568]];0.5054559851533255;-0.368150838278916;450.370708338086;[];[];False;22;;[0.035710439401796794, 0.06372673890715802, 0.09492176048489698, 0.13380832527900474, 0.1726948900731125, 0.21158145486722027, 0.2496929733252163, 0.25046801966132803, 0.2893545844554358, 0.3282411492495436, 0.3671277140436514, 0.4060142788377592, 0.444900843631867, 0.45, 0.41796004502012457, 0.4162125915740253, 0.37732602677991756, 0.33843946198580976, 0.299552897191702, 0.2606663323975942, 0.22177976760348642, 0.18561306336546549, 0.18289320280937865, 0.1440066380152709, 0.10512007322116312, 0.06623350842705536, 0.027346943632947596, 0.0, 0.011539621161160174, 0.046733918289193536, 0.050426185955267946, 0.08931275074937571, 0.12819931554348346, 0.16708588033759122, 0.205972445131699, 0.24485900992580675, 0.27908089994385255, 0.2837455747199145, 0.2850205112443701];[0.0149, 0.012033084592161918, 0.0, 0.015, 0.0, 0.015, 0.000298964310764668, 0.0, 0.015, 0.0, 0.015, 0.0, 0.015, 0.013033064994890344, 0.0006740580411325244, 0.0, 0.015, 0.0, 0.015, 0.0, 0.015, 0.001049151771500386, 0.0, 0.015, 0.0, 0.015, 0.0, 0.010548737248098848, 0.015, 0.0014242455018682477, 0.0, 0.015, 0.0, 0.015, 0.0, 0.015, 0.001799339232236104, 0.0, 0.0004917906214675985];[0.10606775742200358, 0.08982830810985845, 0.15024553242675132, 0.22555941872185054, 0.30087330501694975, 0.376187191312049, 0.45, 0.44849892239285183, 0.3731850360977526, 0.2978711498026534, 0.22255726350755417, 0.14724337721245495, 0.07192949091735573, 0.06205365629571047, 0.0, 0.0033843953777434837, 0.07869828167284271, 0.15401216796794193, 0.22932605426304115, 0.30463994055814037, 0.3799538268532396, 0.45, 0.4447322868516612, 0.369418400556562, 0.2941045142614628, 0.21879062796636356, 0.14347674167126434, 0.0905123151605847, 0.06816285537616511, 0.0, 0.007151030918934116, 0.08246491721403333, 0.15777880350913254, 0.23309268980423176, 0.308406576099331, 0.3837204623944302, 0.45, 0.4409656513104706, 0.4384964071140568];5.772472421674914e-09;False;2.514554995233055
7;380;0.015856738833354377;3.235003395301849;[[0.18387904947648376, 0.0023328896596869694, 0.02200682858890129]];3.39470202102593;1.1881427252170127;489.0345374100244;[0.1769026840124246, 0.015, 0.050228636662293755];[];False;2;;[0.17434664174800887, 0.18387904947648376, 0.18294007789281563, 0.18175367133422085, 0.1769026840124246];[0.0149, 0.0023328896596869694, 0.0, 0.0029476457444199524, 0.015];[0.02038291140452328, 0.02200682858890129, 0.012284423770325082, 0.0, 0.050228636662293755];1.972103524099372e-10;False;0.09046948023252566
8;380;0.017143981649896264;3.3206063068860012;[[0.1038729185910983, 0.0008386079985093029, 0.0864513684988142]];1.189980812879952;-0.6771070840808314;428.9659788801306;[0.12357542835090346, 0.015, 0.09657221322889467];[];False;2;;[0.10982562929438906, 0.10419009980617555, 0.1038729185910983, 0.10491610889398574, 0.12357542835090346];[0.0149, 0.0, 0.0008386079985093029, 0.0, 0.015];[0.08316844901089397, 0.08627644308347297, 0.0864513684988142, 0.08698723764483479, 0.09657221322889467];1.2624783582848702e-10;False;0.04437414676537175
9;380;0.0418741152045799;8.977573771934845;[[0.14338866225742528, 0.0047948486061659586, 0.05842446399492571]];5.29333369591763;0.9212301089664469;506.3272559178258;[0.1283540757721695, 0.015, 0.07474362735552088];[];False;2;;[0.12272963980216163, 0.13835907878586917, 0.14338866225742528, 0.13974687809997255, 0.1283540757721695];[0.0149, 0.0, 0.0047948486061659586, 0.0, 0.015];[0.08906364240655328, 0.06588378621866033, 0.05842446399492571, 0.062377407472804625, 0.07474362735552088];1.969866643791375e-10;False;0.07160944629258795
