Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014319094995343014;2.265912143436559;[[0.21144052719515666, 0.0066264016887231025, 0.19624187455415734]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.26303745296403125, 0.005641374064703774, 0.30751708683720574];False;7;0.2523603297418939;[0.22115408291441008, 0.21144052719515666, 0.18719579334073988, 0.1474641145965345, 0.10773243585232911, 0.06800075710812373, 0.02826907836391835, 0.0, 0.01146260038028702, 0.0511942791244924, 0.09092595786869778, 0.13065763661290317, 0.17038931535710855, 0.21012099410131393, 0.24985267284551932, 0.26303745296403125];[0.016900000000000002, 0.0066264016887231025, 0.017, 0.0, 0.017, 0.0, 0.017, 0.00490450473334956, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.005641374064703774];[0.1985082581300652, 0.19624187455415734, 0.2019277820550515, 0.21124570864279332, 0.22056363523053515, 0.22988156181827699, 0.23919948840601882, 0.24582919057878513, 0.24851741499376062, 0.25783534158150245, 0.2671532681692443, 0.2764711947569861, 0.28578912134472795, 0.2951070479324698, 0.3044249745202116, 0.30751708683720574];1.1643085590582634e-09;False;0.5422647413770519
1;380;0.02819569866989557;14.217006422731629;[[0.13494166102775867, 0.004927605994996939, 0.23809920648954833]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.14338416277200455, 0.017, 0.23805233884247784];[];False;1;;[0.15278775613327264, 0.13897043657233157, 0.13494166102775867, 0.14338416277200455];[0.016900000000000002, 0.0, 0.004927605994996939, 0.017];[0.23783476463265826, 0.23803950845030214, 0.23809920648954833, 0.23805233884247784];1.2354913344528222e-10;False;0.04292732211369736
2;380;0.04582069866643872;1.9931269507859886;[[0.24032013906928235, 0.015034706495740275, 0.21928497615130624]];2.966560172624361;-0.9249614865221232;473.2693773900932;[0.2644631870999116, 0.017, 0.007548454048862519];[];False;3;;[0.21219589410750678, 0.2270793795692381, 0.24032013906928235, 0.25165108855375284, 0.26365976633209154, 0.2644631870999116];[0.016900000000000002, 0.0, 0.015034706495740275, 0.0, 0.01593396440842734, 0.017];[0.23627726242012667, 0.22728486294461026, 0.21928497615130624, 0.11282624999019687, 0.0, 0.007548454048862519];5.89001506421269e-10;False;0.2761737195818422
3;380;0.04009557802230531;0.049494261353045646;[[0.15827018268078064, 0.006888162354675112, 0.27134827075278134], [0.11192631280498806, 0.002352770218479304, 0.2881219957412902]];5.058139014558932;0.09755326393340501;428.9659788801306;[];[];False;1;;[0.15999129834493162, 0.1587685534228786, 0.15827018268078064, 0.11192631280498806];[0.016900000000000002, 0.0, 0.006888162354675112, 0.002352770218479304];[0.23911759484300552, 0.26201547214659476, 0.27134827075278134, 0.2881219957412902];2.79326458664573e-10;False;0.08958983937535095
4;380;2.2869456607377323e-05;1.376708877517115;[[0.18849983353968233, 0.01688427644633527, 0.10446572694406127], [0.5144544280172337, 0.005893351564813972, 0.1683346173949548]];5.4513090114444696;-0.5377190278181729;455.86529629651864;[];[];False;18;;[0.18849065736919557, 0.18849983353968233, 0.1883057750229586, 0.15979822682009776, 0.13129067861723692, 0.10278313041437608, 0.07427558221151523, 0.04576803400865438, 0.017260485805793535, 0.0, 0.01124706239706731, 0.03975461059992816, 0.068262158802789, 0.09676970700564985, 0.12527725520851068, 0.15378480341137152, 0.18229235161423235, 0.21079989981709318, 0.23930744801995402, 0.26781499622281485, 0.278626585240841, 0.29632254442567574, 0.32483009262853657, 0.3533376408313974, 0.38184518903425824, 0.41035273723711907, 0.4388602854399799, 0.46736783364284074, 0.49587538184570157, 0.5243829300485624, 0.5528904782514232, 0.5813980264542841, 0.6, 0.5900944253428551, 0.5615868771399942, 0.5330793289371334, 0.5144544280172337];[0.016900000000000002, 0.01688427644633527, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.006706997718272966, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.010552689554410737, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.017, 0.0, 0.011092976078715715, 0.017, 0.0, 0.017, 0.005893351564813972];[0.10445188570853597, 0.10446572694406127, 0.10467158694715434, 0.13491279491006558, 0.16515400287297682, 0.19539521083588807, 0.2256364187987993, 0.25587762676171055, 0.2861188347246218, 0.3044290007578234, 0.3163600426875331, 0.34660125065044434, 0.3768424586133556, 0.4070836665762668, 0.43732487453917807, 0.4675660825020893, 0.49780729046500055, 0.5280484984279118, 0.5582897063908231, 0.5885309143537344, 0.6, 0.5812278776833543, 0.550986669720443, 0.5207454617575317, 0.4905042537946204, 0.4602630458317092, 0.43002183786879794, 0.3997806299058867, 0.36953942194297545, 0.3392982139800642, 0.30905700601715297, 0.2788157980542417, 0.2590825629645922, 0.24857459009133046, 0.21833338212841918, 0.18809217416550794, 0.1683346173949548];2.9912161761198673e-09;False;1.3767317469737224
5;380;0.06855508855301445;0;[];0;0;380;[0.19156055854015822, 0.017, 0.05680308371657703];[];False;1;;[0.2279764156892566, 0.20982219781846714, 0.19156055854015822];[0.016900000000000002, 0.0, 0.017];[0.050040471264476076, 0.053411803135877435, 0.05680308371657703];1.0600188603269292e-10;False;0.05021013422687547
6;380;0.01418311848966999;4.291304130899948;[[0.20527916369288793, 0.008902349077460958, 0.10676588124937869], [0.5067243847897367, 0.015361294884268129, 0.17059277837213824]];0.6852306551869657;0.10271501054700988;511.9184981959861;[];[];False;17;;[0.21035270300439793, 0.20527916369288793, 0.2838378191651404, 0.44876183920545387, 0.6, 0.5937010401623369, 0.5863141407542326, 0.4213901207139191, 0.25646610067360565, 0.10587615429202632, 0.09154208063329218, 0.0, 0.07338193940702128, 0.23830595944733474, 0.38194873157828424, 0.4032299794876482, 0.5681539995279616, 0.6, 0.46692198043172484, 0.3302263825514053, 0.3019979603914114, 0.13707394035109796, 0.0, 0.027850079689215507, 0.15759850331890526, 0.19277409972952897, 0.35769811976984245, 0.5067243847897367];[0.016900000000000002, 0.008902349077460958, 0.017, 0.0, 0.015589292165439732, 0.016238574890988726, 0.017, 0.0, 0.017, 0.0014775243299242659, 0.0, 0.009435953418947532, 0.017, 0.0, 0.014806376449162741, 0.017, 0.0, 0.0032826146724553415, 0.017, 0.002909722771750261, 0.0, 0.017, 0.0028707240740368494, 0.0, 0.013374178007336751, 0.017, 0.0, 0.015361294884268129];[0.11732323075897587, 0.10676588124937869, 0.2033890643804715, 0.4062372890003515, 0.5922525971674135, 0.6, 0.5909144863797685, 0.3880662617598885, 0.1852180371400085, 0.0, 0.017630187479871478, 0.13022232857571814, 0.22047841209975147, 0.42332663671963144, 0.6, 0.5738251386604885, 0.37097691404060845, 0.33180794001597697, 0.16812868942072842, 0.0, 0.034719535199151566, 0.23756775981903155, 0.4061617913923278, 0.4404159844389115, 0.6, 0.5567357909412085, 0.3538875663213285, 0.17059277837213824];9.176239949035387e-09;False;4.305487249389619
7;380;0.018485733687439138;1.7009030004287715;[[0.16168170460091605, 0.014811255796516968, 0.21479743267143953], [0.47283394982602606, 0.010214152385860709, 0.18550976026069252]];2.795948511750474;0.19378429057174132;464.8436421268753;[];[];False;7;;[0.14337477467691417, 0.16168170460091605, 0.1728347132604792, 0.23758249801198034, 0.259460252650077, 0.3460857920396748, 0.43271133142927265, 0.44959842148113377, 0.5193368708188705, 0.6, 0.5940375897915317, 0.5383856550497127, 0.5074120504019338, 0.47283394982602606];[0.016900000000000002, 0.014811255796516968, 0.017, 0.004293443151619841, 0.0, 0.017, 0.0, 0.0033140403269582655, 0.017, 0.0011701049627880662, 0.0, 0.010921523805536378, 0.017, 0.010214152385860709];[0.21330887149600086, 0.21479743267143953, 0.1832346845238388, 0.0, 0.06191352313576496, 0.30706173079536875, 0.5522099384549726, 0.6, 0.4026418538854236, 0.17436712472000232, 0.15749364622581985, 0.0, 0.08765456143378389, 0.18550976026069252];4.237156409258864e-09;False;1.7193887341162104
8;380;0.018974893182205722;4.960137716265885;[[0.13791604591422116, 0.008360846205780786, 0.06498808047156256]];2.9941325274090542;-0.9620250205083175;469.2708302065761;[0.15559487713132414, 0.017, 0.14313745762883337];[];False;2;;[0.1507630006097843, 0.13791604591422116, 0.14343633581360893, 0.14374432103188906, 0.15559487713132414];[0.016900000000000002, 0.008360846205780786, 0.0004418146006676983, 0.0, 0.017];[0.07603729667928232, 0.06498808047156256, 0.0, 0.003625782072035766, 0.14313745762883337];5.234899646476998e-10;False;0.22938390725492894
9;380;0.05130042155391339;1.1286052992995446;[[0.2673293562256705, 0.004409804170627998, 0.274301892149464]];2.4585855935916006;0.42307558168264936;459.3721671579427;[];[0.27006982539699903, 0.0035019501914337406, 0.27666186874539245];False;0;0.27532653351515757;[0.2296261601184847, 0.2673293562256705];[0.016900000000000002, 0.004409804170627998];[0.24183348807633087, 0.274301892149464];1.1617574988222085e-10;False;0.05130042155391339
10;380;0.05982081521147783;0;[];0;0;380;[0.22239146220663308, 0.017, 0.25813898927622003];[];False;1;;[0.21256555875821334, 0.21746401799946094, 0.22239146220663308];[0.016900000000000002, 0.0, 0.017];[0.22248037428230952, 0.24025708795184014, 0.25813898927622003];1.0592275892486551e-10;False;0.050172653924838446
11;380;0.049764134087053595;2.332388076669346;[[0.19904624760859946, 0.016344791352025788, 0.1336882313358961]];0.5175647491456524;0.2275241856787555;485.2082870573262;[];[0.27523388987495145, 1.523059594030901e-05, 0.2710474598900756];False;0;0.20641329805171382;[0.15182212331427417, 0.19904624760859946, 0.2018761151931526, 0.27523388987495145];[0.016900000000000002, 0.016344791352025788, 0.017, 1.523059594030901e-05];[0.11800247762669952, 0.1336882313358961, 0.13879021922739396, 0.2710474598900756];1.3307617842237235e-09;False;0.20782514549967612
