Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014319094995343014;2.265912143436559;[[0.021445610602020843, 0.004373598311276895, 0.02570213389258929]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.05379858997799476, 0.0005683469423505724, 0.0433485047311273];True;5;0.2523603297418939;[0.031159166321274273, 0.02558079183093738, 0.021445610602020843, 0.017644453578174988, 0.0036215081390436783, 0.0, 0.010401437300087631, 0.02442438273921894, 0.038447328178350254, 0.052470273617481564, 0.05379858997799476];[0.0059, 0.0, 0.004373598311276895, 0.006, 0.0, 0.001549535290469485, 0.006, 0.0, 0.006, 0.0, 0.0005683469423505724];[0.027968517468497156, 0.026666961509940853, 0.02570213389258929, 0.02659358633598348, 0.029882266308127653, 0.030731587254110584, 0.033170946280271826, 0.036459626252416, 0.03974830622456017, 0.04303698619670435, 0.0433485047311273];2.117692983908215e-10;False;0.09804236514238664
1;380;0.02819569866989557;0;[];0;0;380;[0.01179744206209191, 0.006, 0.033653534187374254];[];False;1;;[0.02152679725589065, 0.016702999302662704, 0.01179744206209191];[0.0059, 0.0, 0.006];[0.03350936546370786, 0.03358084407460128, 0.033653534187374254];3.245233318963504e-11;False;0.015371764280913955
2;380;0.03323750416584686;8.018622266626776;[[0.04546121977718319, 0.004674226317495972, 0.033544001410050706]];1.948714650604693;0.47761625574098604;501.7887052523518;[];[0.05443583839247988, 0.004188396033039898, 0.04317533082266373];True;0;0.27532653351515757;[0.022817815977319734, 0.04546121977718319];[0.0059, 0.004674226317495972];[0.009243683996274055, 0.033544001410050706];9.798139231705279e-11;False;0.03323750416584686
3;380;0.0188777084173475;0;[];0;0;380;[0.022742329389619013, 0.006, 0.004926552187609234];[];False;1;;[0.02523900708767978, 0.024001158481078224, 0.022742329389619013];[0.0059, 0.0, 0.006];[0.01742206620020512, 0.011226811353623967, 0.004926552187609234];3.680828836559883e-11;False;0.017435058645355172
4;380;0.006035411969943809;4.451690390681333;[[0.039187394953669304, 0.0034243206087916276, 0.03539020721702574]];3.447579403919442;-1.3332427963174267;485.2082870573262;[0.03856375788674481, 0.006, 0.02700136508161019];[];False;0;;[0.03369010786447844, 0.039187394953669304, 0.03856375788674481];[0.0059, 0.0034243206087916276, 0.006];[0.035667774970740994, 0.03539020721702574, 0.02700136508161019];4.893888187616297e-11;False;0.01483289569487681
5;380;0.013607694029908047;7.153482968219602;[[0.0018721228842971864, 0.0058538846660596035, 0.034929763953354995]];1.5325372379185165;-0.3571348161322482;496.768984169103;[];[0.06892940801489271, 0.004832448073736816, 0.03766943394441003];False;2;0.18846145777887674;[0.014716588708075514, 0.0018721228842971864, 0.017560495201577434, 0.033640455650651824, 0.04972041609972622, 0.06580037654880061, 0.06892940801489271];[0.0059, 0.0058538846660596035, 0.0, 0.006, 0.0, 0.006, 0.004832448073736816];[0.030436779656769795, 0.034929763953354995, 0.03557072284040873, 0.03622768032107448, 0.03688463780174023, 0.03754159528240598, 0.03766943394441003];1.841292305315617e-10;False;0.08523351039446689
6;380;0.032509259540806745;2.4820457356922483;[[0.03506667518179944, 0.0030330845921619177, 0.0047016970167576486]];0.5054559851533255;-0.368150838278916;450.370708338086;[];[0.054828222686673665, 0.004589682143408114, 0.042975042828543385];False;1;0.2523603297418939;[0.00705037567643821, 0.03506667518179944, 0.04292975788307373, 0.054828222686673665];[0.0059, 0.0030330845921619177, 0.0, 0.004589682143408114];[0.020941146328902788, 0.0047016970167576486, 0.019930589556590987, 0.042975042828543385];1.8085237506514542e-10;False;0.07625253710571779
7;380;0.015856738833354377;0;[];0;0;380;[0.04344795913760938, 0.006, 0.005561947956595277];[];False;1;;[0.03442156811397285, 0.03889683761308676, 0.04344795913760938];[0.0059, 0.0, 0.006];[0.004024234514857726, 0.004786630254878865, 0.005561947956595277];3.1699149969353286e-11;False;0.015015002415600418
8;380;0.017716058108488125;3.0001967887318464;[[0.03343551243764755, 0.004163919909374897, 0.03411886391720445]];3.746580847563201;-0.23228084224039908;450.370708338086;[];[0.03723722995433396, 0.0031184049139587394, 0.07090602501755018];False;4;0.2523603297418939;[0.030053827255450295, 0.03203634925032208, 0.03343551243764755, 0.025673618879809606, 0.010476443356168817, 0.0003090601196456058, 0.0, 0.025055498640518394, 0.03723722995433396];[0.0059, 0.0, 0.004163919909374897, 0.006, 0.002405099966294262, 0.0, 7.310833732246818e-05, 0.006, 0.0031184049139587394];[0.019936465097204953, 0.02825093438864374, 0.03411886391720445, 0.022584119668652283, 0.0, 0.015109478690529653, 0.015568764741153105, 0.052803077049711586, 0.07090602501755018];3.137965694439258e-10;False;0.14540452460516687
9;380;0.0213806457906727;0;[];0;0;380;[0.015114906890782744, 0.006, 0.002202175099418068];[];False;2;;[0.01071315863866177, 0.012895538024167126, 0.01406020981172826, 0.015114906890782744];[0.0059, 0.0, 0.003148656733219414, 0.006];[0.006988540023655741, 0.0024317989122157853, 0.0, 0.002202175099418068];3.307560724793041e-11;False;0.01566699180278549
10;380;0.05137820798683591;2.7224183887518048;[[0.058977339755989226, 0.0010234179580533855, 0.02864221382829534]];5.643388159419453;1.0087472272353606;492.4594622177664;[0.054553936755681855, 0.006, 0.03979509773118586];[];False;2;;[0.017583993605146148, 0.032054977225109325, 0.04677123175388544, 0.058977339755989226, 0.05833278320343052, 0.054553936755681855];[0.0059, 0.0, 0.006, 0.0010234179580533855, 0.0, 0.006];[0.003314518928117406, 0.012169001402094318, 0.021173559850206435, 0.02864221382829534, 0.030267357275328102, 0.03979509773118586];1.443961578102321e-10;False;0.06528078736146958
11;380;0.03787397889131021;0;[];0;0;380;[0.03214333155900506, 0.006, 0.015747136626261662];[];False;1;;[0.014438824253657657, 0.02321668922017444, 0.03214333155900506];[0.0059, 0.0, 0.006];[0.026024957454627587, 0.020929231161572213, 0.015747136626261662];4.999019684583484e-11;False;0.023678960701540346
12;380;0.011977227109325478;5.518128612180789;[[0.03487149158899011, 0.0013127458852142272, 0.031145981493867374]];6.259672618388849;0.9861048923348387;469.2708302065761;[0.0300312261560258, 0.006, 0.10404678319502332];[];False;4;;[0.03302693789804431, 0.034535776133824886, 0.03487149158899011, 0.03400259245996173, 0.03332876227674484, 0.031381757036658235, 0.0300312261560258];[0.0059, 0.0, 0.0013127458852142272, 0.0, 0.0010180327851637364, 0.0039595976136062435, 0.006];[0.021763663672299795, 0.029438365655177788, 0.031145981493867374, 0.09808718261177526, 0.15, 0.0, 0.10404678319502332];8.291909754526321e-10;False;0.38498113101812914
13;380;0.037296615511044795;0;[];0;0;380;[0.00819569423418742, 0.006, 0.022259803134592065];[];False;1;;[0.003039563264456289, 0.005595964333482648, 0.00819569423418742];[0.0059, 0.0, 0.006];[0.022611696576002278, 0.022437228399168643, 0.022259803134592065];2.7389836916272538e-11;False;0.012973801122690604
14;380;0.031654261637191324;0;[];0;0;380;[0.0053743139813038805, 0.006, 0.009059297714639408];[];False;2;;[0.008968014454082494, 0.0018571121205716024, 0.0, 0.0053743139813038805];[0.0059, 0.0, 0.0015408679514182886, 0.006];[0.026991952247182278, 0.018100972268862703, 0.01577896784423655, 0.009059297714639408];5.46009712396203e-11;False;0.02586295581583866
15;380;0.023924765209622875;2.673980958998483;[[0.0026786279936371754, 0.0015028220439038936, 0.01295745041575523]];3.6057066506430737;0.9614669808947247;406.22279721203313;[0.002557749591741734, 0.006, 0.005320084755039899];[];False;5;;[0.012270583906205284, 0.0003561613135803412, 0.0, 0.0026786279936371754, 0.0016297768254416596, 0.0, 0.001033584965423848, 0.002557749591741734];[0.0059, 0.0, 0.00017637042280376682, 0.0015028220439038936, 0.0, 0.0023351878838360294, 0.0038161361035524166, 0.006];[0.030107193262092033, 0.016438962120873375, 0.016030373696236708, 0.01295745041575523, 0.00929644358363697, 0.003607720270266272, 0.0, 0.005320084755039899];1.243447071062838e-10;False;0.04436443939388525
16;380;0.017158217165666997;0;[];0;0;380;[0.029244002640180615, 0.006, 0.004473305022001533];[];False;1;;[0.02511373899154726, 0.0271615167669201, 0.029244002640180615];[0.0059, 0.0, 0.006];[0.000985111723035372, 0.0027145520981530485, 0.004473305022001533];2.759387115570416e-11;False;0.013070446446016085
17;380;0.0004374802236683556;0.8275832574632873;[[0.01418692057350535, 0.00587144108929058, 0.014016937190165914]];1.162212984428868;-0.8514091454146965;523.6094685213089;[0.024586116040032305, 0.006, 0.020849761218328215];[];False;1;;[0.01443562720401231, 0.01418692057350535, 0.019330210516022298, 0.024586116040032305];[0.0059, 0.00587144108929058, 0.0, 0.006];[0.013658163798368417, 0.014016937190165914, 0.017396351993566293, 0.020849761218328215];8.991516181839314e-11;False;0.017635208680861866
18;380;0.002140576338291146;1.5093234657370236;[[0.02926123823434751, 0.00469713180463247, 0.03282682077244817]];1.3875112329298596;0.29825368626989485;428.9659788801306;[];[0.06220160655270075, 0.002823787119121583, 0.039214851276709005];False;1;0.2683799504570655;[0.029547549184069273, 0.02926123823434751, 0.03349925729324344, 0.05301628475909735, 0.06220160655270075];[0.0059, 0.00469713180463247, 0.006, 0.0, 0.002823787119121583];[0.03457416195398502, 0.03282682077244817, 0.0336486875701786, 0.037433568346235575, 0.039214851276709005];9.615995116917155e-11;False;0.037189455728802445
19;380;0.08885277795958547;6.377618844821271;[[0.044374101229973185, 0.0011566240087146347, 0.05220165824977843]];2.252869401012406;0.48159868741598466;421.69799427278133;[];[0.04443260419226523, 0.001137427874766249, 0.05228281360151769];False;3;0.27532653351515757;[0.006653730566445481, 0.0, 0.006743167733668712, 0.011327362837630778, 0.029613220536691385, 0.044374101229973185];[0.0059, 0.0037167617808420432, 0.001504177221349886, 0.0, 0.006, 0.0011566240087146347];[0.018584187042244838, 0.009354127172754712, 0.0, 0.006359198774349723, 0.031725353842073006, 0.05220165824977843];1.8779795129117013e-10;False;0.08885277795958547
