Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.014319094995343014;2.265912143436559;[[0.16921943461890426, 0.008626401688723107, 0.15834415440714225]];4.924751778411374;-0.404299190356467;444.1743259711958;[];[0.21544736038512208, 0.01678615268208432, 0.2485567270916578];False;5;0.2523603297418939;[0.1789329903381577, 0.16921943461890426, 0.1449747007644875, 0.10056870687390504, 0.056162712983322566, 0.011756719092740092, 0.0, 0.03264927479784238, 0.07705526868842485, 0.12146126257900733, 0.1658672564695898, 0.21027325036017228, 0.21544736038512208];[0.0189, 0.008626401688723107, 0.019, 0.0, 0.019, 0.0, 0.005030349355820526, 0.019, 0.0, 0.019, 0.0, 0.019, 0.01678615268208432];[0.1606105379830501, 0.15834415440714225, 0.1640300619080364, 0.1744442151531596, 0.18485836839828282, 0.19527252164340603, 0.19802972317330192, 0.20568667488852924, 0.21610082813365245, 0.22651498137877565, 0.23692913462389886, 0.24734328786902207, 0.2485567270916578];9.592210714882666e-10;False;0.4423329717654439
1;380;0.02819569866989557;14.217006422731629;[[0.10577255905500717, 0.0029276059949969423, 0.1926935622297816]];1.5739777634038004;0.9605249276753232;464.8436421268753;[0.11701235245184395, 0.019, 0.19263116571675426];[];False;1;;[0.12361865416052112, 0.10816614885272312, 0.10577255905500717, 0.11701235245184395];[0.0189, 0.0, 0.0029276059949969423, 0.019];[0.19242912037289153, 0.19265809422812638, 0.1926935622297816, 0.19263116571675426];1.447622769989514e-10;False;0.04780841643109511
2;380;0.04582069866643872;1.9931269507859886;[[0.1998092772694529, 0.013034706495740275, 0.17417667862932715]];2.966560172624361;-0.9249614865221232;473.2693773900932;[0.2239523253000822, 0.019, 0.05265675157084161];[];False;3;;[0.17168503230767734, 0.18832987699564907, 0.1998092772694529, 0.20963292104261058, 0.21834779654437853, 0.2239523253000822];[0.0189, 0.0, 0.013034706495740275, 0.0, 0.011563514204663441, 0.019];[0.19116896489814758, 0.1811123761355878, 0.17417667862932715, 0.08187968235516593, 0.0, 0.05265675157084161];6.011181122364013e-10;False;0.2761737195818422
3;380;0.04009557802230531;0.049494261353045646;[[0.1277258340085906, 0.004888162354675148, 0.22569771809088646], [0.08138196413279804, 0.0003527702184793407, 0.24247144307939533]];5.058139014558932;0.09755326393340501;428.9659788801306;[];[];False;1;;[0.12944694967274156, 0.1280795012096172, 0.1277258340085906, 0.08138196413279804];[0.0189, 0.0, 0.004888162354675148, 0.0003527702184793407];[0.19346704218111063, 0.21907472744962164, 0.22569771809088646, 0.24247144307939533];2.474823075556597e-10;False;0.08958983937535095
4;380;2.2869456607377323e-05;1.376708877517115;[[0.15251459921948468, 0.018884276446335273, 0.08452454983284784], [0.2784691936970357, 0.00810664843518638, 0.01172420549383205]];5.4513090114444696;-0.5377190278181729;455.86529629651864;[];[];False;18;;[0.1525054230489979, 0.15251459921948468, 0.15232054070276094, 0.12045916329956352, 0.0885977858963661, 0.05673640849316869, 0.024875031089971272, 0.0, 0.0069863463132261395, 0.03884772371642355, 0.07070910111962098, 0.10257047852281839, 0.1344318559260158, 0.16629323332921322, 0.19815461073241064, 0.23001598813560806, 0.23914258713601663, 0.2618773655388055, 0.29373874294200286, 0.32560012034520025, 0.35746149774839764, 0.389322875151595, 0.4211842525547924, 0.4530456299579898, 0.4849070073611872, 0.5, 0.4832316152356154, 0.45137023783241803, 0.41950886042922064, 0.38764748302602325, 0.35578610562282587, 0.3239247282196285, 0.2920633508164311, 0.2895212771212683, 0.2784691936970357];[0.0189, 0.018884276446335273, 0.019, 0.0, 0.019, 0.0, 0.019, 0.004166190879681668, 0.0, 0.019, 0.0, 0.019, 0.0, 0.019, 0.0, 0.019, 0.013557505194663647, 0.0, 0.019, 0.0, 0.019, 0.0, 0.019, 0.0, 0.019, 0.009999546048857725, 0.0, 0.019, 0.0, 0.019, 0.0, 0.019, 0.0, 0.0015159231691987721, 0.00810664843518638];[0.08451070859732254, 0.08452454983284784, 0.0847304098359409, 0.11852940697095937, 0.15232840410597784, 0.1861274012409963, 0.21992639837601477, 0.2463141811107016, 0.25372539551103324, 0.2875243926460517, 0.3213233897810701, 0.35512238691608855, 0.388921384051107, 0.4227203811861254, 0.45651937832114386, 0.4903183754561623, 0.5, 0.47588262740881926, 0.4420836302738008, 0.4082846331387824, 0.37448563600376394, 0.3406866388687455, 0.30688764173372707, 0.27308864459870863, 0.23928964746369016, 0.2232787886579784, 0.2054906503286717, 0.17169165319365323, 0.13789265605863477, 0.1040936589236163, 0.07029466178859783, 0.036495664653579375, 0.0026966675185609162, 0.0, 0.01172420549383205];3.0252386224093044e-09;False;1.3767317469737224
5;380;0.06855508855301445;0;[];0;0;380;[0.14374014063394694, 0.019, 0.04804767751338683];[];False;1;;[0.18445285408382392, 0.16415020806264516, 0.14374014063394694];[0.0189, 0.0, 0.019];[0.040487116689356555, 0.04425742274672258, 0.04804767751338683];1.1850948320469208e-10;False;0.056134633840666096
6;380;0.01418311848966999;4.291304130899948;[[0.16512019022889446, 0.01090234907746096, 0.08436740267760019]];0.6852306551869657;0.10271501054700988;511.9184981959861;[];[0.2860043597014136, 0.008520794204494243, 0.2405434832148283];False;3;0.15546335832333966;[0.17019372954040446, 0.16512019022889446, 0.2436788457011469, 0.42800569162855606, 0.5, 0.4969532691831381, 0.38766746244403477, 0.2860043597014136];[0.0189, 0.01090234907746096, 0.019, 0.0, 0.007421012670048792, 0.007735062884650594, 0.019, 0.008520794204494243];[0.09492475218719737, 0.08436740267760019, 0.18099058580869298, 0.40770330744267647, 0.49625267479567836, 0.5, 0.36558397092334005, 0.2405434832148283];1.911486887401663e-09;False;0.8860836359753788
7;380;0.018485733687439138;1.7009030004287715;[[0.13430965903449488, 0.016811255796516968, 0.17407408950687278]];2.795948511750474;0.19378429057174132;464.8436421268753;[];[0.2738796497202875, 0.006201444167954587, 0.22090565088823622];False;2;0.23373679830588984;[0.116002729110493, 0.13430965903449488, 0.14546266769405802, 0.19582045709924775, 0.24227944701184384, 0.2738796497202875];[0.0189, 0.016811255796516968, 0.019, 0.009117436198140136, 0.0, 0.006201444167954587];[0.1725855283314341, 0.17407408950687278, 0.14251134135927207, 0.0, 0.13147783190734388, 0.22090565088823622];1.239415313121967e-09;False;0.43829402331693507
8;380;0.018974893182205722;4.960137716265885;[[0.10913349520597673, 0.010360846205780783, 0.05047160535142467]];2.9941325274090542;-0.9620250205083175;469.2708302065761;[0.12960069256412324, 0.019, 0.19048020935057067];[];False;2;;[0.12198044990153988, 0.10913349520597673, 0.11342071051077825, 0.11635595339416639, 0.12960069256412324];[0.0189, 0.010360846205780783, 0.004210699362874393, 0.0, 0.019];[0.06152082155914442, 0.05047160535142467, 0.0, 0.03455539549297334, 0.19048020935057067];6.029344682512239e-10;False;0.2625703415506051
9;380;0.05130042155391339;0;[];0;0;380;[];[0.22113012979853722, 0.007191852029599698, 0.22609989917602252];True;0;0.27532653351515757;[0.18578764157734598, 0.22113012979853722];[0.0189, 0.007191852029599698];[0.19566443727901686, 0.22609989917602252];1.0152245212012791e-10;False;0.048088351431983124
10;380;0.03338680618132092;10.46864266200862;[[0.09472048832840083, 0.004414924982001018, 0.0962482868901806]];5.623695689488474;0.18058223071195958;492.4594622177664;[];[0.24338404138965058, 0.0009854909180153082, 0.21249056156995805];False;9;0.18846145777887674;[0.11455312409649274, 0.0984760054136615, 0.09472048832840083, 0.0705385399714984, 0.0, 0.033530503252176484, 0.13759954647585138, 0.2132131535711183, 0.24166858969952623, 0.34573763292320114, 0.449806676146876, 0.5, 0.4461242806294491, 0.4054464930620565, 0.3420552374057742, 0.24338404138965058];[0.0189, 0.0, 0.004414924982001018, 0.0, 0.012878299040166226, 0.019, 0.0, 0.013804859642288357, 0.019, 0.0, 0.019, 0.009836149505481354, 0.0, 0.0074265885400648735, 0.019, 0.0009854909180153082];[0.08291563304471701, 0.09372360938921713, 0.0962482868901806, 0.12795480331756864, 0.22044244506426414, 0.2644064564207049, 0.4008581095238412, 0.5, 0.4626902373730225, 0.3262385842698862, 0.18978693116674994, 0.12397521807374667, 0.053335278063613656, 0.0, 0.08311637503952264, 0.21249056156995805];3.0964291323320644e-09;False;1.4458063156196572
