Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.028730468745703213;0.34496351211754417;[[0.0022334121949092256, 0.007927723511695777, 0.10929855225163268]];4.094079392473133;0.6155978195246711;450.370708338086;[0.023113866222443862, 0.01, 0.08721328006562747];[];False;4;;[0.015035358916177697, 0.005445753496977504, 0.0, 0.0022334121949092256, 0.0, 0.008975273332600986, 0.023113866222443862];[0.0099, 0.0, 0.005622020642489982, 0.007927723511695777, 0.006348066885106223, 0.0, 0.01];[0.09482783516327634, 0.10286363957098676, 0.10742701919312414, 0.10929855225163268, 0.10735256359691601, 0.09953234119550104, 0.08721328006562747];1.4814163172833567e-10;False;0.06683095484507678
1;380;8.854751640707647e-05;10.168745939557764;[[0.00323647628419391, 0.009840392554163408, 0.09351023777890394]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0029893099772268345, 0.01, 0.0934570574349093];[];False;0;;[0.003172082622812506, 0.00323647628419391, 0.0029893099772268345];[0.0099, 0.009840392554163408, 0.01];[0.09352211512863341, 0.09351023777890394, 0.0934570574349093];3.167918794998525e-11;False;0.0003875355915097658
2;380;0.11757184743644541;0;[];0;0;380;[0.10347345185057245, 0.01, 0.024620489704689018];[];False;2;;[0.10086973250672501, 0.10118754512819213, 0.1021650501702471, 0.10347345185057245];[0.0099, 0.007470985835266652, 0.0, 0.01];[0.0034230191014546405, 0.0, 0.01052827422421482, 0.024620489704689018];7.280391362449944e-11;False;0.034485181463663236
3;380;0.010526565733811343;0.9187177176557694;[[0.03230102600502037, 0.00895257196678772, 0.022603501952420176], [0.052739755913687104, 0.003950625910660026, 0.29579619890711417]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;4;;[0.04265675419731097, 0.03230102600502037, 0.03280406065427294, 0.03948047721545148, 0.04615689377663003, 0.046481944731911105, 0.052739755913687104];[0.0099, 0.00895257196678772, 0.00863500058894168, 0.004420104439028439, 0.0002052082891151972, 0.0, 0.003950625910660026];[0.024237472538915637, 0.022603501952420176, 0.0, 0.3, 0.0, 0.01460593204314805, 0.29579619890711417];2.0399839186686693e-09;False;0.9292442833895806
4;380;0.07633740418955816;17.145300779807975;[[0.04504159239374148, 0.005199213295511299, 0.02025547394819765]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.039095421890231935, 0.01, 0.014116621576964528];[];False;1;;[0.024481598078087356, 0.0, 0.04504159239374148, 0.039095421890231935];[0.0099, 0.00824468513356358, 0.005199213295511299, 0.01];[0.05142962781605239, 0.04045209499228876, 0.02025547394819765, 0.014116621576964528];2.865702949785128e-10;False;0.08613995513686759
5;380;0.05216367971154865;0;[];0;0;380;[0.11284764810414474, 0.01, 0.004507687499572358];[];False;1;;[0.09622801657219293, 0.1044960744699981, 0.11284764810414474];[0.0099, 0.0, 0.01];[0.013527586502269737, 0.009040300063741895, 0.004507687499572358];5.7954491874557685e-11;False;0.0274514249225192
6;380;0.015182946161390529;2.463198695173945;[[0.11090117435026614, 0.0004147060826444407, 0.05654796377412302]];5.54477909192125;0.7648029501815528;464.8436421268753;[0.10004839799274375, 0.01, 0.07307405351335858];[];False;2;;[0.10478770166285953, 0.11065538021040072, 0.11090117435026614, 0.11046902462531667, 0.10004839799274375];[0.0099, 0.0, 0.0004147060826444407, 0.0, 0.01];[0.04723377329568236, 0.05617348374382748, 0.05654796377412302, 0.0572060207449875, 0.07307405351335858];1.0901760148512043e-10;False;0.03752932169577048
7;380;0.022468801656010482;3.928222503793403;[[0.08163668549792442, 0.001723701913080555, 0.007199452706766609]];3.4482043141523984;0.4181620178981814;419.1114406296339;[];[0.12860434996072642, 0.008298929494765512, 0.11948194964305048];False;11;0.2683799504570655;[0.06590935266824753, 0.07140173268041465, 0.07930444798109154, 0.08163668549792442, 0.07955376389443806, 0.07775770494868127, 0.05525392677330783, 0.03275014859793439, 0.010246370422560953, 0.0, 0.007241233794566888, 0.012257407752812484, 0.03476118592818592, 0.05726496410355936, 0.0797687422789328, 0.09403623148357183, 0.10227252045430624, 0.12477629862967968, 0.12860434996072642];[0.0099, 0.005840711069945361, 0.0, 0.001723701913080555, 0.000798114401839547, 0.0, 0.01, 0.0, 0.01, 0.005446822154613191, 0.0022290363507648445, 0.0, 0.01, 0.0, 0.01, 0.003659958299690149, 0.0, 0.01, 0.008298929494765512];[0.0038634403939351233, 0.0, 0.005558914249700181, 0.007199452706766609, 0.0, 0.006207934766674891, 0.0839904525657076, 0.1617729703647403, 0.23955548816377303, 0.2749712518438691, 0.3, 0.2826619940371942, 0.2048794762381615, 0.12709695843912877, 0.04931444064009606, 0.0, 0.028468077158936653, 0.10625059495796936, 0.11948194964305048];1.690404712669709e-09;False;0.7846993059086522
8;380;0.03090889726482495;0.15561420886752272;[[0.06564493021196326, 0.009915541241958165, 0.04964097910422918], [0.069056929925824, 0.00044104114327216294, 0.10564705683961809]];3.076835132789507;-1.225130524950985;444.1743259711958;[];[];False;2;;[0.041929267994133546, 0.05377779905819409, 0.06564493021196326, 0.06673564531741184, 0.069056929925824];[0.0099, 0.0, 0.009915541241958165, 0.0068868245828592, 0.00044104114327216294];[0.04911980640198661, 0.04938018837637732, 0.04964097910422918, 0.0, 0.10564705683961809];4.0935226628410934e-10;False;0.18652310613234765
9;380;0.007843516204517143;2.7149412545848475;[[0.07617979278992493, 0.0026190580090293997, 0.11147283554297316]];6.170569499506451;0.57168071282787;455.86529629651864;[0.05656495099267478, 0.01, 0.2822972035374543];[];False;2;;[0.07870845571476925, 0.07617979278992493, 0.07210877509049175, 0.058248690593038534, 0.05656495099267478];[0.0099, 0.0026190580090293997, 0.0, 0.008916779043710214, 0.01];[0.11001870556695251, 0.11147283554297316, 0.15427541482121604, 0.3, 0.2822972035374543];4.606764723532052e-10;False;0.21538816061784524
