Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.008208705355915204;0.19712200692431095;[[0.010101424313010005, 0.004806364710944062, 0.09896232575994958]];4.094079392473133;0.6155978195246711;450.370708338086;[0.010832691969647415, 0.01, 0.08072227456141728];[];False;2;;[0.015035358916177697, 0.010101424313010005, 0.003305900920195462, 0.0, 0.010832691969647415];[0.0099, 0.004806364710944062, 0.0, 0.002338210701696073, 0.01];[0.09482783516327634, 0.09896232575994958, 0.09304133569129087, 0.09016087963441902, 0.08072227456141728];1.0011429342628874e-10;False;0.03967559475118895
1;380;2.5299290402021847e-05;5.8107119654615795;[[0.0031904808117786208, 0.009882969301189546, 0.09351872160013927]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0030092483794498, 0.01, 0.09347972759965233];[];False;0;;[0.003172082622812506, 0.0031904808117786208, 0.0030092483794498];[0.0099, 0.009882969301189546, 0.01];[0.09352211512863341, 0.09351872160013927, 0.09347972759965233];3.151080604960405e-11;False;0.0002445295599038848
2;380;0.033591956410412974;0.05894163462889121;[[0.1034060110759891, 0.009484556038122932, 0.023894114966800918], [0.16035077931728628, 0.000504841179155468, 0.036173137066394155]];1.3609341495950262;-0.15640373068082944;436.7508539799367;[];[];False;2;;[0.10086973250672501, 0.10118754512819213, 0.1021650501702471, 0.1034060110759891, 0.16035077931728628];[0.0099, 0.007470985835266652, 0.0, 0.009484556038122932, 0.000504841179155468];[0.0034230191014546405, 0.0, 0.01052827422421482, 0.023894114966800918, 0.036173137066394155];2.0423522664536438e-10;False;0.0925335910393042
3;380;0.0031498893176769237;0.04344794253434973;[[0.02246490849885316, 0.007794217504178157, 0.04897322537437176], [0.03236368077596103, 0.003207302843065952, 0.006917331236144345]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;[0.024807297455952622, 0.02246490849885316, 0.03236368077596103];[0.0099, 0.007794217504178157, 0.003207302843065952];[0.04899962172949901, 0.04897322537437176, 0.006917331236144345];1.380764052558349e-10;False;0.04659783185202665
4;380;0.058783888387913055;0;[];0;0;380;[0.06361727545575546, 0.01, 0.0728308128839938];[];False;1;;[0.09372497547664191, 0.07874677295368834, 0.06361727545575546];[0.0099, 0.0, 0.01];[0.0622672387048073, 0.06752248415073425, 0.0728308128839938];7.938858825207434e-11;False;0.037604158014598085
5;380;0.0149039084890139;2.2191780246336603;[[0.10525113534189098, 0.0009040941323988239, 0.00863050922137161]];2.652176500215218;0.7209137865557226;511.9184981959861;[0.11560285003443709, 0.01, 0.01724104710116933];[];False;2;;[0.09622801657219293, 0.1044960744699981, 0.10525113534189098, 0.1087043705472732, 0.11560285003443709];[0.0099, 0.0, 0.0009040941323988239, 0.003938403258930339, 0.01];[0.013527586502269737, 0.009040300063741895, 0.00863050922137161, 0.0, 0.01724104710116933];1.1983831845842587e-10;False;0.04421654957061118
6;380;0.008445252669167812;3.1930853052218695;[[0.03933975674426706, 0.0070705710077745955, 0.07160126227930795]];0.2169321887250874;-0.5404478360062629;464.8436421268753;[];[0.16071794585602872, 0.005761020041595318, 0.11385274021914424];True;6;0.23373679830588984;[0.03394693637339348, 0.03933975674426706, 0.05112328491582729, 0.06778888117191947, 0.08250450783036228, 0.08445447742801167, 0.10112007368410386, 0.11778566994019606, 0.13445126619628825, 0.13920107916458907, 0.15111686245238043, 0.16071794585602872];[0.0099, 0.0070705710077745955, 0.0, 0.01, 0.0011700569050666649, 0.0, 0.01, 0.0, 0.01, 0.007149929174262516, 0.0, 0.005761020041595318];[0.0657502698274643, 0.07160126227930795, 0.13395174253372877, 0.22213483296003528, 0.3, 0.2896820766136582, 0.20149898618735168, 0.11331589576104517, 0.02513280533473866, 0.0, 0.06305028509156785, 0.11385274021914424];1.4508244590947048e-09;False;0.6661108716296981
7;380;0.013468191441577381;3.014147297119013;[[0.054343656482726446, 0.0008683279779824783, 0.020672634097717607]];2.7580772643116003;0.01685377437358743;436.7508539799367;[];[0.11616841370704681, 0.0019104071562411552, 0.1325723611427892];False;2;0.2523603297418939;[0.046361736521756645, 0.05370001668699416, 0.054343656482726446, 0.0626837695302863, 0.11616841370704681];[0.0099, 0.0, 0.0008683279779824783, 0.0010089036719500527, 0.0019104071562411552];[0.0193595282366958, 0.02056674889812958, 0.020672634097717607, 0.0, 0.1325723611427892];4.0141469347208614e-10;False;0.17871774545345018
8;380;0.000533534430402935;1.0004298549345831;[[0.05776188875461493, 0.009850509808321294, 0.043994242050368844], [0.04587371218161159, 0.009808212606503936, 0.1611524564543629]];6.17755061959958;0.18746352483300477;473.2693773900932;[];[];False;5;;[0.058293008930910946, 0.05776188875461493, 0.031093323119493133, 0.005832598438998738, 0.0, 0.0001581993252115756, 0.031409721769916285, 0.04587371218161159];[0.0099, 0.009850509808321294, 0.004791727649620609, 0.0, 0.001106390397060345, 0.0011363993572289727, 0.0070645263640785536, 0.009808212606503936];[0.044005245126496895, 0.043994242050368844, 0.3, 0.05750885680667439, 0.0015186395366000582, 0.0, 0.3, 0.1611524564543629];2.2563032794880417e-09;False;1.000963389364986
9;380;0.009308370015719478;6.092678481489338;[[0.023045452797752813, 0.006399798405589327, 0.0638507916430312]];1.4588056365233792;0.02754681011914904;492.4594622177664;[];[0.14948273212968627, 0.0018217372513276249, 0.11194304927495155];False;1;0.18846145777887674;[0.019062075128150734, 0.023045452797752813, 0.1537063492747739, 0.3, 0.14948273212968627];[0.0099, 0.006399798405589327, 0.01, 0.005969056934446, 0.0018217372513276249];[0.056200494688706755, 0.0638507916430312, 0.07855065552697858, 0.09500926564469475, 0.11194304927495155];9.640798019303411e-10;False;0.4396381855617097
