Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.018469587050809207;0.34496351211754417;[[0.003934006059050389, 0.0015606794003758572, 0.10413043900579112]];4.094079392473133;0.6155978195246711;450.370708338086;[0.012411167898140322, 0.01, 0.08988876738218109];[];False;3;;[0.015035358916177697, 0.005445753496977504, 0.003934006059050389, 0.0017274249917025551, 0.0, 0.012411167898140322];[0.0099, 0.0, 0.0015606794003758572, 0.0, 0.0012217799926494326, 0.01];[0.09482783516327634, 0.10286363957098676, 0.10413043900579112, 0.10220782851205466, 0.10070271027038417, 0.08988876738218109];1.0467950217358401e-10;False;0.04303865765846223
1;380;5.692340340454915e-05;10.168745939557764;[[0.0032134785479862663, 0.009861680927676477, 0.0935144796895216]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.002999279178338318, 0.01, 0.09346839251728081];[];False;0;;[0.003172082622812506, 0.0032134785479862663, 0.002999279178338318];[0.0099, 0.009861680927676477, 0.01];[0.09352211512863341, 0.0935144796895216, 0.09346839251728081];3.159499699979465e-11;False;0.0003160325757068262
2;380;0.07558190192342919;0;[];0;0;380;[0.10347345185057245, 0.01, 0.024620489704689018];[];False;2;;[0.10086973250672501, 0.10118754512819213, 0.1021650501702471, 0.10347345185057245];[0.0099, 0.007470985835266652, 0.0, 0.01];[0.0034230191014546405, 0.0, 0.01052827422421482, 0.024620489704689018];7.280391362449944e-11;False;0.034485181463663236
3;380;0.006767077971735863;0.9187177176557694;[[0.035999500359409874, 0.009290939121506392, 0.023187062876168556], [0.056438230268076595, 0.003612258755941355, 0.2952126379833658]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;4;;[0.04265675419731097, 0.035999500359409874, 0.03651552199471501, 0.04319193855589355, 0.0498683551170721, 0.05071639435002545, 0.056438230268076595];[0.0099, 0.009290939121506392, 0.008965168914691195, 0.0047502727647779535, 0.0005353766148647118, 0.0, 0.003612258755941355];[0.024237472538915637, 0.023187062876168556, 0.0, 0.3, 0.0, 0.038106036008199055, 0.2952126379833658];2.0412163387651045e-09;False;0.9254847956275053
4;380;0.04907404555043024;17.145300779807975;[[0.020211881510945467, 0.006878065689971549, 0.03138910032957434]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.01634510824005034, 0.01, 0.02739702673379618];[];False;1;;[0.024481598078087356, 0.0, 0.020211881510945467, 0.01634510824005034];[0.0099, 0.00824468513356358, 0.006878065689971549, 0.01];[0.05142962781605239, 0.04045209499228876, 0.03138910032957434, 0.02739702673379618];2.793332475019205e-10;False;0.055448609140100594
5;380;0.033533794100281275;0;[];0;0;380;[0.11284764810414474, 0.01, 0.004507687499572358];[];False;1;;[0.09622801657219293, 0.1044960744699981, 0.11284764810414474];[0.0099, 0.0, 0.01];[0.013527586502269737, 0.009040300063741895, 0.004507687499572358];5.7954491874557685e-11;False;0.0274514249225192
6;380;0.009760465389465338;2.463198695173945;[[0.10871779124762092, 0.003269117518300006, 0.053221467174679925]];5.54477909192125;0.7648029501815528;464.8436421268753;[0.09489053930742722, 0.01, 0.07427694633345505];[];False;1;;[0.10478770166285953, 0.10871779124762092, 0.10531116594000015, 0.09489053930742722];[0.0099, 0.003269117518300006, 0.0, 0.01];[0.04723377329568236, 0.053221467174679925, 0.05840891356508397, 0.07427694633345505];9.087187670786287e-11;False;0.038231425656686045
7;380;0.014444229636006736;3.928222503793403;[[0.07601978091589696, 0.00242762019873393, 0.0032484194565159893]];3.4482043141523984;0.4181620178981814;419.1114406296339;[];[0.13249445665831958, 0.00977018465646577, 0.1174644434714039];False;10;0.2683799504570655;[0.06590935266824753, 0.07140173268041465, 0.07601978091589696, 0.07507995905182621, 0.07055671827126052, 0.04805294009588708, 0.025549161920513642, 0.003045383745140205, 0.0, 0.011715038637178762, 0.01945839443023323, 0.04196217260560667, 0.06446595078098011, 0.08696972895635355, 0.09851003632618373, 0.10947350713172699, 0.13197728530710043, 0.13249445665831958];[0.0099, 0.005840711069945361, 0.00242762019873393, 0.0020099917201972803, 0.0, 0.01, 0.0, 0.01, 0.008646723354004236, 0.0034409136691225736, 0.0, 0.01, 0.0, 0.01, 0.00487183561804787, 0.0, 0.01, 0.00977018465646577];[0.0038634403939351233, 0.0, 0.0032484194565159893, 0.0, 0.015634221675215335, 0.09341673947424804, 0.17119925727328075, 0.24898177507231345, 0.2595079015527315, 0.3, 0.27323570712865386, 0.19545318932962114, 0.11767067153058842, 0.039888153731555714, 0.0, 0.037894364067477, 0.1156768818665097, 0.1174644434714039];1.6363785627252533e-09;False;0.7704142147691369
8;380;0.019870005384530324;0.15561420886752272;[[0.05717505084845264, 0.0028385622269731063, 0.04945484599628541], [0.06058705056231339, 0.006635937871712898, 0.10583318994756186]];3.076835132789507;-1.225130524950985;444.1743259711958;[];[];False;3;;[0.041929267994133546, 0.05377779905819409, 0.05717505084845264, 0.05819728668204046, 0.0582616762240828, 0.06058705056231339];[0.0099, 0.0, 0.0028385622269731063, 0.0, 0.00017879799929532435, 0.006635937871712898];[0.04911980640198661, 0.04938018837637732, 0.04945484599628541, 0.0029305176898051857, 0.0, 0.10583318994756186];5.107077120167574e-10;False;0.17548421425205307
9;380;0.005042260417189592;2.7149412545848475;[[0.07708288669165504, 0.0052193944343760425, 0.11095350340868007]];6.170569499506451;0.57168071282787;455.86529629651864;[0.05342612769533147, 0.01, 0.24031991833364977];[];False;2;;[0.07870845571476925, 0.07708288669165504, 0.06896995179314844, 0.05910239003428888, 0.05342612769533147];[0.0099, 0.0052193944343760425, 0.0, 0.006348220165618957, 0.01];[0.11001870556695251, 0.11095350340868007, 0.1962527000250206, 0.3, 0.24031991833364977];5.509657844157256e-10;False;0.25535443140559394
10;380;0.023281123833450042;11.022420662056929;[[0.11927971871162762, 0.006437695160155861, 0.026622024697282174]];1.6919328561849347;0.09614065559166322;450.370708338086;[];[0.12554749651650587, 0.002767704942235252, 0.12090128323192281];False;11;0.2523603297418939;[0.0962664262612095, 0.11927971871162762, 0.15621854087000347, 0.25991214324006906, 0.3, 0.2630374552791562, 0.2363942543898653, 0.1327006520197997, 0.029007049649734093, 0.0, 0.0746865527203315, 0.17838015509039712, 0.2820737574604627, 0.3, 0.2142326401694717, 0.11053903779940609, 0.006845435429340491, 0.0, 0.09684816694072511, 0.12554749651650587];[0.0099, 0.006437695160155861, 0.01, 0.0, 0.003865991328651491, 0.0074305839241455215, 0.01, 0.0, 0.01, 0.007202619160031431, 0.0, 0.01, 0.0, 0.0017287703512856502, 0.01, 0.0, 0.01, 0.009339840137397267, 0.0, 0.002767704942235252];[0.02598050873025133, 0.026622024697282174, 0.022104506003606444, 0.009423057063168813, 0.00452041989932196, 0.0, 0.0032583918772688195, 0.01593984081770645, 0.028621289758144083, 0.032168773987046075, 0.04130273869858171, 0.05398418763901934, 0.06666563657945697, 0.06885796787341411, 0.0793470855198946, 0.09202853446033223, 0.10470998340076985, 0.10554716175978214, 0.11739143234120748, 0.12090128323192281];2.717870873613298e-09;False;1.2440914077549907
11;380;0.03642331655291595;1.943493557926482;[[0.027978809087268255, 0.00031528875950649973, 0.10948167421593943]];3.2589517701848543;0.12302583475412657;489.0345374100244;[];[0.1385432058267109, 0.0002752075980891108, 0.11366429920328605];False;9;0.20641329805171382;[0.0006388515854989683, 0.027134977699959557, 0.027978809087268255, 0.025428966742482635, 0.015168381114941329, 0.0, 0.019934556607019045, 0.05503749432897942, 0.055444273038622004, 0.0901404320509398, 0.12524336977290018, 0.13631751281972665, 0.1385432058267109];[0.0099, 0.0, 0.00031528875950649973, 0.0, 0.0012687244452322046, 0.0031442992529185036, 0.00560921306878329, 0.009949701692334376, 0.01, 0.00570980968411454, 0.001369321060563455, 0.0, 0.0002752075980891108];[0.08769102052966213, 0.10880911876192073, 0.10948167421593943, 0.08768997377494951, 0.0, 0.12963343326207138, 0.3, 0.0, 0.003476450143841687, 0.3, 0.0, 0.09464287406263298, 0.11366429920328605];3.1751036606186175e-09;False;1.4694264608797587
12;380;0.018971090015539278;2.706295478942521;[[0.008922976938007475, 0.0011340385428945318, 0.10000286289756374]];2.2417774629779914;-0.3129263230335879;450.370708338086;[];[0.18612129228435476, 0.004026557388628901, 0.1385042290832464];False;25;0.2523603297418939;[0.006280196992570852, 0.0, 0.007360449750470352, 0.008922976938007475, 0.012427886656049037, 0.04333432929860326, 0.07424077194115748, 0.1051472145837117, 0.12877700217429858, 0.13605365722626592, 0.16696009986882016, 0.19786654251137437, 0.22877298515392858, 0.2596794277964828, 0.290585870439037, 0.3, 0.27850768691840877, 0.24760124427585456, 0.21669480163330035, 0.18578835899074614, 0.15488191634819193, 0.1239754737056377, 0.11167121571603852, 0.09306903106308348, 0.062162588420529255, 0.03125614577797503, 0.00034970313542080633, 0.0, 0.03055673950713342, 0.06146318214968764, 0.09236962479224187, 0.12327606743479609, 0.15418251007735032, 0.18508895271990455, 0.21599539536245876, 0.24690183800501297, 0.24788056639362446, 0.2778082806475672, 0.3, 0.2912852767098786, 0.26037883406732437, 0.22947239142477016, 0.19856594878221595, 0.18612129228435476];[0.0099, 0.005342008623369009, 0.0, 0.0011340385428945318, 0.0, 0.01, 0.0, 0.01, 0.0023544136528829487, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.006953991221234586, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.006018869550306062, 0.0, 0.01, 0.0, 0.01, 0.009886851055792715, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.009683325447729171, 0.0, 0.007180289109649145, 0.01, 0.0, 0.01, 0.0, 0.004026557388628901];[0.097354136364266, 0.09844828449968276, 0.09973063637173912, 0.10000286289756374, 0.0970784637769615, 0.07129098821957895, 0.045503512662196405, 0.01971603710481386, 0.0, 0.006071438452568678, 0.03185891400995122, 0.05764638956733377, 0.08343386512471632, 0.10922134068209886, 0.1350088162394814, 0.14286370393248, 0.16079629179686394, 0.18658376735424648, 0.212371242911629, 0.23815871846901154, 0.2639461940263941, 0.2897336695837766, 0.3, 0.28447885485884084, 0.2586913793014583, 0.23290390374407577, 0.20711642818669324, 0.20682464562338435, 0.1813289526293107, 0.15554147707192817, 0.12975400151454564, 0.10396652595716309, 0.07817905039978054, 0.052391574842397995, 0.02660409928501545, 0.0008166237276329077, 0.0, 0.02497085182974964, 0.04348700482075138, 0.050758327387132186, 0.07654580294451473, 0.10233327850189727, 0.1281207540592798, 0.1385042290832464];2.9193793491360157e-09;False;1.3675850367295252
