Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out;Total_distance_m
0;380;0.03215076264400121;0;[];0;0;380;[0.004240716623426732, 0.01, 0.11098061372018922];[];False;2;;[0.015035358916177697, 0.005445753496977504, 0.0, 0.004240716623426732];[0.0099, 0.0, 0.005622020642489982, 0.01];[0.09482783516327634, 0.10286363957098676, 0.10742701919312414, 0.11098061372018922];6.770521291601092e-11;False;0.032070069275216745
1;380;0.0013515801547359402;0.004216548400336974;[[0.04921471914057242, 0.009570967802540235, 0.07365142751068454], [0.0506865045770209, 0.009522215013888218, 0.0698055452143809]];2.7191556824922216;0.5521984125079931;489.0345374100244;[];[];False;0;;[0.050298050149859795, 0.04921471914057242, 0.049911048402333645, 0.0506865045770209];[0.0099, 0.009570967802540235, 0.01, 0.009522215013888218];[0.07291325364767717, 0.07365142751068454, 0.07183186854924524, 0.0698055452143809];1.8823133051113523e-10;False;0.00556812855507291
2;380;0.108897238953068;5.598659401735495;[[0.14171013714913933, 0.006053613772051939, 0.024493078722544113]];0.15988105992264706;0.08291993524123555;403.5353868874307;[];[0.15593371251733323, 0.007235742289719641, 0.11300134086287805];False;1;0.27797510856022406;[0.04983882701473228, 0.10684948198771194, 0.14171013714913933, 0.15593371251733323];[0.0099, 0.0, 0.006053613772051939, 0.007235742289719641];[0.08074032961893357, 0.045836151052835915, 0.024493078722544113, 0.11300134086287805];4.760390399633197e-10;False;0.19854889811891416
3;380;0.011779728321169835;0.5249815529461539;[[0.031068201220223864, 0.00883978291521483, 0.02240898164450405], [0.042747475453747706, 0.0014665269852446898, 0.09760915258191309]];3.1152801901702225;-0.563124795801902;450.370708338086;[];[];False;2;;[0.04265675419731097, 0.031068201220223864, 0.031566906874125576, 0.03824332343530412, 0.042747475453747706];[0.0099, 0.00883978291521483, 0.008524944480358508, 0.004310048330445266, 0.0014665269852446898];[0.024237472538915637, 0.02240898164450405, 0.0, 0.3, 0.09760915258191309];1.4060042524313328e-09;False;0.5367612812673238
4;380;0.08542519040260078;9.797314731318842;[[0.0533181626880068, 0.004639595830691215, 0.01654426515440542]];4.035654504061415;-0.6792214679155981;459.3721671579427;[0.04667885977362578, 0.01, 0.009689819858020646];[];False;1;;[0.024481598078087356, 0.0, 0.0533181626880068, 0.04667885977362578];[0.0099, 0.00824468513356358, 0.004639595830691215, 0.01];[0.05142962781605239, 0.04045209499228876, 0.01654426515440542, 0.009689819858020646];2.889826441373769e-10;False;0.09637040380245657
5;380;0.05837364158197111;0;[];0;0;380;[0.11284764810414474, 0.01, 0.004507687499572358];[];False;1;;[0.09622801657219293, 0.1044960744699981, 0.11284764810414474];[0.0099, 0.0, 0.01];[0.013527586502269737, 0.009040300063741895, 0.004507687499572358];5.7954491874557685e-11;False;0.0274514249225192
6;380;0.016990439752032255;1.4075421115279685;[[0.11162896871781454, 0.001642647282959252, 0.05765679597393738]];5.54477909192125;0.7648029501815528;464.8436421268753;[0.09949660068276873, 0.01, 0.07613138683359577];[];False;2;;[0.10478770166285953, 0.11065538021040072, 0.11162896871781454, 0.10991722731534166, 0.09949660068276873];[0.0099, 0.0, 0.001642647282959252, 0.0, 0.01];[0.04723377329568236, 0.05617348374382748, 0.05765679597393738, 0.06026335406522469, 0.07613138683359577];1.1457997125550482e-10;False;0.04197155456552633
7;380;0.025143658996011727;2.24469857359623;[[0.08350898702526692, 0.00310747595035205, 0.00851646379018348]];3.4482043141523984;0.4181620178981814;419.1114406296339;[];[0.12744244417188366, 0.0093670251010804, 0.12062036487709887];True;11;0.2683799504570655;[0.06590935266824753, 0.07140173268041465, 0.07930444798109154, 0.08350898702526692, 0.08104503217530869, 0.0765159920780639, 0.054012213902690454, 0.031508435727317013, 0.009004657551943577, 0.0, 0.005749965513696269, 0.01349912062342986, 0.03600289879880329, 0.05850667697417673, 0.08101045514955017, 0.09254496320270121, 0.1035142333249236, 0.12601801150029704, 0.12744244417188366];[0.0099, 0.005840711069945361, 0.0, 0.00310747595035205, 0.0020125687615429226, 0.0, 0.01, 0.0, 0.01, 0.005998601887305464, 0.0034434907104682207, 0.0, 0.01, 0.0, 0.01, 0.004874412659393522, 0.0, 0.01, 0.0093670251010804];[0.0038634403939351233, 0.0, 0.005558914249700181, 0.00851646379018348, 0.0, 0.015654266551648963, 0.09343678435068167, 0.17121930214971437, 0.2490018199487471, 0.28012570194091496, 0.3, 0.27321566225222016, 0.19543314445318744, 0.11765062665415472, 0.039868108855122014, 0.0, 0.0379144089439107, 0.1156969267429434, 0.12062036487709887];1.695842114085701e-09;False;0.7899497085069533
8;380;0.034588527891589824;0;[];0;0;380;[0.06574601225421484, 0.01, 0.04964320047172146];[];False;1;;[0.041929267994133546, 0.05377779905819409, 0.06574601225421484];[0.0099, 0.0, 0.01];[0.04911980640198661, 0.04938018837637732, 0.04964320047172146];6.55319148698383e-11;False;0.031040638661315408
9;380;0.05711959171580422;0.37350077164367346;[[0.010693553672812465, 0.005320450589135042, 0.008623046892435869], [0.19097864844174167, 0.009242426366939307, 0.2973321710922288]];3.7270832991819547;-0.2144403470984812;538.7568813673284;[];[];False;5;;[0.044005245126496895, 0.010693553672812465, 0.00510704603340851, 0.0, 0.010793071595760083, 0.056709084831318604, 0.10262509806687713, 0.14854111130243564, 0.189250274844822, 0.19097864844174167];[0.0099, 0.005320450589135042, 0.006537130184278469, 0.0076493883429318175, 0.01, 0.0, 0.01, 0.0, 0.008866005707756036, 0.009242426366939307];[0.054796704939726694, 0.008623046892435869, 0.0, 0.007882974529076056, 0.024542606716312573, 0.09541621162311101, 0.16628981652990943, 0.23716342143670788, 0.3, 0.2973321710922288];9.4523154431164e-10;False;0.4306203633594777
10;380;0.09250468799249734;0;[];0;0;380;[0.05869015507392705, 0.01, 0.12195279500847417];[];False;1;;[0.056200494688706755, 0.05743906945321334, 0.05869015507392705];[0.0099, 0.0, 0.01];[0.10989437574056198, 0.11589328783866905, 0.12195279500847417];4.9403695402437765e-11;False;0.023401151340788587
11;380;0.028885237761861266;0.011450977649676848;[[0.030295388429954193, 0.007402093653524459, 0.08021496446305205], [0.028917271690979764, 0.004292639717548586, 0.06928075303253722]];3.4431623600269727;1.1536098366451764;428.9659788801306;[];[];False;1;;[0.02598050873025133, 0.028449418555991222, 0.030295388429954193, 0.028917271690979764];[0.0099, 0.0, 0.007402093653524459, 0.004292639717548586];[0.05749104911069658, 0.07049333464291557, 0.08021496446305205, 0.06928075303253722];1.2768653158962486e-10;False;0.04033621541153812
12;380;0.07784208547715026;0;[];0;0;380;[0.10643767802815682, 0.01, 0.1184709933442887];[];False;1;;[0.08769102052966213, 0.09701724712439064, 0.10643767802815682];[0.0099, 0.0, 0.01];[0.09181237354446142, 0.10507470198759158, 0.1184709933442887];8.061580781879214e-11;False;0.03818545766384908
13;380;0.09589405057109684;1.326885951479675;[[0.03533656726149037, 0.006736606106101083, 0.04868476333760106]];1.2556281086523131;0.009441075110407883;459.3721671579427;[];[0.17725752657552235, 0.009605756961805503, 0.1749984838851466];False;3;0.23373679830588984;[0.05804009992622393, 0.0024741389806582914, 0.0, 0.03533656726149037, 0.3, 0.21901456378172024, 0.17725752657552235];[0.0099, 0.0, 0.0004408090041403629, 0.006736606106101083, 0.009235387696053726, 0.01, 0.009605756961805503];[0.06281594506870061, 0.05440685620492202, 0.05403243175161191, 0.04868476333760106, 0.13497829255401284, 0.16138359922632034, 0.1749984838851466];1.1024483505880009e-09;False;0.5033886768380645
14;380;0.04455208801063964;0;[];0;0;380;[0.04805722457664345, 0.01, 0.04038472375840193];[];False;1;;[0.03992479703258054, 0.04397057756957666, 0.04805722457664345];[0.0099, 0.0, 0.01];[0.03872611913813153, 0.03955125409997459, 0.04038472375840193];4.551984180152008e-11;False;0.02156147831308919
15;380;0.04127438927920704;3.3903987297447813;[[0.02123087724363175, 0.00879417234475153, 0.01812887658351459]];5.016739820116118;0.6362645898395752;492.4594622177664;[0.0042094965893293085, 0.01, 0.028064055794864155];[];False;4;;[0.05126662693115916, 0.04684390215650483, 0.03536039067620109, 0.02123087724363175, 0.00932681315940275, 0.0, 0.0042094965893293085];[0.0099, 0.007147307624050296, 0.0, 0.00879417234475153, 0.0, 0.006890218480909384, 0.01];[0.0031304007189819597, 0.0, 0.008128019360460889, 0.01812887658351459, 0.022777747342912522, 0.026420129362054984, 0.028064055794864155];1.627497345921464e-10;False;0.0744276895801826
16;380;0.0007910799464513263;0.23191881037565557;[[0.027848611967399173, 0.009707640560896316, 0.09445984430409074], [0.1727571357078159, 0.005799932117923107, 0.10259915918714692]];4.747491724563816;-0.5246169998175797;396.9145659860842;[];[];False;7;;[0.028567403085769535, 0.027848611967399173, 0.027343419218727384, 0.010063568422029684, 0.0, 0.007216282374668017, 0.024496133171365717, 0.04177598396806342, 0.05905583476476112, 0.07633568556145881, 0.0936155363581565, 0.1108953871548542, 0.1281752379515519, 0.14545508874824958, 0.16273493954494728, 0.1727571357078159];[0.0099, 0.009707640560896316, 0.01, 0.0, 0.005823874604260415, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.005799932117923107];[0.09419124673147135, 0.09445984430409074, 0.09448034183671744, 0.09518144910007592, 0.09558976517866952, 0.0958825563634344, 0.09658366362679288, 0.09728477089015136, 0.09798587815350984, 0.09868698541686832, 0.0993880926802268, 0.10008919994358528, 0.10079030720694376, 0.10149141447030224, 0.10219252173366072, 0.10259915918714692];5.737086208776425e-10;False;0.23270989032210687
17;380;0.03522482869742906;1.2128443326371952;[[0.04979701128256359, 0.001129350534478061, 0.011812762899960735]];1.7147719795363223;0.43695205149421934;419.1114406296339;[];[0.18640133793475855, 0.008715163788280036, 0.14240771556798246];False;27;0.2683799504570655;[0.06991535321666209, 0.051857029245095575, 0.04979701128256359, 0.06878944138817933, 0.09019985804305303, 0.11161027469792673, 0.12362093205099182, 0.13302069135280042, 0.15443110800767412, 0.17584152466254782, 0.19725194131742152, 0.21866235797229522, 0.24007277462716892, 0.2614831912820426, 0.2828936079369163, 0.3, 0.29569597540820997, 0.27428555875333627, 0.25287514209846257, 0.23146472544358887, 0.21005430878871517, 0.18864389213384147, 0.16723347547896777, 0.14582305882409408, 0.12441264216922038, 0.10300222551434668, 0.08159180885947298, 0.06018139220459928, 0.038770975549725584, 0.01736055889485189, 0.0, 0.004049857760021808, 0.025460274414895505, 0.046870691069769196, 0.0682811077246429, 0.0896915243795166, 0.11110194103439029, 0.13251235768926398, 0.15392277434413768, 0.17533319099901137, 0.19674360765388507, 0.21815402430875877, 0.23956444096363247, 0.26097485761850614, 0.28238527427337984, 0.3, 0.29620430907174644, 0.27479389241687274, 0.25338347576199904, 0.23197305910712535, 0.21056264245225165, 0.18915222579737795, 0.18640133793475855];[0.0099, 0.0, 0.001129350534478061, 0.01, 0.0, 0.01, 0.004390273880853651, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0020102479373330113, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0018915361738651316, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0017728244103972276, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.008715163788280036];[0.03854091849239778, 0.014549592843806563, 0.011812762899960735, 0.008773733390332435, 0.005347795389467594, 0.0019218573886027527, 0.0, 0.0015040806122620886, 0.00493001861312693, 0.008355956613991772, 0.011781894614856613, 0.015207832615721454, 0.018633770616586297, 0.02205970861745114, 0.025485646618315982, 0.028222886139213893, 0.028911584619180825, 0.03233752262004567, 0.03576346062091051, 0.03918939862177535, 0.042615336622640186, 0.046041274623505025, 0.049467212624369865, 0.052893150625234704, 0.056319088626099544, 0.05974502662696438, 0.06317096462782923, 0.06659690262869407, 0.07002284062955891, 0.07344877863042375, 0.07622668806548308, 0.07687471663128859, 0.08030065463215343, 0.08372659263301827, 0.0871525306338831, 0.09057846863474794, 0.09400440663561278, 0.09743034463647762, 0.10085628263734246, 0.1042822206382073, 0.10770815863907214, 0.11113409663993698, 0.11456003464080182, 0.11798597264166666, 0.1214119106425315, 0.12423048999175228, 0.12483784864339634, 0.1282637866442612, 0.13168972464512604, 0.1351156626459909, 0.13854160064685575, 0.1419675386477206, 0.14240771556798246];2.376452202083129e-09;False;1.1100911177378887
18;380;0.02567668096019789;1.4271732233342784;[[0.030844813784670508, 0.0040332361531330765, 0.032080555096721836]];0.683369867957006;0.9266904629705744;421.69799427278133;[0.035325527401540595, 0.01, 0.04124461910722384];[];False;1;;[0.03603199765874177, 0.032346341305191914, 0.030844813784670508, 0.035325527401540595];[0.0099, 0.0, 0.0040332361531330765, 0.01];[0.05301497648565421, 0.038140415438052404, 0.032080555096721836, 0.04124461910722384];1.0237082043106708e-10;False;0.03749442755205123
19;380;0.0008472228293839875;2.4388879213960735;[[0.022716380923553204, 0.009855404088694564, 0.06827424948616269]];4.5165764807363695;-0.7471420034409014;416.37360196430393;[0.02256027572728708, 0.01, 0.06823204300235872];[];False;0;;[0.023397282066543075, 0.022716380923553204, 0.02256027572728708];[0.0099, 0.009855404088694564, 0.01];[0.06777208281980644, 0.06827424948616269, 0.06823204300235872];6.191919732919078e-11;False;0.001064151843447643
20;380;0.07513192856951952;1.004716512824967;[[0.13939207495174463, 0.005021436938539169, 0.02109966332636894]];1.4023804470703654;0.3015627907428666;455.86529629651864;[];[0.12201242926420414, 0.0062451553851556, 0.12484207665389821];False;11;0.23373679830588984;[0.07588787149149043, 0.13939207495174463, 0.1553977733211315, 0.1875470062861357, 0.21969623925113985, 0.251845472216144, 0.28399470518114817, 0.3, 0.28385606185384765, 0.2517068288888435, 0.21955759592383933, 0.18740836295883517, 0.155259129993831, 0.12310989702882684, 0.09096066406382267, 0.05881143109881849, 0.02666219813381432, 0.0, 0.0054870348311898505, 0.03763626779619402, 0.06978550076119819, 0.10193473372620236, 0.12201242926420414];[0.0099, 0.005021436938539169, 0.01, 0.0, 0.01, 0.0, 0.01, 0.005021562462695681, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.0, 0.008293261043844273, 0.01, 0.0, 0.01, 0.0, 0.0062451553851556];[0.06095217210447941, 0.02109966332636894, 0.023949666357574714, 0.02967421578282497, 0.03539876520807522, 0.041123314633325476, 0.04684786405857573, 0.04969779523285771, 0.05257241348382599, 0.058296962909076246, 0.0640215123343265, 0.06974606175957676, 0.07547061118482702, 0.08119516061007728, 0.08691971003532754, 0.0926442594605778, 0.09836880888582807, 0.10311632716002697, 0.10409335831107833, 0.10981790773632859, 0.11554245716157885, 0.12126700658682911, 0.12484207665389821];1.5492177584717047e-09;False;0.6940430705841178
